scope,condition_id,species,rows,nonzero_fraction,mean_T_white,mean_white_fraction_change
all,jitter_base,Barbarea orthoceras,20,0.0,,0.0
all,jitter_base,Bauhinia variegata,20,0.0,,0.0
all,jitter_base,Berberis thunbergii,20,0.0,,0.0
all,jitter_base,Bidens frondosa,20,0.0,,0.0
all,jitter_base,Bidens pilosa,20,0.0,,0.0
all,jitter_base,Bignonia capreolata,20,0.0,,0.0
all,jitter_base,Biscutella laevigata,20,0.0,,0.0
all,jitter_base,Blackstonia perfoliata,20,0.0,,0.0
all,jitter_base,Borago officinalis,20,0.0,,0.0
all,jitter_base,Briza media,20,0.0,,0.0
all,jitter_base,Brodiaea coronaria,20,0.0,,0.0
all,jitter_base,Bromus hordeaceus,20,0.0,,0.0
all,jitter_base,Broussonetia papyrifera,20,0.0,,0.0
all,jitter_base,Bryonia alba,20,0.0,,0.0
all,jitter_base,Buddleja davidii,20,0.0,,0.0
all,jitter_base,Calochortus concolor,20,0.0,,0.0
all,jitter_base,Calochortus macrocarpus,20,0.0,,0.0
all,jitter_base,Calochortus plummerae,20,0.0,,0.0
all,jitter_base,Calochortus subalpinus,20,0.0,,0.0
all,jitter_base,Calochortus venustus,20,0.0,,0.0
all,jitter_base,Calycadenia multiglandulosa,20,0.0,,0.0
all,jitter_base,Calycanthus occidentalis,20,0.0,,0.0
all,jitter_base,Campanula cochleariifolia,20,0.0,,0.0
all,jitter_base,Campanula giesekiana,20,0.0,,0.0
all,jitter_base,Campanula latifolia,20,0.0,,0.0
all,jitter_base,Campanula rapunculoides,20,0.0,,0.0
all,jitter_base,Campanula scouleri,20,0.0,,0.0
all,jitter_base,Campanula trachelium,20,0.0,,0.0
all,jitter_base,Caragana arborescens,20,0.0,,0.0
all,jitter_base,Cardamine angustata,20,0.0,,0.0
all,jitter_base,Carduus acanthoides,20,0.0,,0.0
all,jitter_base,Carlina vulgaris,20,0.0,,0.0
all,jitter_base,Carpodetus serratus,20,0.0,,0.0
all,jitter_base,Castilleja septentrionalis,20,0.0,,0.0
all,jitter_base,Catharanthus roseus,20,0.0,,0.0
all,jitter_base,Celmisia gracilenta,20,0.0,,0.0
all,jitter_base,Centaurea solstitialis,20,0.0,,0.0
all,jitter_base,Cercis occidentalis,20,0.0,,0.0
all,jitter_base,Chaenactis fremontii,20,0.0,,0.0
all,jitter_base,Chelone lyonii,20,0.0,,0.0
all,jitter_base,Chiloglottis valida,20,0.0,,0.0
all,jitter_base,Clarkia purpurea,20,0.0,,0.0
all,jitter_base,Clarkia tenella,20,0.0,,0.0
all,jitter_base,Clematis pitcheri,20,0.0,,0.0
all,jitter_base,Cochemiea dioica,20,0.0,,0.0
all,jitter_base,Cochlospermum vitifolium,20,0.0,,0.0
all,jitter_base,Conopholis alpina,20,0.0,,0.0
all,jitter_base,Conradina canescens,20,0.0,,0.0
all,jitter_base,Convolvulus elegantissimus,20,0.0,,0.0
all,jitter_base,Coreopsis basalis,20,0.0,,0.0
all,jitter_base,Corethrogyne filaginifolia,20,0.0,,0.0
all,jitter_base,Cornus suecica,20,0.0,,0.0
all,jitter_base,Corybas macranthus,20,0.0,,0.0
all,jitter_base,Cotula australis,20,0.0,,0.0
all,jitter_base,Crepis capillaris,20,0.0,,0.0
all,jitter_base,Crotalaria retusa,20,0.0,,0.0
all,jitter_base,Croton glandulosus,20,0.0,,0.0
all,jitter_base,Cypripedium guttatum,20,0.0,,0.0
all,jitter_base,Daphne cneorum,20,0.0,,0.0
all,jitter_base,Datura stramonium,20,0.0,,0.0
all,jitter_base,Decodon verticillatus,20,0.0,,0.0
all,jitter_base,Delairea odorata,20,0.0,,0.0
all,jitter_base,Delphinium glaucum,20,0.0,,0.0
all,jitter_base,Delphinium nuttallianum,20,0.0,,0.0
all,jitter_base,Delphinium variegatum,20,0.0,,0.0
all,jitter_base,Dicentra canadensis,20,0.0,,0.0
all,jitter_base,Dillwynia floribunda,20,0.0,,0.0
all,jitter_base,Disphyma crassifolium,20,0.0,,0.0
all,jitter_base,Distimake dissectus,20,0.0,,0.0
all,jitter_base,Draba aizoides,20,0.0,,0.0
all,jitter_base,Draba nemorosa,20,0.0,,0.0
all,jitter_base,Dracophyllum secundum,20,0.0,,0.0
all,jitter_base,Drosera spatulata,20,0.0,,0.0
all,jitter_base,Earina mucronata,20,0.0,,0.0
all,jitter_base,Elephantopus tomentosus,20,0.0,,0.0
all,jitter_base,Epacris longiflora,20,0.0,,0.0
all,jitter_base,Erica arborea,20,0.0,,0.0
all,jitter_base,Erica tetralix,20,0.0,,0.0
all,jitter_base,Erigeron divergens,20,0.0,,0.0
all,jitter_base,Erigeron linearis,20,0.0,,0.0
all,jitter_base,Erigeron quercifolius,20,0.0,,0.0
all,jitter_base,Erinus alpinus,20,0.0,,0.0
all,jitter_base,Eriogonum pyrolifolium,20,0.0,,0.0
all,jitter_base,Erythranthe bicolor,20,0.0,,0.0
all,jitter_base,Erythranthe dentata,20,0.0,,0.0
all,jitter_base,Eucrypta chrysanthemifolia,20,0.0,,0.0
all,jitter_base,Euonymus americanus,20,0.0,,0.0
all,jitter_base,Eupatorium rotundifolium,20,0.0,,0.0
all,jitter_base,Euphorbia cyathophora,20,0.0,,0.0
all,jitter_base,Euphorbia fendleri,20,0.0,,0.0
all,jitter_base,Euphorbia maculata,20,0.0,,0.0
all,jitter_base,Euphorbia paralias,20,0.0,,0.0
all,jitter_base,Eutrochium fistulosum,20,0.0,,0.0
all,jitter_base,Evolvulus alsinoides,20,0.0,,0.0
all,jitter_base,Evolvulus nummularius,20,0.0,,0.0
all,jitter_base,Falcaria vulgaris,20,0.0,,0.0
all,jitter_base,Ficinia nodosa,20,0.0,,0.0
all,jitter_base,Filipendula rubra,20,0.0,,0.0
all,jitter_base,Florestina tripteris,20,0.0,,0.0
all,jitter_base,Freesia leichtlinii,20,0.0,,0.0
all,jitter_base,Fritillaria camschatcensis,20,0.0,,0.0
all,jitter_base,Fumaria capreolata,20,0.0,,0.0
all,jitter_base,Galium aparine,20,0.0,,0.0
all,jitter_base,Gardenia jasminoides,20,0.0,,0.0
all,jitter_base,Gaylussacia baccata,20,0.0,,0.0
all,jitter_base,Gazania rigens,20,0.0,,0.0
all,jitter_base,Genista hispanica,20,0.0,,0.0
all,jitter_base,Gentiana pneumonanthe,20,0.0,,0.0
all,jitter_base,Geobalanus oblongifolius,20,0.0,,0.0
all,jitter_base,Geranium macrorrhizum,20,0.0,,0.0
all,jitter_base,Geranium yeoi,20,0.0,,0.0
all,jitter_base,Gilia tricolor,20,0.0,,0.0
all,jitter_base,Gladiolus undulatus,20,0.0,,0.0
all,jitter_base,Glandularia gooddingii,20,0.0,,0.0
all,jitter_base,Glycyrrhiza lepidota,20,0.0,,0.0
all,jitter_base,Gompholobium huegelii,20,0.0,,0.0
all,jitter_base,Goodyera pubescens,20,0.0,,0.0
all,jitter_base,Govenia liliacea,20,0.0,,0.0
all,jitter_base,Grewia occidentalis,20,0.0,,0.0
all,jitter_base,Grindelia squarrosa,20,0.0,,0.0
all,jitter_base,Guzmania monostachia,20,0.0,,0.0
all,jitter_base,Gypsophila repens,20,0.0,,0.0
all,jitter_base,Habenaria floribunda,20,0.0,,0.0
all,jitter_base,Hakea lissocarpha,20,0.0,,0.0
all,jitter_base,Hedera helix,20,0.0,,0.0
all,jitter_base,Helianthemum nummularium,20,0.0,,0.0
all,jitter_base,Helianthus maximiliani,20,0.0,,0.0
all,jitter_base,Helichrysum arenarium,20,0.0,,0.0
all,jitter_base,Herbertia lahue,20,0.0,,0.0
all,jitter_base,Heterotheca grandiflora,20,0.0,,0.0
all,jitter_base,Heuchera micrantha,20,0.0,,0.0
all,jitter_base,Heuchera rubescens,20,0.0,,0.0
all,jitter_base,Hibiscus lasiocarpos,20,0.0,,0.0
all,jitter_base,Hippocrepis comosa,20,0.0,,0.0
all,jitter_base,Hoita macrostachya,20,0.0,,0.0
all,jitter_base,Hypericum hypericoides,20,0.0,,0.0
all,jitter_base,Hypochaeris sessiliflora,20,0.0,,0.0
all,jitter_base,Ilex glabra,20,0.0,,0.0
all,jitter_base,Ipomoea hederacea,20,0.0,,0.0
all,jitter_base,Ipomoea nil,20,0.0,,0.0
all,jitter_base,Ipomoea pes-caprae,20,0.0,,0.0
all,jitter_base,Iris sibirica,20,0.0,,0.0
all,jitter_base,Ixeris chinensis,20,0.0,,0.0
all,jitter_base,Juncus effusus,20,0.0,,0.0
all,jitter_base,Kallstroemia grandiflora,20,0.0,,0.0
all,jitter_base,Knightia excelsa,20,0.0,,0.0
all,jitter_base,Koeleria macrantha,20,0.0,,0.0
all,jitter_base,Lagenophora strangulata,20,0.0,,0.0
all,jitter_base,Lamarckia aurea,20,0.0,,0.0
all,jitter_base,Lambertia formosa,20,0.0,,0.0
all,jitter_base,Lantana achyranthifolia,20,0.0,,0.0
all,jitter_base,Lantana involucrata,20,0.0,,0.0
all,jitter_base,Lathyrus aphaca,20,0.0,,0.0
all,jitter_base,Leucaena leucocephala,20,0.0,,0.0
all,jitter_base,Leucopogon affinis,20,0.0,,0.0
all,jitter_base,Leucopogon microphyllus,20,0.0,,0.0
all,jitter_base,Linaria canadensis,20,0.0,,0.0
all,jitter_base,Linaria texana,20,0.0,,0.0
all,jitter_base,Linaria triornithophora,20,0.0,,0.0
all,jitter_base,Linum narbonense,20,0.0,,0.0
all,jitter_base,Linum usitatissimum,20,0.0,,0.0
all,jitter_base,Lithophragma parviflorum,20,0.0,,0.0
all,jitter_base,Lobelia pedunculata,20,0.0,,0.0
all,jitter_base,Lobelia siphilitica,20,0.0,,0.0
all,jitter_base,Lomatium macrocarpum,20,0.0,,0.0
all,jitter_base,Lomatium multifidum,20,0.0,,0.0
all,jitter_base,Lonicera canadensis,20,0.0,,0.0
all,jitter_base,Lonicera implexa,20,0.0,,0.0
all,jitter_base,Lonicera morrowii,20,0.0,,0.0
all,jitter_base,Lonicera periclymenum,20,0.0,,0.0
all,jitter_base,Lupinus concinnus,20,0.0,,0.0
all,jitter_base,Lupinus havardii,20,0.0,,0.0
all,jitter_base,Lupinus latifolius,20,0.0,,0.0
all,jitter_base,Lupinus subcarnosus,20,0.0,,0.0
all,jitter_base,Lygodesmia aphylla,20,0.0,,0.0
all,jitter_base,Lygodesmia texana,20,0.0,,0.0
all,jitter_base,Lysimachia europaea,20,0.0,,0.0
all,jitter_base,Lysimachia quadrifolia,20,0.0,,0.0
all,jitter_base,Maianthemum dilatatum,20,0.0,,0.0
all,jitter_base,Malacothrix saxatilis,20,0.0,,0.0
all,jitter_base,Malva moschata,20,0.0,,0.0
all,jitter_base,Malva multiflora,20,0.0,,0.0
all,jitter_base,Malva nicaeensis,20,0.0,,0.0
all,jitter_base,Marah oregana,20,0.0,,0.0
all,jitter_base,Matelea reticulata,20,0.0,,0.0
all,jitter_base,Matthiola incana,20,0.0,,0.0
all,jitter_base,Medicago arborea,20,0.0,,0.0
all,jitter_base,Melaleuca citrina,20,0.0,,0.0
all,jitter_base,Melampyrum cristatum,20,0.0,,0.0
all,jitter_base,Melampyrum nemorosum,20,0.0,,0.0
all,jitter_base,Mentha longifolia,20,0.0,,0.0
all,jitter_base,Moricandia arvensis,20,0.0,,0.0
all,jitter_base,Muscari comosum,20,0.0,,0.0
all,jitter_base,Mycelis muralis,20,0.0,,0.0
all,jitter_base,Myoporum insulare,20,0.0,,0.0
all,jitter_base,Myosotis latifolia,20,0.0,,0.0
all,jitter_base,Myrtus communis,20,0.0,,0.0
all,jitter_base,Narcissus assoanus,20,0.0,,0.0
all,jitter_base,Narcissus deficiens,20,0.0,,0.0
all,jitter_base,Narthecium ossifragum,20,0.0,,0.0
all,jitter_base,Navarretia heterodoxa,20,0.0,,0.0
all,jitter_base,Nelumbo lutea,20,0.0,,0.0
all,jitter_base,Nelumbo nucifera,20,0.0,,0.0
all,jitter_base,Nicotiana longiflora,20,0.0,,0.0
all,jitter_base,Oenothera acaulis,20,0.0,,0.0
all,jitter_base,Olearia arborescens,20,0.0,,0.0
all,jitter_base,Ophrys scolopax,20,0.0,,0.0
all,jitter_base,Opuntia cespitosa,20,0.0,,0.0
all,jitter_base,Opuntia humifusa,20,0.0,,0.0
all,jitter_base,Orchis mascula,20,0.0,,0.0
all,jitter_base,Ornithogalum umbellatum,20,0.0,,0.0
all,jitter_base,Ornithopus compressus,20,0.0,,0.0
all,jitter_base,Orobanche gracilis,20,0.0,,0.0
all,jitter_base,Orthilia secunda,20,0.0,,0.0
all,jitter_base,Packera sanguisorbae,20,0.0,,0.0
all,jitter_base,Palafoxia texana,20,0.0,,0.0
all,jitter_base,Pancratium illyricum,20,0.0,,0.0
all,jitter_base,Pancratium maritimum,20,0.0,,0.0
all,jitter_base,Paspalum dilatatum,20,0.0,,0.0
all,jitter_base,Pattalias palustris,20,0.0,,0.0
all,jitter_base,Pectis papposa,20,0.0,,0.0
all,jitter_base,Pectocarya recurvata,20,0.0,,0.0
all,jitter_base,Pedicularis bracteosa,20,0.0,,0.0
all,jitter_base,Pelargonium betulinum,20,0.0,,0.0
all,jitter_base,Pelargonium grossularioides,20,0.0,,0.0
all,jitter_base,Penstemon barbatus,20,0.0,,0.0
all,jitter_base,Penstemon heterophyllus,20,0.0,,0.0
all,jitter_base,Persicaria attenuata,20,0.0,,0.0
all,jitter_base,Persicaria nepalensis,20,0.0,,0.0
all,jitter_base,Persicaria punctata,20,0.0,,0.0
all,jitter_base,Peumus boldus,20,0.0,,0.0
all,jitter_base,Phacelia fremontii,20,0.0,,0.0
all,jitter_base,Phlox diffusa,20,0.0,,0.0
all,jitter_base,Pholisma arenarium,20,0.0,,0.0
all,jitter_base,Physalis heterophylla,20,0.0,,0.0
all,jitter_base,Phytolacca heterotepala,20,0.0,,0.0
all,jitter_base,Phytolacca icosandra,20,0.0,,0.0
all,jitter_base,Phytolacca octandra,20,0.0,,0.0
all,jitter_base,Pimelea serpyllifolia,20,0.0,,0.0
all,jitter_base,Pimpinella saxifraga,20,0.0,,0.0
all,jitter_base,Pisum sativum,20,0.0,,0.0
all,jitter_base,Platycodon grandiflorus,20,0.0,,0.0
all,jitter_base,Portulaca pilosa,20,0.0,,0.0
all,jitter_base,Portulaca suffrutescens,20,0.0,,0.0
all,jitter_base,Praxelis clematidea,20,0.0,,0.0
all,jitter_base,Primula mistassinica,20,0.0,,0.0
all,jitter_base,Prospero autumnale,20,0.0,,0.0
all,jitter_base,Prunus amygdalus,20,0.0,,0.0
all,jitter_base,Prunus ilicifolia,20,0.0,,0.0
all,jitter_base,Prunus mahaleb,20,0.0,,0.0
all,jitter_base,Pseudorchis albida,20,0.0,,0.0
all,jitter_base,Rafinesquia neomexicana,20,0.0,,0.0
all,jitter_base,Ranunculus glacialis,20,0.0,,0.0
all,jitter_base,Ranunculus lyallii,20,0.0,,0.0
all,jitter_base,Ranunculus reflexus,20,0.0,,0.0
all,jitter_base,Ranunculus uncinatus,20,0.0,,0.0
all,jitter_base,Raphanus raphanistrum,20,0.0,,0.0
all,jitter_base,Reynoutria japonica,20,0.0,,0.0
all,jitter_base,Rhododendron lapponicum,20,0.0,,0.0
all,jitter_base,Rhus copallinum,20,0.0,,0.0
all,jitter_base,Rhus typhina,20,0.0,,0.0
all,jitter_base,Ribes rubrum,20,0.0,,0.0
all,jitter_base,Ribes speciosum,20,0.0,,0.0
all,jitter_base,Ricinocarpos pinifolius,20,0.0,,0.0
all,jitter_base,Robinia neomexicana,20,0.0,,0.0
all,jitter_base,Rorippa palustris,20,0.0,,0.0
all,jitter_base,Rosa californica,20,0.0,,0.0
all,jitter_base,Roseodendron donnell-smithii,20,0.0,,0.0
all,jitter_base,Rubus pubescens,20,0.0,,0.0
all,jitter_base,Rudbeckia fulgida,20,0.0,,0.0
all,jitter_base,Ruellia metziae,20,0.0,,0.0
all,jitter_base,Russelia equisetiformis,20,0.0,,0.0
all,jitter_base,Salix interior,20,0.0,,0.0
all,jitter_base,Salvia carduacea,20,0.0,,0.0
all,jitter_base,Salvia longispicata,20,0.0,,0.0
all,jitter_base,Salvia lyrata,20,0.0,,0.0
all,jitter_base,Sambucus ebulus,20,0.0,,0.0
all,jitter_base,Sanguinaria canadensis,20,0.0,,0.0
all,jitter_base,Saxifraga tricuspidata,20,0.0,,0.0
all,jitter_base,Saxifraga tridactylites,20,0.0,,0.0
all,jitter_base,Scaevola ramosissima,20,0.0,,0.0
all,jitter_base,Schelhammera undulata,20,0.0,,0.0
all,jitter_base,Searsia lucida,20,0.0,,0.0
all,jitter_base,Sedum sarmentosum,20,0.0,,0.0
all,jitter_base,Senecio hispidulus,20,0.0,,0.0
all,jitter_base,Senecio mohavensis,20,0.0,,0.0
all,jitter_base,Senecio pterophorus,20,0.0,,0.0
all,jitter_base,Senna armata,20,0.0,,0.0
all,jitter_base,Senna hebecarpa,20,0.0,,0.0
all,jitter_base,Senna septemtrionalis,20,0.0,,0.0
all,jitter_base,Silene colorata,20,0.0,,0.0
all,jitter_base,Silene dioica,20,0.0,,0.0
all,jitter_base,Silene nutans,20,0.0,,0.0
all,jitter_base,Silene rotundifolia,20,0.0,,0.0
all,jitter_base,Silphium integrifolium,20,0.0,,0.0
all,jitter_base,Sisymbrium irio,20,0.0,,0.0
all,jitter_base,Solanum carolinense,20,0.0,,0.0
all,jitter_base,Solanum dulcamara,20,0.0,,0.0
all,jitter_base,Spergularia marina,20,0.0,,0.0
all,jitter_base,Spigelia marilandica,20,0.0,,0.0
all,jitter_base,Stachys chamissonis,20,0.0,,0.0
all,jitter_base,Streptopus amplexifolius,20,0.0,,0.0
all,jitter_base,Styphelia nesophila,20,0.0,,0.0
all,jitter_base,Styphelia sieberi,20,0.0,,0.0
all,jitter_base,Symphoricarpos albus,20,0.0,,0.0
all,jitter_base,Symphoricarpos occidentalis,20,0.0,,0.0
all,jitter_base,Symphyotrichum puniceum,20,0.0,,0.0
all,jitter_base,Symphyotrichum subulatum,20,0.0,,0.0
all,jitter_base,Tabebuia rosea,20,0.0,,0.0
all,jitter_base,Taenidia integerrima,20,0.0,,0.0
all,jitter_base,Tanacetum corymbosum,20,0.0,,0.0
all,jitter_base,Taraxacum erythrospermum,20,0.0,,0.0
all,jitter_base,Tecoma stans,20,0.0,,0.0
all,jitter_base,Tecomaria capensis,20,0.0,,0.0
all,jitter_base,Tephroseris palustris,20,0.0,,0.0
all,jitter_base,Tetratheca ciliata,20,0.0,,0.0
all,jitter_base,Thalictrum dasycarpum,20,0.0,,0.0
all,jitter_base,Thelymitra hatchii,20,0.0,,0.0
all,jitter_base,Thunbergia grandiflora,20,0.0,,0.0
all,jitter_base,Thymus praecox,20,0.0,,0.0
all,jitter_base,Torenia concolor,20,0.0,,0.0
all,jitter_base,Tradescantia fluminensis,20,0.0,,0.0
all,jitter_base,Trifolium angustifolium,20,0.0,,0.0
all,jitter_base,Trifolium glomeratum,20,0.0,,0.0
all,jitter_base,Trifolium microdon,20,0.0,,0.0
all,jitter_base,Trifolium wormskioldii,20,0.0,,0.0
all,jitter_base,Triglochin maritima,20,0.0,,0.0
all,jitter_base,Trillium rugelii,20,0.0,,0.0
all,jitter_base,Tulipa sylvestris,20,0.0,,0.0
all,jitter_base,Utricularia macrorhiza,20,0.0,,0.0
all,jitter_base,Vaccinium arboreum,20,0.0,,0.0
all,jitter_base,Vaccinium pallidum,20,0.0,,0.0
all,jitter_base,Valeriana edulis,20,0.0,,0.0
all,jitter_base,Vernonia gigantea,20,0.0,,0.0
all,jitter_base,Vernonia noveboracensis,20,0.0,,0.0
all,jitter_base,Veronica alpina,20,0.0,,0.0
all,jitter_base,Veronica spicata,20,0.0,,0.0
all,jitter_base,Viburnum rafinesqueanum,20,0.0,,0.0
all,jitter_base,Vicia americana,20,0.0,,0.0
all,jitter_base,Vicia grandiflora,20,0.0,,0.0
all,jitter_base,Vicia hirsuta,20,0.0,,0.0
all,jitter_base,Vicia tetrasperma,20,0.0,,0.0
all,jitter_base,Vincetoxicum hirundinaria,20,0.0,,0.0
all,jitter_base,Viola arvensis,20,0.0,,0.0
all,jitter_base,Viola cornuta,20,0.0,,0.0
all,jitter_base,Viola pedunculata,20,0.0,,0.0
all,jitter_base,Viola rostrata,20,0.0,,0.0
all,jitter_base,Viola tricolor,20,0.0,,0.0
all,jitter_base,Viscaria vulgaris,20,0.0,,0.0
all,jitter_base,Volkameria inermis,20,0.0,,0.0
all,jitter_base,Wedelia hispida,20,0.0,,0.0
all,jitter_base,Wurmbea dioica,20,0.0,,0.0
all,jitter_base,Xyris jupicai,20,0.0,,0.0
all,jitter_base,Yucca brevifolia,20,0.0,,0.0
all,jitter_base,Zephyranthes candida,20,0.0,,0.0
all,jitter_base,Zeuxine strateumatica,20,0.0,,0.0
P,jitter_base,Acacia ulicifolia,20,0.0,,0.0
P,jitter_base,Aciphylla glacialis,20,0.0,,0.0
P,jitter_base,Actaea spicata,20,0.0,,0.0
P,jitter_base,Aegopodium podagraria,20,0.0,,0.0
P,jitter_base,Agrimonia pilosa,20,0.0,,0.0
P,jitter_base,Agrostemma githago,20,0.0,,0.0
P,jitter_base,Allium praecox,20,0.0,,0.0
P,jitter_base,Allium vineale,20,0.0,,0.0
P,jitter_base,Amelanchier arborea,20,0.0,,0.0
P,jitter_base,Andropogon gerardi,20,0.0,,0.0
P,jitter_base,Anemone virginiana,20,0.0,,0.0
P,jitter_base,Anemonoides quinquefolia,20,0.0,,0.0
P,jitter_base,Arbutus unedo,20,0.0,,0.0
P,jitter_base,Arctium minus,20,0.0,,0.0
P,jitter_base,Arisaema dracontium,20,0.0,,0.0
P,jitter_base,Artemisia californica,20,0.0,,0.0
P,jitter_base,Artemisia vulgaris,20,0.0,,0.0
P,jitter_base,Asarum reflexum,20,0.0,,0.0
P,jitter_base,Asclepias viridis,20,0.0,,0.0
P,jitter_base,Baptisia australis,20,0.0,,0.0
P,jitter_base,Barbarea orthoceras,20,0.0,,0.0
P,jitter_base,Biscutella laevigata,20,0.0,,0.0
P,jitter_base,Brodiaea coronaria,20,0.0,,0.0
P,jitter_base,Bromus hordeaceus,20,0.0,,0.0
P,jitter_base,Bryonia alba,20,0.0,,0.0
P,jitter_base,Buddleja davidii,20,0.0,,0.0
P,jitter_base,Calochortus concolor,20,0.0,,0.0
P,jitter_base,Calochortus macrocarpus,20,0.0,,0.0
P,jitter_base,Calochortus plummerae,20,0.0,,0.0
P,jitter_base,Calycadenia multiglandulosa,20,0.0,,0.0
P,jitter_base,Calycanthus occidentalis,20,0.0,,0.0
P,jitter_base,Campanula giesekiana,20,0.0,,0.0
P,jitter_base,Campanula latifolia,20,0.0,,0.0
P,jitter_base,Campanula scouleri,20,0.0,,0.0
P,jitter_base,Carduus acanthoides,20,0.0,,0.0
P,jitter_base,Carlina vulgaris,20,0.0,,0.0
P,jitter_base,Centaurea solstitialis,20,0.0,,0.0
P,jitter_base,Chelone lyonii,20,0.0,,0.0
P,jitter_base,Chiloglottis valida,20,0.0,,0.0
P,jitter_base,Clematis pitcheri,20,0.0,,0.0
P,jitter_base,Cochlospermum vitifolium,20,0.0,,0.0
P,jitter_base,Conopholis alpina,20,0.0,,0.0
P,jitter_base,Conradina canescens,20,0.0,,0.0
P,jitter_base,Convolvulus elegantissimus,20,0.0,,0.0
P,jitter_base,Corethrogyne filaginifolia,20,0.0,,0.0
P,jitter_base,Cornus suecica,20,0.0,,0.0
P,jitter_base,Corybas macranthus,20,0.0,,0.0
P,jitter_base,Cypripedium guttatum,20,0.0,,0.0
P,jitter_base,Datura stramonium,20,0.0,,0.0
P,jitter_base,Delairea odorata,20,0.0,,0.0
P,jitter_base,Delphinium glaucum,20,0.0,,0.0
P,jitter_base,Delphinium nuttallianum,20,0.0,,0.0
P,jitter_base,Dicentra canadensis,20,0.0,,0.0
P,jitter_base,Dillwynia floribunda,20,0.0,,0.0
P,jitter_base,Disphyma crassifolium,20,0.0,,0.0
P,jitter_base,Distimake dissectus,20,0.0,,0.0
P,jitter_base,Dracophyllum secundum,20,0.0,,0.0
P,jitter_base,Drosera spatulata,20,0.0,,0.0
P,jitter_base,Earina mucronata,20,0.0,,0.0
P,jitter_base,Elephantopus tomentosus,20,0.0,,0.0
P,jitter_base,Epacris longiflora,20,0.0,,0.0
P,jitter_base,Erica arborea,20,0.0,,0.0
P,jitter_base,Erica tetralix,20,0.0,,0.0
P,jitter_base,Erigeron divergens,20,0.0,,0.0
P,jitter_base,Erigeron linearis,20,0.0,,0.0
P,jitter_base,Erigeron quercifolius,20,0.0,,0.0
P,jitter_base,Erythranthe bicolor,20,0.0,,0.0
P,jitter_base,Erythranthe dentata,20,0.0,,0.0
P,jitter_base,Eutrochium fistulosum,20,0.0,,0.0
P,jitter_base,Falcaria vulgaris,20,0.0,,0.0
P,jitter_base,Filipendula rubra,20,0.0,,0.0
P,jitter_base,Fritillaria camschatcensis,20,0.0,,0.0
P,jitter_base,Fumaria capreolata,20,0.0,,0.0
P,jitter_base,Gardenia jasminoides,20,0.0,,0.0
P,jitter_base,Gaylussacia baccata,20,0.0,,0.0
P,jitter_base,Gazania rigens,20,0.0,,0.0
P,jitter_base,Geobalanus oblongifolius,20,0.0,,0.0
P,jitter_base,Geranium macrorrhizum,20,0.0,,0.0
P,jitter_base,Geranium yeoi,20,0.0,,0.0
P,jitter_base,Gilia tricolor,20,0.0,,0.0
P,jitter_base,Gompholobium huegelii,20,0.0,,0.0
P,jitter_base,Goodyera pubescens,20,0.0,,0.0
P,jitter_base,Govenia liliacea,20,0.0,,0.0
P,jitter_base,Grewia occidentalis,20,0.0,,0.0
