condition_id,panel,species,n_classifiable,D
baseline_excl_high_flower_near_clip,P,Biscutella laevigata,71,0.17774251140646702
baseline_excl_high_flower_near_clip,P,Brodiaea coronaria,55,0.07074380165289251
baseline_excl_high_flower_near_clip,P,Bryonia alba,41,0.5425342058298632
baseline_excl_high_flower_near_clip,P,Buddleja davidii,46,0.6039697542533082
baseline_excl_high_flower_near_clip,P,Calycadenia multiglandulosa,63,0.0
baseline_excl_high_flower_near_clip,P,Campanula giesekiana,68,0.13884083044982687
baseline_excl_high_flower_near_clip,P,Campanula latifolia,40,0.41125
baseline_excl_high_flower_near_clip,P,Campanula scouleri,40,0.04875000000000007
baseline_excl_high_flower_near_clip,P,Carduus acanthoides,54,0.4972565157750344
baseline_excl_high_flower_near_clip,P,Carlina vulgaris,41,0.5223081499107675
baseline_excl_high_flower_near_clip,P,Centaurea solstitialis,72,0.054012345679012475
baseline_excl_high_flower_near_clip,P,Chelone lyonii,44,0.3677685950413223
baseline_excl_high_flower_near_clip,P,Cochlospermum vitifolium,51,0.11226451364859669
baseline_excl_high_flower_near_clip,P,Conopholis alpina,52,0.20414201183431957
baseline_excl_high_flower_near_clip,P,Conradina canescens,72,0.0806327160493826
baseline_excl_high_flower_near_clip,P,Convolvulus elegantissimus,52,0.5821005917159763
baseline_excl_high_flower_near_clip,P,Corethrogyne filaginifolia,47,0.5894069714803079
baseline_excl_high_flower_near_clip,P,Cornus suecica,58,0.0
baseline_excl_high_flower_near_clip,P,Cypripedium guttatum,43,0.35262303948080054
baseline_excl_high_flower_near_clip,P,Delairea odorata,59,0.0
baseline_excl_high_flower_near_clip,P,Delphinium glaucum,43,0.2055164954029205
baseline_excl_high_flower_near_clip,P,Delphinium nuttallianum,52,0.14423076923076905
baseline_excl_high_flower_near_clip,P,Dillwynia floribunda,57,0.0
baseline_excl_high_flower_near_clip,P,Disphyma crassifolium,47,0.4717066545948393
baseline_excl_high_flower_near_clip,P,Distimake dissectus,47,0.3313716613852423
baseline_excl_high_flower_near_clip,P,Elephantopus tomentosus,51,0.11226451364859669
baseline_excl_high_flower_near_clip,P,Erica arborea,40,0.22375
baseline_excl_high_flower_near_clip,P,Erica tetralix,49,0.6172428154935443
baseline_excl_high_flower_near_clip,P,Erigeron divergens,83,0.09290172739149383
baseline_excl_high_flower_near_clip,P,Erigeron linearis,86,0.08869659275283936
baseline_excl_high_flower_near_clip,P,Erigeron quercifolius,71,0.05475104146002763
baseline_excl_high_flower_near_clip,P,Erythranthe bicolor,66,0.058769513314967714
baseline_excl_high_flower_near_clip,P,Erythranthe dentata,51,0.11072664359861584
baseline_excl_high_flower_near_clip,P,Eutrochium fistulosum,41,0.21891731112433077
baseline_excl_high_flower_near_clip,P,Falcaria vulgaris,69,0.02856542743121193
baseline_excl_high_flower_near_clip,P,Filipendula rubra,42,0.6360544217687074
baseline_excl_high_flower_near_clip,P,Gazania rigens,60,0.032777777777777795
baseline_excl_high_flower_near_clip,P,Geranium macrorrhizum,44,0.5030991735537189
baseline_excl_high_flower_near_clip,P,Geranium yeoi,56,0.5720663265306123
baseline_excl_high_flower_near_clip,P,Gilia tricolor,65,0.2925443786982248
baseline_excl_high_flower_near_clip,P,Gompholobium huegelii,58,0.3662306777645661
baseline_excl_high_flower_near_clip,P,Grindelia squarrosa,69,0.02856542743121193
baseline_excl_high_flower_near_clip,P,Herbertia lahue,48,0.4444444444444444
baseline_excl_high_flower_near_clip,P,Heterotheca grandiflora,67,0.05791935843172191
baseline_excl_high_flower_near_clip,P,Hippocrepis comosa,73,0.0
baseline_excl_high_flower_near_clip,P,Ilex glabra,56,0.06887755102040805
baseline_excl_high_flower_near_clip,P,Ipomoea nil,54,0.5507544581618655
baseline_excl_high_flower_near_clip,P,Ipomoea pes-caprae,48,0.6059027777777778
baseline_excl_high_flower_near_clip,P,Iris sibirica,57,0.16251154201292717
baseline_excl_high_flower_near_clip,P,Lantana involucrata,54,0.2009602194787381
baseline_excl_high_flower_near_clip,P,Lathyrus aphaca,55,0.16528925619834722
baseline_excl_high_flower_near_clip,P,Leucaena leucocephala,52,0.375
baseline_excl_high_flower_near_clip,P,Leucopogon affinis,64,0.060546875
baseline_excl_high_flower_near_clip,P,Leucopogon microphyllus,65,0.030295857988165587
baseline_excl_high_flower_near_clip,P,Linum usitatissimum,54,0.384087791495199
baseline_excl_high_flower_near_clip,P,Lobelia pedunculata,56,0.06887755102040805
baseline_excl_high_flower_near_clip,P,Lomatium macrocarpum,55,0.47206611570247936
baseline_excl_high_flower_near_clip,P,Lupinus havardii,61,0.09459822628325731
baseline_excl_high_flower_near_clip,P,Lysimachia europaea,62,0.06243496357960443
baseline_excl_high_flower_near_clip,P,Lysimachia quadrifolia,63,0.0
baseline_excl_high_flower_near_clip,P,Malacothrix saxatilis,62,0.0931321540062433
baseline_excl_high_flower_near_clip,P,Malva moschata,51,0.44290657439446357
baseline_excl_high_flower_near_clip,P,Marah oregana,54,0.10631001371742121
baseline_excl_high_flower_near_clip,P,Melaleuca citrina,40,0.40875000000000006
baseline_excl_high_flower_near_clip,P,Moricandia arvensis,48,0.5182291666666666
baseline_excl_high_flower_near_clip,P,Myosotis latifolia,56,0.315688775510204
baseline_excl_high_flower_near_clip,P,Myrtus communis,56,0.13265306122448983
baseline_excl_high_flower_near_clip,P,Navarretia heterodoxa,65,0.43739644970414193
baseline_excl_high_flower_near_clip,P,Nicotiana longiflora,42,0.09070294784580502
baseline_excl_high_flower_near_clip,P,Olearia arborescens,60,0.17999999999999994
baseline_excl_high_flower_near_clip,P,Opuntia humifusa,59,0.06549841999425454
baseline_excl_high_flower_near_clip,P,Orchis mascula,45,0.5738271604938272
baseline_excl_high_flower_near_clip,P,Ornithogalum umbellatum,59,0.06549841999425454
baseline_excl_high_flower_near_clip,P,Ornithopus compressus,45,0.1619753086419753
baseline_excl_high_flower_near_clip,P,Palafoxia texana,70,0.34244897959183673
baseline_excl_high_flower_near_clip,P,Pectis papposa,88,0.0
baseline_excl_high_flower_near_clip,P,Persicaria nepalensis,57,0.2825484764542938
baseline_excl_high_flower_near_clip,P,Phlox diffusa,71,0.2935925411624677
baseline_excl_high_flower_near_clip,P,Pimelea serpyllifolia,55,0.2975206611570247
baseline_excl_high_flower_near_clip,P,Portulaca pilosa,62,0.031737773152965554
baseline_excl_high_flower_near_clip,P,Portulaca suffrutescens,57,0.2511542012927055
baseline_excl_high_flower_near_clip,P,Prunus ilicifolia,48,0.2543402777777778
baseline_excl_high_flower_near_clip,P,Prunus mahaleb,56,0.06887755102040805
baseline_excl_high_flower_near_clip,P,Pseudorchis albida,47,0.5169760072430964
baseline_excl_high_flower_near_clip,P,Rafinesquia neomexicana,65,0.06011834319526632
baseline_excl_high_flower_near_clip,P,Ranunculus glacialis,65,0.35928994082840227
baseline_excl_high_flower_near_clip,P,Ranunculus lyallii,67,0.112274448652261
baseline_excl_high_flower_near_clip,P,Ranunculus uncinatus,41,0.2831647828673409
baseline_excl_high_flower_near_clip,P,Raphanus raphanistrum,47,0.4581258488003621
baseline_excl_high_flower_near_clip,P,Rorippa palustris,63,0.17233560090702937
baseline_excl_high_flower_near_clip,P,Rubus pubescens,45,0.1619753086419753
baseline_excl_high_flower_near_clip,P,Ruellia metziae,58,0.03388822829964333
baseline_excl_high_flower_near_clip,P,Salvia longispicata,49,0.5164514785506039
baseline_excl_high_flower_near_clip,P,Sanguinaria canadensis,60,0.12444444444444436
baseline_excl_high_flower_near_clip,P,Saxifraga tridactylites,53,0.312566749733001
baseline_excl_high_flower_near_clip,P,Schelhammera undulata,43,0.5581395348837209
baseline_excl_high_flower_near_clip,P,Senecio mohavensis,63,0.09171075837742515
baseline_excl_high_flower_near_clip,P,Senna hebecarpa,46,0.22684310018903586
baseline_excl_high_flower_near_clip,P,Silene dioica,46,0.30340264650283555
baseline_excl_high_flower_near_clip,P,Silene rotundifolia,48,0.2230902777777778
baseline_excl_high_flower_near_clip,P,Silphium integrifolium,58,0.03388822829964333
baseline_excl_high_flower_near_clip,P,Sisymbrium irio,60,0.06444444444444453
baseline_excl_high_flower_near_clip,P,Symphyotrichum puniceum,72,0.13078703703703698
baseline_excl_high_flower_near_clip,P,Symphyotrichum subulatum,63,0.17485512723607954
baseline_excl_high_flower_near_clip,P,Taraxacum erythrospermum,65,0.2603550295857988
baseline_excl_high_flower_near_clip,P,Tecoma stans,62,0.12226847034339239
baseline_excl_high_flower_near_clip,P,Thymus praecox,45,0.5165432098765432
baseline_excl_high_flower_near_clip,P,Trifolium glomeratum,41,0.41403926234384303
baseline_excl_high_flower_near_clip,P,Tulipa sylvestris,46,0.08317580340264641
baseline_excl_high_flower_near_clip,P,Vernonia gigantea,43,0.49323958896700915
baseline_excl_high_flower_near_clip,P,Vernonia noveboracensis,49,0.5022907122032486
baseline_excl_high_flower_near_clip,P,Veronica alpina,50,0.37360000000000004
baseline_excl_high_flower_near_clip,P,Veronica spicata,56,0.3565051020408163
baseline_excl_high_flower_near_clip,P,Vicia hirsuta,47,0.0
baseline_excl_high_flower_near_clip,P,Vicia tetrasperma,48,0.15711805555555558
baseline_excl_high_flower_near_clip,P,Vincetoxicum hirundinaria,60,0.3649999999999999
baseline_excl_high_flower_near_clip,P,Viola cornuta,42,0.3163265306122449
baseline_excl_high_flower_near_clip,P,Viola pedunculata,57,0.0
baseline_excl_high_flower_near_clip,P,Viola rostrata,46,0.4168241965973536
baseline_excl_high_flower_near_clip,P,Viola tricolor,43,0.5429962141698216
baseline_excl_high_flower_near_clip,P,Viscaria vulgaris,51,0.24605920799692416
baseline_excl_low_lab_separation,N,Abronia latifolia,72,0.10609567901234562
baseline_excl_low_lab_separation,N,Abronia umbellata,42,0.5498866213151927
baseline_excl_low_lab_separation,N,Acacia decurrens,43,0.045429962141698255
baseline_excl_low_lab_separation,N,Acacia suaveolens,69,0.18231463978155849
baseline_excl_low_lab_separation,N,Acis autumnalis,46,0.1616257088846883
baseline_excl_low_lab_separation,N,Actaea racemosa,45,0.04345679012345682
baseline_excl_low_lab_separation,N,Agave deserti,54,0.14060356652949246
baseline_excl_low_lab_separation,N,Anemonastrum canadense,79,0.02499599423169352
baseline_excl_low_lab_separation,N,Anthriscus caucalis,52,0.07396449704142016
baseline_excl_low_lab_separation,N,Arabidopsis lyrata,77,0.02563670096137627
baseline_excl_low_lab_separation,N,Argentina anserina,81,0.024386526444139633
baseline_excl_low_lab_separation,N,Asclepias texana,57,0.0
baseline_excl_low_lab_separation,N,Bacopa monnieri,66,0.08769513314967847
baseline_excl_low_lab_separation,N,Bidens frondosa,56,0.253188775510204
baseline_excl_low_lab_separation,N,Bidens pilosa,59,0.47572536627405915
baseline_excl_low_lab_separation,N,Blackstonia perfoliata,65,0.05964497041420125
baseline_excl_low_lab_separation,N,Briza media,54,0.5102880658436215
baseline_excl_low_lab_separation,N,Calochortus subalpinus,54,0.1721536351165981
baseline_excl_low_lab_separation,N,Calochortus venustus,50,0.48719999999999997
baseline_excl_low_lab_separation,N,Campanula cochleariifolia,74,0.17129291453615791
baseline_excl_low_lab_separation,N,Campanula rapunculoides,51,0.3275663206459054
baseline_excl_low_lab_separation,N,Campanula trachelium,43,0.4542996214169821
baseline_excl_low_lab_separation,N,Caragana arborescens,51,0.11072664359861584
baseline_excl_low_lab_separation,N,Carpodetus serratus,58,0.03388822829964333
baseline_excl_low_lab_separation,N,Catharanthus roseus,62,0.5957336108220603
baseline_excl_low_lab_separation,N,Celmisia gracilenta,68,0.2296712802768166
baseline_excl_low_lab_separation,N,Chaenactis fremontii,73,0.12910489772940514
baseline_excl_low_lab_separation,N,Clarkia purpurea,60,0.4127777777777778
baseline_excl_low_lab_separation,N,Clarkia tenella,69,0.5368620037807184
baseline_excl_low_lab_separation,N,Coreopsis basalis,67,0.029405212742259046
baseline_excl_low_lab_separation,N,Cotula australis,58,0.49762187871581454
baseline_excl_low_lab_separation,N,Crepis capillaris,72,0.0
baseline_excl_low_lab_separation,N,Crotalaria retusa,52,0.2329881656804733
baseline_excl_low_lab_separation,N,Croton glandulosus,51,0.1484044598231451
baseline_excl_low_lab_separation,N,Daphne cneorum,65,0.11550295857988169
baseline_excl_low_lab_separation,N,Delphinium variegatum,52,0.10872781065088755
baseline_excl_low_lab_separation,N,Draba aizoides,79,0.02499599423169352
baseline_excl_low_lab_separation,N,Draba nemorosa,58,0.09809750297265163
baseline_excl_low_lab_separation,N,Erinus alpinus,68,0.5865051903114187
baseline_excl_low_lab_separation,N,Eriogonum pyrolifolium,62,0.28147762747138383
baseline_excl_low_lab_separation,N,Eucrypta chrysanthemifolia,50,0.07679999999999998
baseline_excl_low_lab_separation,N,Euonymus americanus,54,0.5679012345679012
baseline_excl_low_lab_separation,N,Eupatorium rotundifolium,49,0.07830070803831746
baseline_excl_low_lab_separation,N,Euphorbia cyathophora,41,0.5758477096966091
baseline_excl_low_lab_separation,N,Evolvulus alsinoides,73,0.4316006755488835
baseline_excl_low_lab_separation,N,Evolvulus nummularius,67,0.029405212742259046
baseline_excl_low_lab_separation,N,Ficinia nodosa,40,0.5262500000000001
baseline_excl_low_lab_separation,N,Florestina tripteris,68,0.028979238754325065
baseline_excl_low_lab_separation,N,Freesia leichtlinii,46,0.22684310018903586
baseline_excl_low_lab_separation,N,Galium aparine,50,0.11280000000000001
baseline_excl_low_lab_separation,N,Genista hispanica,87,0.022724270048883666
baseline_excl_low_lab_separation,N,Gentiana pneumonanthe,54,0.07133058984910856
baseline_excl_low_lab_separation,N,Glandularia gooddingii,66,0.3494031221303948
baseline_excl_low_lab_separation,N,Glycyrrhiza lepidota,45,0.29925925925925934
baseline_excl_low_lab_separation,N,Gypsophila repens,85,0.0
baseline_excl_low_lab_separation,N,Hedera helix,48,0.5
baseline_excl_low_lab_separation,N,Helianthemum nummularium,62,0.031737773152965554
baseline_excl_low_lab_separation,N,Helianthus maximiliani,60,0.09500000000000008
baseline_excl_low_lab_separation,N,Helichrysum arenarium,84,0.13265306122448983
baseline_excl_low_lab_separation,N,Hypochaeris sessiliflora,58,0.4988109393579073
baseline_excl_low_lab_separation,N,Ipomoea hederacea,56,0.496811224489796
baseline_excl_low_lab_separation,N,Ixeris chinensis,76,0.14542936288088648
baseline_excl_low_lab_separation,N,Kallstroemia grandiflora,56,0.0
baseline_excl_low_lab_separation,N,Lagenophora strangulata,55,0.2221487603305785
baseline_excl_low_lab_separation,N,Lantana achyranthifolia,65,0.06011834319526632
baseline_excl_low_lab_separation,N,Linaria canadensis,58,0.4845422116527942
baseline_excl_low_lab_separation,N,Linaria texana,59,0.4688307957483482
baseline_excl_low_lab_separation,N,Linum narbonense,52,0.38387573964497035
baseline_excl_low_lab_separation,N,Lithophragma parviflorum,71,0.027772267407260465
baseline_excl_low_lab_separation,N,Lobelia siphilitica,50,0.24080000000000013
baseline_excl_low_lab_separation,N,Lomatium multifidum,50,0.3944000000000001
baseline_excl_low_lab_separation,N,Lupinus latifolius,52,0.5103550295857988
baseline_excl_low_lab_separation,N,Lupinus subcarnosus,72,0.23919753086419737
baseline_excl_low_lab_separation,N,Lygodesmia aphylla,49,0.3448563098708872
baseline_excl_low_lab_separation,N,Lygodesmia texana,41,0.6603212373587151
baseline_excl_low_lab_separation,N,Maianthemum dilatatum,58,0.03388822829964333
baseline_excl_low_lab_separation,N,Malva multiflora,47,0.476233589859665
baseline_excl_low_lab_separation,N,Malva nicaeensis,50,0.14959999999999996
baseline_excl_low_lab_separation,N,Matthiola incana,58,0.6212841854934601
baseline_excl_low_lab_separation,N,Medicago arborea,58,0.03388822829964333
baseline_excl_low_lab_separation,N,Melampyrum cristatum,51,0.6758938869665513
baseline_excl_low_lab_separation,N,Melampyrum nemorosum,40,0.56375
baseline_excl_low_lab_separation,N,Mentha longifolia,71,0.027772267407260465
baseline_excl_low_lab_separation,N,Muscari comosum,43,0.35586803677663614
baseline_excl_low_lab_separation,N,Mycelis muralis,59,0.28152829646653266
baseline_excl_low_lab_separation,N,Myoporum insulare,55,0.13818181818181818
baseline_excl_low_lab_separation,N,Narcissus assoanus,76,0.025969529085872578
baseline_excl_low_lab_separation,N,Narcissus deficiens,45,0.1619753086419753
