scope,condition_id,species,rows,complete_state_disagreement,both_classifiable_rows,morph_flip_joint,mean_hellinger,baseline_classifiable_fraction,counterfactual_classifiable_fraction,morph_flip_rate_both_classifiable,classifiability_change
all,fixed_ev_p1_0,Chelone lyonii,99,0.3939393939393939,37.0,18.0,0.27666774325345006,0.4444444444444444,0.5151515151515151,0.4864864864864865,0.07070707070707072
all,fixed_ev_p1_0,Chiloglottis valida,100,0.05,14.0,1.0,0.16658669793611894,0.17,0.15,0.07142857142857142,-0.020000000000000018
all,fixed_ev_p1_0,Clarkia purpurea,100,0.17,56.0,8.0,0.23871264467614897,0.6,0.61,0.14285714285714285,0.010000000000000009
all,fixed_ev_p1_0,Clarkia tenella,100,0.39,52.0,14.0,0.2872667270243986,0.69,0.6,0.2692307692307692,-0.08999999999999997
all,fixed_ev_p1_0,Clematis pitcheri,100,0.17,24.0,4.0,0.2053935011761353,0.28,0.33,0.16666666666666666,0.04999999999999999
all,fixed_ev_p1_0,Cochemiea dioica,100,0.08,37.0,3.0,0.1755501216410462,0.38,0.41,0.08108108108108109,0.02999999999999997
all,fixed_ev_p1_0,Cochlospermum vitifolium,100,0.02,50.0,1.0,0.19470237908284294,0.51,0.5,0.02,-0.010000000000000009
all,fixed_ev_p1_0,Conopholis alpina,100,0.16,45.0,2.0,0.29354390060403357,0.53,0.51,0.044444444444444446,-0.020000000000000018
all,fixed_ev_p1_0,Conradina canescens,100,0.02,75.0,2.0,0.1221128255359275,0.75,0.75,0.02666666666666667,0.0
all,fixed_ev_p1_0,Convolvulus elegantissimus,100,0.29,50.0,16.0,0.2376829470410069,0.55,0.58,0.32,0.029999999999999916
all,fixed_ev_p1_0,Coreopsis basalis,100,0.01,66.0,0.0,0.13043005801851978,0.67,0.66,0.0,-0.010000000000000009
all,fixed_ev_p1_0,Corethrogyne filaginifolia,100,0.24,40.0,4.0,0.1887692323305874,0.48,0.52,0.1,0.040000000000000036
all,fixed_ev_p1_0,Cornus suecica,100,0.01,60.0,0.0,0.06723150565572707,0.61,0.6,0.0,-0.010000000000000009
all,fixed_ev_p1_0,Corybas macranthus,100,0.01,13.0,0.0,0.10363435278690603,0.14,0.13,0.0,-0.010000000000000009
all,fixed_ev_p1_0,Cotula australis,100,0.17,51.0,3.0,0.20705621623211282,0.6,0.56,0.058823529411764705,-0.039999999999999925
all,fixed_ev_p1_0,Crepis capillaris,100,0.02,72.0,0.0,0.12410252906135828,0.72,0.74,0.0,0.020000000000000018
all,fixed_ev_p1_0,Crotalaria retusa,100,0.03,49.0,0.0,0.1535615528507281,0.52,0.49,0.0,-0.030000000000000027
all,fixed_ev_p1_0,Croton glandulosus,100,0.02,54.0,2.0,0.11046802272075133,0.54,0.54,0.037037037037037035,0.0
all,fixed_ev_p1_0,Cypripedium guttatum,100,0.11,41.0,0.0,0.15865280865511583,0.47,0.46,0.0,-0.009999999999999953
all,fixed_ev_p1_0,Daphne cneorum,100,0.32,55.0,13.0,0.22434808183757293,0.65,0.64,0.23636363636363636,-0.010000000000000009
all,fixed_ev_p1_0,Datura stramonium,100,0.03,23.0,1.0,0.14829875086156685,0.24,0.24,0.043478260869565216,0.0
all,fixed_ev_p1_0,Decodon verticillatus,100,0.28,27.0,8.0,0.2228794437738385,0.35,0.39,0.2962962962962963,0.040000000000000036
all,fixed_ev_p1_0,Delairea odorata,100,0.0,59.0,0.0,0.13751752429870845,0.59,0.59,0.0,0.0
all,fixed_ev_p1_0,Delphinium glaucum,100,0.11,38.0,2.0,0.15297902803945054,0.43,0.42,0.05263157894736842,-0.010000000000000009
all,fixed_ev_p1_0,Delphinium nuttallianum,100,0.09,44.0,1.0,0.15456067704901552,0.52,0.44,0.022727272727272728,-0.08000000000000002
all,fixed_ev_p1_0,Delphinium variegatum,100,0.07,47.0,1.0,0.1254746551062562,0.52,0.48,0.02127659574468085,-0.040000000000000036
all,fixed_ev_p1_0,Dicentra canadensis,100,0.0,32.0,0.0,0.045020711461132706,0.32,0.32,0.0,0.0
all,fixed_ev_p1_0,Dillwynia floribunda,100,0.04,60.0,2.0,0.18829213256848945,0.62,0.6,0.03333333333333333,-0.020000000000000018
all,fixed_ev_p1_0,Disphyma crassifolium,100,0.11,43.0,3.0,0.19692483779674086,0.48,0.46,0.06976744186046512,-0.019999999999999962
all,fixed_ev_p1_0,Distimake dissectus,100,0.05,52.0,2.0,0.10479712512679167,0.53,0.54,0.038461538461538464,0.010000000000000009
all,fixed_ev_p1_0,Draba aizoides,100,0.02,77.0,0.0,0.13321625144976607,0.79,0.77,0.0,-0.020000000000000018
all,fixed_ev_p1_0,Draba nemorosa,100,0.11,51.0,1.0,0.16018691818928768,0.59,0.53,0.0196078431372549,-0.05999999999999994
all,fixed_ev_p1_0,Dracophyllum secundum,100,0.11,31.0,2.0,0.158094824803724,0.34,0.37,0.06451612903225806,0.02999999999999997
all,fixed_ev_p1_0,Drosera spatulata,100,0.2,28.0,4.0,0.2236318971075068,0.38,0.34,0.14285714285714285,-0.03999999999999998
all,fixed_ev_p1_0,Earina mucronata,100,0.13,28.0,3.0,0.20294289866866655,0.33,0.33,0.10714285714285714,0.0
all,fixed_ev_p1_0,Elephantopus tomentosus,100,0.11,51.0,1.0,0.15517974487580527,0.52,0.6,0.0196078431372549,0.07999999999999996
all,fixed_ev_p1_0,Epacris longiflora,100,0.22,26.0,2.0,0.1569972636122637,0.36,0.36,0.07692307692307693,0.0
all,fixed_ev_p1_0,Erica arborea,100,0.04,39.0,1.0,0.08631027932950537,0.41,0.4,0.02564102564102564,-0.009999999999999953
all,fixed_ev_p1_0,Erica tetralix,100,0.39,42.0,11.0,0.2404178779300767,0.51,0.61,0.2619047619047619,0.09999999999999998
all,fixed_ev_p1_0,Erigeron divergens,100,0.09,83.0,2.0,0.10468006362279023,0.84,0.89,0.024096385542168676,0.050000000000000044
all,fixed_ev_p1_0,Erigeron linearis,100,0.02,88.0,0.0,0.13996806059232517,0.9,0.88,0.0,-0.020000000000000018
all,fixed_ev_p1_0,Erigeron quercifolius,100,0.15,75.0,1.0,0.13491632989387423,0.76,0.88,0.013333333333333334,0.12
all,fixed_ev_p1_0,Erinus alpinus,100,0.6,53.0,27.0,0.343784817736469,0.68,0.71,0.5094339622641509,0.029999999999999916
all,fixed_ev_p1_0,Eriogonum pyrolifolium,100,0.12,64.0,3.0,0.15911826697888545,0.67,0.7,0.046875,0.029999999999999916
all,fixed_ev_p1_0,Erythranthe bicolor,100,0.03,65.0,0.0,0.11657867811817597,0.68,0.65,0.0,-0.030000000000000027
all,fixed_ev_p1_0,Erythranthe dentata,100,0.0,58.0,0.0,0.09610622724615134,0.58,0.58,0.0,0.0
all,fixed_ev_p1_0,Eucrypta chrysanthemifolia,100,0.0,50.0,0.0,0.07552536352013052,0.5,0.5,0.0,0.0
all,fixed_ev_p1_0,Euonymus americanus,100,0.12,55.0,7.0,0.18578590795347175,0.56,0.59,0.12727272727272726,0.029999999999999916
all,fixed_ev_p1_0,Eupatorium rotundifolium,100,0.01,50.0,0.0,0.10217098465993218,0.51,0.5,0.0,-0.010000000000000009
all,fixed_ev_p1_0,Euphorbia cyathophora,100,0.19,38.0,13.0,0.4032573007666995,0.41,0.41,0.34210526315789475,0.0
all,fixed_ev_p1_0,Euphorbia fendleri,100,0.04,16.0,2.0,0.24883954324779398,0.18,0.16,0.125,-0.01999999999999999
all,fixed_ev_p1_0,Euphorbia maculata,100,0.05,22.0,4.0,0.20232004470205875,0.22,0.23,0.18181818181818182,0.010000000000000009
all,fixed_ev_p1_0,Euphorbia paralias,100,0.04,32.0,2.0,0.20016759145779428,0.33,0.33,0.0625,0.0
all,fixed_ev_p1_0,Eutrochium fistulosum,100,0.01,41.0,0.0,0.10911054541278106,0.41,0.42,0.0,0.010000000000000009
all,fixed_ev_p1_0,Evolvulus alsinoides,100,0.37,68.0,28.0,0.26776129102339175,0.74,0.71,0.4117647058823529,-0.030000000000000027
all,fixed_ev_p1_0,Evolvulus nummularius,100,0.02,67.0,2.0,0.05200603596841165,0.67,0.67,0.029850746268656716,0.0
all,fixed_ev_p1_0,Falcaria vulgaris,100,0.03,67.0,1.0,0.09932015564121004,0.69,0.67,0.014925373134328358,-0.019999999999999907
all,fixed_ev_p1_0,Ficinia nodosa,100,0.16,51.0,7.0,0.21451888296953153,0.56,0.55,0.13725490196078433,-0.010000000000000009
all,fixed_ev_p1_0,Filipendula rubra,100,0.24,30.0,6.0,0.22221287254035524,0.42,0.36,0.2,-0.06
all,fixed_ev_p1_0,Florestina tripteris,100,0.0,77.0,0.0,0.07128912831631981,0.77,0.77,0.0,0.0
all,fixed_ev_p1_0,Freesia leichtlinii,100,0.01,46.0,1.0,0.11606490682846794,0.46,0.46,0.021739130434782608,0.0
all,fixed_ev_p1_0,Fritillaria camschatcensis,100,0.1,29.0,2.0,0.1948172798657681,0.33,0.33,0.06896551724137931,0.0
all,fixed_ev_p1_0,Fumaria capreolata,100,0.02,27.0,0.0,0.11111748627341066,0.28,0.28,0.0,0.0
all,fixed_ev_p1_0,Galium aparine,100,0.02,49.0,1.0,0.1323750887348832,0.5,0.49,0.02040816326530612,-0.010000000000000009
all,fixed_ev_p1_0,Gardenia jasminoides,100,0.0,45.0,0.0,0.1071703365738819,0.45,0.45,0.0,0.0
all,fixed_ev_p1_0,Gaylussacia baccata,100,0.07,23.0,2.0,0.26394002417654094,0.27,0.24,0.08695652173913043,-0.030000000000000027
all,fixed_ev_p1_0,Gazania rigens,100,0.0,72.0,0.0,0.14029581036620828,0.72,0.72,0.0,0.0
all,fixed_ev_p1_0,Genista hispanica,100,0.0,87.0,0.0,0.1562383743161227,0.87,0.87,0.0,0.0
all,fixed_ev_p1_0,Gentiana pneumonanthe,100,0.13,44.0,1.0,0.19695350126370675,0.54,0.46,0.022727272727272728,-0.08000000000000002
all,fixed_ev_p1_0,Geobalanus oblongifolius,100,0.13,38.0,3.0,0.2112095427486409,0.4,0.46,0.07894736842105263,0.06
all,fixed_ev_p1_0,Geranium macrorrhizum,100,0.2,38.0,8.0,0.24428834620383863,0.44,0.44,0.21052631578947367,0.0
all,fixed_ev_p1_0,Geranium yeoi,100,0.37,57.0,25.0,0.42728759254889354,0.65,0.61,0.43859649122807015,-0.040000000000000036
all,fixed_ev_p1_0,Gilia tricolor,100,0.15,70.0,3.0,0.1606579080814018,0.73,0.79,0.04285714285714286,0.06000000000000005
all,fixed_ev_p1_0,Gladiolus undulatus,100,0.03,17.0,2.0,0.20018827894871435,0.18,0.17,0.11764705882352941,-0.009999999999999981
all,fixed_ev_p1_0,Glandularia gooddingii,100,0.26,63.0,9.0,0.2043598052227078,0.66,0.77,0.14285714285714285,0.10999999999999999
all,fixed_ev_p1_0,Glycyrrhiza lepidota,100,0.07,48.0,2.0,0.16483478855783665,0.5,0.51,0.041666666666666664,0.010000000000000009
all,fixed_ev_p1_0,Gompholobium huegelii,100,0.08,62.0,3.0,0.11990903562515572,0.66,0.63,0.04838709677419355,-0.030000000000000027
all,fixed_ev_p1_0,Goodyera pubescens,100,0.03,34.0,0.0,0.08452596310935584,0.37,0.34,0.0,-0.02999999999999997
all,fixed_ev_p1_0,Govenia liliacea,100,0.01,39.0,0.0,0.10120324422837035,0.39,0.4,0.0,0.010000000000000009
all,fixed_ev_p1_0,Grewia occidentalis,100,0.21,43.0,10.0,0.2578746301623371,0.45,0.52,0.23255813953488372,0.07
all,fixed_ev_p1_0,Grindelia squarrosa,100,0.0,71.0,0.0,0.16567165513139842,0.71,0.71,0.0,0.0
all,fixed_ev_p1_0,Guzmania monostachia,100,0.12,38.0,1.0,0.1979234189615974,0.44,0.43,0.02631578947368421,-0.010000000000000009
all,fixed_ev_p1_0,Gypsophila repens,100,0.0,85.0,0.0,0.05783738470129421,0.85,0.85,0.0,0.0
all,fixed_ev_p1_0,Habenaria floribunda,100,0.06,25.0,4.0,0.1717036787484958,0.26,0.26,0.16,0.0
all,fixed_ev_p1_0,Hakea lissocarpha,100,0.02,33.0,2.0,0.1091019139252285,0.33,0.33,0.06060606060606061,0.0
all,fixed_ev_p1_0,Hedera helix,100,0.18,44.0,8.0,0.17844625323736177,0.5,0.48,0.18181818181818182,-0.020000000000000018
all,fixed_ev_p1_0,Helianthemum nummularium,100,0.04,61.0,2.0,0.12120406281568581,0.62,0.62,0.03278688524590164,0.0
all,fixed_ev_p1_0,Helianthus maximiliani,100,0.01,60.0,0.0,0.14778074704740107,0.6,0.61,0.0,0.010000000000000009
all,fixed_ev_p1_0,Helichrysum arenarium,100,0.1,79.0,4.0,0.1894173125126634,0.84,0.8,0.05063291139240506,-0.039999999999999925
all,fixed_ev_p1_0,Herbertia lahue,100,0.24,66.0,18.0,0.25186488328723233,0.67,0.71,0.2727272727272727,0.039999999999999925
all,fixed_ev_p1_0,Heterotheca grandiflora,100,0.04,67.0,3.0,0.1672096954079551,0.68,0.67,0.04477611940298507,-0.010000000000000009
all,fixed_ev_p1_0,Heuchera micrantha,100,0.08,33.0,3.0,0.1432047610666015,0.37,0.34,0.09090909090909091,-0.02999999999999997
all,fixed_ev_p1_0,Heuchera rubescens,100,0.14,31.0,1.0,0.15789813690494578,0.36,0.39,0.03225806451612903,0.030000000000000027
all,fixed_ev_p1_0,Hibiscus lasiocarpos,100,0.05,33.0,2.0,0.10802639652892744,0.34,0.35,0.06060606060606061,0.009999999999999953
all,fixed_ev_p1_0,Hippocrepis comosa,100,0.02,74.0,0.0,0.13464526226495016,0.76,0.74,0.0,-0.020000000000000018
all,fixed_ev_p1_0,Hoita macrostachya,100,0.18,17.0,5.0,0.21855062335107542,0.19,0.28,0.29411764705882354,0.09000000000000002
all,fixed_ev_p1_0,Hypericum hypericoides,100,0.07,34.0,5.0,0.20919273573351543,0.36,0.34,0.14705882352941177,-0.019999999999999962
all,fixed_ev_p1_0,Hypochaeris sessiliflora,100,0.03,57.0,0.0,0.1078221946609905,0.58,0.59,0.0,0.010000000000000009
all,fixed_ev_p1_0,Ilex glabra,100,0.02,58.0,1.0,0.11977537289358728,0.58,0.59,0.017241379310344827,0.010000000000000009
all,fixed_ev_p1_0,Ipomoea hederacea,100,0.29,50.0,16.0,0.29234821000249595,0.56,0.57,0.32,0.009999999999999898
all,fixed_ev_p1_0,Ipomoea nil,100,0.12,57.0,10.0,0.21173310131600434,0.57,0.59,0.17543859649122806,0.020000000000000018
all,fixed_ev_p1_0,Ipomoea pes-caprae,100,0.33,43.0,13.0,0.3062016888333731,0.49,0.57,0.3023255813953488,0.07999999999999996
all,fixed_ev_p1_0,Iris sibirica,100,0.3,41.0,10.0,0.17465825639625762,0.57,0.45,0.24390243902439024,-0.11999999999999994
all,fixed_ev_p1_0,Ixeris chinensis,100,0.13,70.0,5.0,0.17324988193362037,0.77,0.71,0.07142857142857142,-0.06000000000000005
all,fixed_ev_p1_0,Juncus effusus,100,0.05,34.0,2.0,0.2207911116245176,0.37,0.34,0.058823529411764705,-0.02999999999999997
all,fixed_ev_p1_0,Kallstroemia grandiflora,100,0.05,55.0,3.0,0.2988734990267545,0.56,0.56,0.05454545454545454,0.0
all,fixed_ev_p1_0,Knightia excelsa,100,0.05,17.0,2.0,0.12133803679951831,0.18,0.19,0.11764705882352941,0.010000000000000009
all,fixed_ev_p1_0,Koeleria macrantha,100,0.09,23.0,3.0,0.19518375358313783,0.27,0.25,0.13043478260869565,-0.020000000000000018
all,fixed_ev_p1_0,Lagenophora strangulata,100,0.03,55.0,2.0,0.11681322400669897,0.55,0.56,0.03636363636363636,0.010000000000000009
all,fixed_ev_p1_0,Lamarckia aurea,100,0.0,19.0,0.0,0.1884744441011203,0.19,0.19,0.0,0.0
all,fixed_ev_p1_0,Lambertia formosa,100,0.04,26.0,0.0,0.18474168634304125,0.28,0.28,0.0,0.0
all,fixed_ev_p1_0,Lantana achyranthifolia,100,0.06,67.0,1.0,0.1459653715149224,0.67,0.72,0.014925373134328358,0.04999999999999993
all,fixed_ev_p1_0,Lantana involucrata,100,0.04,54.0,1.0,0.119783420330136,0.56,0.55,0.018518518518518517,-0.010000000000000009
all,fixed_ev_p1_0,Lathyrus aphaca,100,0.0,69.0,0.0,0.11484193241614814,0.69,0.69,0.0,0.0
all,fixed_ev_p1_0,Leucaena leucocephala,100,0.1,48.0,0.0,0.16048972424488533,0.53,0.53,0.0,0.0
all,fixed_ev_p1_0,Leucopogon affinis,100,0.0,64.0,0.0,0.10556369924704653,0.64,0.64,0.0,0.0
all,fixed_ev_p1_0,Leucopogon microphyllus,100,0.04,67.0,0.0,0.09028566144309315,0.67,0.71,0.0,0.039999999999999925
all,fixed_ev_p1_0,Linaria canadensis,100,0.3,55.0,15.0,0.26600394748477907,0.6,0.65,0.2727272727272727,0.050000000000000044
all,fixed_ev_p1_0,Linaria texana,100,0.23,57.0,12.0,0.22079423429102535,0.6,0.65,0.21052631578947367,0.050000000000000044
all,fixed_ev_p1_0,Linaria triornithophora,100,0.34,32.0,19.0,0.37962715418328213,0.36,0.43,0.59375,0.07
all,fixed_ev_p1_0,Linum narbonense,100,0.32,48.0,24.0,0.3050780108499486,0.53,0.51,0.5,-0.020000000000000018
all,fixed_ev_p1_0,Linum usitatissimum,100,0.18,57.0,11.0,0.1941093399694519,0.58,0.63,0.19298245614035087,0.050000000000000044
all,fixed_ev_p1_0,Lithophragma parviflorum,100,0.0,72.0,0.0,0.09021027699794712,0.72,0.72,0.0,0.0
all,fixed_ev_p1_0,Lobelia pedunculata,100,0.01,74.0,1.0,0.08259578444586374,0.74,0.74,0.013513513513513514,0.0
all,fixed_ev_p1_0,Lobelia siphilitica,100,0.31,41.0,13.0,0.2523593557955995,0.5,0.5,0.3170731707317073,0.0
all,fixed_ev_p1_0,Lomatium macrocarpum,100,0.04,54.0,3.0,0.10645413137323546,0.55,0.54,0.05555555555555555,-0.010000000000000009
all,fixed_ev_p1_0,Lomatium multifidum,100,0.11,46.0,0.0,0.1622738596981548,0.55,0.48,0.0,-0.07000000000000006
all,fixed_ev_p1_0,Lonicera canadensis,100,0.02,11.0,2.0,0.20016569796265282,0.11,0.11,0.18181818181818182,0.0
all,fixed_ev_p1_0,Lonicera implexa,100,0.07,31.0,1.0,0.17446782443584938,0.32,0.36,0.03225806451612903,0.03999999999999998
all,fixed_ev_p1_0,Lonicera morrowii,100,0.01,37.0,0.0,0.09429555913697237,0.37,0.38,0.0,0.010000000000000009
all,fixed_ev_p1_0,Lonicera periclymenum,100,0.07,27.0,1.0,0.15557934957375,0.29,0.31,0.037037037037037035,0.020000000000000018
all,fixed_ev_p1_0,Lupinus concinnus,100,0.14,25.0,2.0,0.17177933474123006,0.32,0.3,0.08,-0.020000000000000018
all,fixed_ev_p1_0,Lupinus havardii,100,0.07,56.0,1.0,0.12248965250041492,0.61,0.57,0.017857142857142856,-0.040000000000000036
all,fixed_ev_p1_0,Lupinus latifolius,100,0.39,39.0,11.0,0.19406729038726633,0.54,0.52,0.28205128205128205,-0.020000000000000018
all,fixed_ev_p1_0,Lupinus subcarnosus,100,0.39,59.0,21.0,0.1871122640236465,0.72,0.64,0.3559322033898305,-0.07999999999999996
all,fixed_ev_p1_0,Lygodesmia aphylla,100,0.08,48.0,3.0,0.1719499140297152,0.5,0.51,0.0625,0.010000000000000009
all,fixed_ev_p1_0,Lygodesmia texana,100,0.28,36.0,11.0,0.3080940067584103,0.42,0.47,0.3055555555555556,0.04999999999999999
all,fixed_ev_p1_0,Lysimachia europaea,100,0.03,74.0,3.0,0.060068469618762714,0.74,0.74,0.04054054054054054,0.0
all,fixed_ev_p1_0,Lysimachia quadrifolia,100,0.05,63.0,2.0,0.1658633832612182,0.64,0.65,0.031746031746031744,0.010000000000000009
all,fixed_ev_p1_0,Maianthemum dilatatum,100,0.03,58.0,1.0,0.08850181235457269,0.59,0.59,0.017241379310344827,0.0
all,fixed_ev_p1_0,Malacothrix saxatilis,100,0.05,63.0,1.0,0.09627828292457717,0.64,0.66,0.015873015873015872,0.020000000000000018
all,fixed_ev_p1_0,Malva moschata,100,0.19,50.0,10.0,0.23460085077458548,0.53,0.56,0.2,0.030000000000000027
all,fixed_ev_p1_0,Malva multiflora,100,0.21,44.0,8.0,0.21229831998882157,0.48,0.53,0.18181818181818182,0.050000000000000044
all,fixed_ev_p1_0,Malva nicaeensis,100,0.08,51.0,3.0,0.17284997420541873,0.51,0.56,0.058823529411764705,0.050000000000000044
all,fixed_ev_p1_0,Marah oregana,100,0.0,58.0,0.0,0.07811364389886197,0.58,0.58,0.0,0.0
all,fixed_ev_p1_0,Matelea reticulata,100,0.04,36.0,3.0,0.09363034762475128,0.36,0.37,0.08333333333333333,0.010000000000000009
all,fixed_ev_p1_0,Matthiola incana,100,0.25,50.0,9.0,0.21393498465428665,0.58,0.58,0.18,0.0
all,fixed_ev_p1_0,Medicago arborea,100,0.03,56.0,1.0,0.24199053153840475,0.58,0.56,0.017857142857142856,-0.019999999999999907
all,fixed_ev_p1_0,Melaleuca citrina,100,0.08,38.0,1.0,0.17615228149809203,0.4,0.43,0.02631578947368421,0.02999999999999997
all,fixed_ev_p1_0,Melampyrum cristatum,100,0.11,43.0,1.0,0.17767418704911753,0.51,0.45,0.023255813953488372,-0.06
all,fixed_ev_p1_0,Melampyrum nemorosum,100,0.24,27.0,1.0,0.21840338034728615,0.41,0.36,0.037037037037037035,-0.04999999999999999
all,fixed_ev_p1_0,Mentha longifolia,100,0.01,76.0,0.0,0.09707921392856245,0.76,0.77,0.0,0.010000000000000009
all,fixed_ev_p1_0,Moricandia arvensis,100,0.36,50.0,13.0,0.2346159654331825,0.52,0.71,0.26,0.18999999999999995
all,fixed_ev_p1_0,Muscari comosum,100,0.23,27.0,3.0,0.21874933235020128,0.44,0.3,0.1111111111111111,-0.14
all,fixed_ev_p1_0,Mycelis muralis,100,0.15,55.0,7.0,0.19527545033762644,0.59,0.59,0.12727272727272726,0.0
all,fixed_ev_p1_0,Myoporum insulare,100,0.02,55.0,1.0,0.11841646406897055,0.55,0.56,0.01818181818181818,0.010000000000000009
all,fixed_ev_p1_0,Myosotis latifolia,100,0.14,65.0,11.0,0.16969016031193598,0.65,0.68,0.16923076923076924,0.030000000000000027
all,fixed_ev_p1_0,Myrtus communis,100,0.05,57.0,0.0,0.1269488774114553,0.59,0.6,0.0,0.010000000000000009
all,fixed_ev_p1_0,Narcissus assoanus,100,0.04,75.0,2.0,0.16116811679461787,0.77,0.75,0.02666666666666667,-0.020000000000000018
all,fixed_ev_p1_0,Narcissus deficiens,100,0.0,46.0,0.0,0.09996266591458117,0.46,0.46,0.0,0.0
all,fixed_ev_p1_0,Narthecium ossifragum,100,0.02,51.0,0.0,0.19729398880731305,0.52,0.52,0.0,0.0
all,fixed_ev_p1_0,Navarretia heterodoxa,100,0.44,50.0,17.0,0.21240155133720967,0.65,0.62,0.34,-0.030000000000000027
all,fixed_ev_p1_0,Nelumbo lutea,100,0.07,50.0,4.0,0.16216811039544757,0.52,0.51,0.08,-0.010000000000000009
all,fixed_ev_p1_0,Nelumbo nucifera,100,0.25,31.0,10.0,0.25109953140683844,0.35,0.42,0.3225806451612903,0.07
all,fixed_ev_p1_0,Nicotiana longiflora,100,0.02,51.0,0.0,0.06803407297668662,0.51,0.53,0.0,0.020000000000000018
all,fixed_ev_p1_0,Oenothera acaulis,100,0.02,59.0,0.0,0.10440095737248659,0.6,0.6,0.0,0.0
all,fixed_ev_p1_0,Olearia arborescens,100,0.07,59.0,3.0,0.13152631508427426,0.62,0.6,0.05084745762711865,-0.020000000000000018
all,fixed_ev_p1_0,Ophrys scolopax,100,0.13,29.0,5.0,0.20510849390655903,0.3,0.36,0.1724137931034483,0.06
all,fixed_ev_p1_0,Opuntia cespitosa,100,0.12,48.0,3.0,0.16406125629047472,0.53,0.52,0.0625,-0.010000000000000009
all,fixed_ev_p1_0,Opuntia humifusa,100,0.09,57.0,2.0,0.15080467579256931,0.62,0.59,0.03508771929824561,-0.030000000000000027
all,fixed_ev_p1_0,Orchis mascula,100,0.25,38.0,12.0,0.27050943695825436,0.45,0.44,0.3157894736842105,-0.010000000000000009
all,fixed_ev_p1_0,Ornithogalum umbellatum,100,0.01,69.0,1.0,0.047344735999849424,0.69,0.69,0.014492753623188406,0.0
all,fixed_ev_p1_0,Ornithopus compressus,100,0.03,51.0,0.0,0.14910396954532312,0.52,0.53,0.0,0.010000000000000009
all,fixed_ev_p1_0,Orobanche gracilis,100,0.12,22.0,0.0,0.23329532905626352,0.31,0.25,0.0,-0.06
all,fixed_ev_p1_0,Orthilia secunda,100,0.04,30.0,2.0,0.16540747738189274,0.3,0.32,0.06666666666666667,0.020000000000000018
all,fixed_ev_p1_0,Packera sanguisorbae,100,0.02,66.0,1.0,0.1562290924165529,0.67,0.66,0.015151515151515152,-0.010000000000000009
all,fixed_ev_p1_0,Palafoxia texana,100,0.21,68.0,10.0,0.15453543742061748,0.7,0.77,0.14705882352941177,0.07000000000000006
all,fixed_ev_p1_0,Pancratium illyricum,100,0.02,42.0,0.0,0.14534446765326803,0.43,0.43,0.0,0.0
all,fixed_ev_p1_0,Pancratium maritimum,100,0.0,20.0,0.0,0.09834151494964374,0.2,0.2,0.0,0.0
all,fixed_ev_p1_0,Paspalum dilatatum,100,0.04,18.0,1.0,0.20114051843349462,0.19,0.2,0.05555555555555555,0.010000000000000009
all,fixed_ev_p1_0,Pattalias palustris,100,0.1,25.0,2.0,0.17426997632115052,0.3,0.28,0.08,-0.019999999999999962
all,fixed_ev_p1_0,Pectis papposa,100,0.0,89.0,0.0,0.16560053089259327,0.89,0.89,0.0,0.0
all,fixed_ev_p1_0,Pectocarya recurvata,100,0.01,42.0,0.0,0.07131710684407949,0.42,0.43,0.0,0.010000000000000009
all,fixed_ev_p1_0,Pedicularis bracteosa,100,0.08,29.0,0.0,0.1858563135650078,0.32,0.34,0.0,0.020000000000000018
all,fixed_ev_p1_0,Pelargonium betulinum,100,0.22,33.0,9.0,0.22990758953666643,0.37,0.42,0.2727272727272727,0.04999999999999999
all,fixed_ev_p1_0,Pelargonium grossularioides,100,0.21,29.0,7.0,0.24927225727739802,0.39,0.33,0.2413793103448276,-0.06
all,fixed_ev_p1_0,Penstemon barbatus,100,0.1,49.0,2.0,0.22360170631212886,0.54,0.52,0.04081632653061224,-0.020000000000000018
all,fixed_ev_p1_0,Penstemon heterophyllus,100,0.34,42.0,11.0,0.252604883108463,0.61,0.46,0.2619047619047619,-0.14999999999999997
all,fixed_ev_p1_0,Persicaria attenuata,100,0.03,48.0,1.0,0.13175743305565563,0.49,0.49,0.020833333333333332,0.0
all,fixed_ev_p1_0,Persicaria nepalensis,100,0.15,54.0,2.0,0.20602114067428284,0.58,0.63,0.037037037037037035,0.050000000000000044
all,fixed_ev_p1_0,Persicaria punctata,100,0.04,32.0,1.0,0.12755930828126985,0.34,0.33,0.03125,-0.010000000000000009
all,fixed_ev_p1_0,Peumus boldus,100,0.08,31.0,2.0,0.21374784828829815,0.35,0.33,0.06451612903225806,-0.019999999999999962
all,fixed_ev_p1_0,Phacelia fremontii,100,0.35,60.0,16.0,0.25529319760308916,0.67,0.72,0.26666666666666666,0.04999999999999993
all,fixed_ev_p1_0,Phlox diffusa,100,0.17,74.0,10.0,0.1648757298770008,0.76,0.79,0.13513513513513514,0.030000000000000027
all,fixed_ev_p1_0,Pholisma arenarium,100,0.05,47.0,0.0,0.1110200851089865,0.5,0.49,0.0,-0.010000000000000009
all,fixed_ev_p1_0,Physalis heterophylla,100,0.03,16.0,0.0,0.25384575588035957,0.17,0.18,0.0,0.009999999999999981
