condition_id,panel,species,n_classifiable,spatial_rho
fixed_ev_m0_5,P,Campanula giesekiana,76,0.13872891039266416
fixed_ev_m0_5,P,Campanula latifolia,49,0.026339111301737696
fixed_ev_m0_5,P,Campanula scouleri,42,-0.04226182817445235
fixed_ev_m0_5,P,Carduus acanthoides,54,-0.08347596911948128
fixed_ev_m0_5,P,Carlina vulgaris,41,-0.04861414778043133
fixed_ev_m0_5,P,Centaurea solstitialis,75,0.07886512535103227
fixed_ev_m0_5,P,Chelone lyonii,43,-0.03830814851475532
fixed_ev_m0_5,P,Cochlospermum vitifolium,51,-0.05627803453610248
fixed_ev_m0_5,P,Conopholis alpina,55,-0.0670089136733795
fixed_ev_m0_5,P,Conradina canescens,70,-0.010581874233493984
fixed_ev_m0_5,P,Convolvulus elegantissimus,58,-0.0761921159713501
fixed_ev_m0_5,P,Corethrogyne filaginifolia,45,0.029651399393296477
fixed_ev_m0_5,P,Cornus suecica,61,-0.08652211554588779
fixed_ev_m0_5,P,Cypripedium guttatum,51,0.02897419011009275
fixed_ev_m0_5,P,Delairea odorata,59,0.15278758977070458
fixed_ev_m0_5,P,Delphinium glaucum,44,0.07403205843813883
fixed_ev_m0_5,P,Delphinium nuttallianum,51,-0.04293348219983538
fixed_ev_m0_5,P,Dillwynia floribunda,62,-0.0031612935370886135
fixed_ev_m0_5,P,Distimake dissectus,53,-0.0699173946540678
fixed_ev_m0_5,P,Drosera spatulata,43,0.20716195782129798
fixed_ev_m0_5,P,Elephantopus tomentosus,58,-0.03957895689047954
fixed_ev_m0_5,P,Erica arborea,42,-0.04892307177459701
fixed_ev_m0_5,P,Erica tetralix,50,0.08571796092009396
fixed_ev_m0_5,P,Erigeron divergens,81,0.037127786536217934
fixed_ev_m0_5,P,Erigeron linearis,88,-0.009084453799838133
fixed_ev_m0_5,P,Erigeron quercifolius,71,0.2342106216570393
fixed_ev_m0_5,P,Erythranthe bicolor,69,0.19183413399531635
fixed_ev_m0_5,P,Erythranthe dentata,58,0.059152554547762
fixed_ev_m0_5,P,Falcaria vulgaris,69,0.052435358862103904
fixed_ev_m0_5,P,Filipendula rubra,45,0.05085304617046963
fixed_ev_m0_5,P,Gardenia jasminoides,44,0.10312284846309058
fixed_ev_m0_5,P,Gazania rigens,73,0.03927244195294686
fixed_ev_m0_5,P,Geobalanus oblongifolius,45,0.036673555581135324
fixed_ev_m0_5,P,Geranium macrorrhizum,42,0.042358070961272726
fixed_ev_m0_5,P,Geranium yeoi,66,0.24109385562813876
fixed_ev_m0_5,P,Gilia tricolor,68,-0.06436131456018661
fixed_ev_m0_5,P,Gompholobium huegelii,65,0.22566181183854858
fixed_ev_m0_5,P,Govenia liliacea,40,0.17542349169389979
fixed_ev_m0_5,P,Grewia occidentalis,42,0.06800249521947009
fixed_ev_m0_5,P,Grindelia squarrosa,70,0.13152691010377088
fixed_ev_m0_5,P,Guzmania monostachia,47,0.12342088545141201
fixed_ev_m0_5,P,Herbertia lahue,59,0.04048542416578817
fixed_ev_m0_5,P,Heterotheca grandiflora,67,-0.06377506769089812
fixed_ev_m0_5,P,Hippocrepis comosa,76,0.06016375027838778
fixed_ev_m0_5,P,Ilex glabra,58,-0.011927716387742256
fixed_ev_m0_5,P,Ipomoea nil,56,-0.006335163848469809
fixed_ev_m0_5,P,Ipomoea pes-caprae,55,-0.00832593278950209
fixed_ev_m0_5,P,Iris sibirica,61,-0.13319115953739022
fixed_ev_m0_5,P,Lantana involucrata,54,0.08261018697405331
fixed_ev_m0_5,P,Lathyrus aphaca,68,0.005821049590299871
fixed_ev_m0_5,P,Leucaena leucocephala,57,-0.009192994637117978
fixed_ev_m0_5,P,Leucopogon affinis,64,0.06119708520351442
fixed_ev_m0_5,P,Leucopogon microphyllus,68,0.05136559490558639
fixed_ev_m0_5,P,Linaria triornithophora,43,0.024789872634455732
fixed_ev_m0_5,P,Linum usitatissimum,61,-0.017374684160081963
fixed_ev_m0_5,P,Lobelia pedunculata,73,0.09755171056924819
fixed_ev_m0_5,P,Lomatium macrocarpum,55,0.3291902579823441
fixed_ev_m0_5,P,Lupinus havardii,61,-0.0498469800734691
fixed_ev_m0_5,P,Lysimachia europaea,72,0.06333088583908367
fixed_ev_m0_5,P,Lysimachia quadrifolia,66,0.04647790977627722
fixed_ev_m0_5,P,Malacothrix saxatilis,65,-0.02100612693576317
fixed_ev_m0_5,P,Malva moschata,51,-0.004635735171811671
fixed_ev_m0_5,P,Marah oregana,59,-0.04443810982770911
fixed_ev_m0_5,P,Melaleuca citrina,44,0.025900070422552674
fixed_ev_m0_5,P,Moricandia arvensis,53,0.15128730706458782
fixed_ev_m0_5,P,Myosotis latifolia,65,-0.04879275911231701
fixed_ev_m0_5,P,Myrtus communis,58,0.0340469251825136
fixed_ev_m0_5,P,Navarretia heterodoxa,69,-0.027191268967399373
fixed_ev_m0_5,P,Nicotiana longiflora,52,0.0071200352644428064
fixed_ev_m0_5,P,Olearia arborescens,60,0.0655668748370661
fixed_ev_m0_5,P,Opuntia humifusa,65,0.11909878657836369
fixed_ev_m0_5,P,Orchis mascula,45,-0.06761891431684994
fixed_ev_m0_5,P,Ornithogalum umbellatum,68,-0.001124759160822493
fixed_ev_m0_5,P,Ornithopus compressus,52,0.07114361776991912
fixed_ev_m0_5,P,Palafoxia texana,67,0.05512706738267022
fixed_ev_m0_5,P,Pectis papposa,89,-0.05222275348262776
fixed_ev_m0_5,P,Persicaria nepalensis,58,0.02954341895119807
fixed_ev_m0_5,P,Phlox diffusa,71,0.05373597897699799
fixed_ev_m0_5,P,Pimelea serpyllifolia,53,0.04815694406469176
fixed_ev_m0_5,P,Portulaca pilosa,68,-0.13633097745970002
fixed_ev_m0_5,P,Portulaca suffrutescens,60,0.003784966284895811
fixed_ev_m0_5,P,Prunus ilicifolia,49,-0.021770702098515067
fixed_ev_m0_5,P,Prunus mahaleb,54,0.1493989239272258
fixed_ev_m0_5,P,Pseudorchis albida,49,0.18791676181671352
fixed_ev_m0_5,P,Rafinesquia neomexicana,68,-0.02094905672174245
fixed_ev_m0_5,P,Ranunculus glacialis,63,0.04843441762073871
fixed_ev_m0_5,P,Ranunculus lyallii,71,0.054318318803575856
fixed_ev_m0_5,P,Ranunculus reflexus,40,0.055260937869453026
fixed_ev_m0_5,P,Ranunculus uncinatus,45,-0.08111674817535665
fixed_ev_m0_5,P,Raphanus raphanistrum,54,-0.037454037828234095
fixed_ev_m0_5,P,Rorippa palustris,61,0.06578970934182227
fixed_ev_m0_5,P,Rubus pubescens,50,0.05358780961871525
fixed_ev_m0_5,P,Ruellia metziae,69,-0.06441896211303635
fixed_ev_m0_5,P,Salvia longispicata,52,0.029842944972998074
fixed_ev_m0_5,P,Salvia lyrata,41,0.01768677635110599
fixed_ev_m0_5,P,Sanguinaria canadensis,67,0.05878051999899946
fixed_ev_m0_5,P,Saxifraga tridactylites,58,-0.009163549277378046
fixed_ev_m0_5,P,Schelhammera undulata,52,0.0146230452242277
fixed_ev_m0_5,P,Senecio mohavensis,66,0.1374797656710757
fixed_ev_m0_5,P,Senna hebecarpa,48,0.0778502510401971
fixed_ev_m0_5,P,Silene dioica,49,-0.14479919989109544
fixed_ev_m0_5,P,Silene rotundifolia,51,-0.027264002297325975
fixed_ev_m0_5,P,Silphium integrifolium,60,-0.09561640316444227
fixed_ev_m0_5,P,Sisymbrium irio,61,0.06878578579885578
fixed_ev_m0_5,P,Symphyotrichum puniceum,68,-0.014198921193687937
fixed_ev_m0_5,P,Symphyotrichum subulatum,62,0.047232406355793746
fixed_ev_m0_5,P,Taraxacum erythrospermum,75,-0.00799602294953094
fixed_ev_m0_5,P,Tecoma stans,64,0.3007367445828928
fixed_ev_m0_5,P,Thunbergia grandiflora,46,0.06586863133640469
fixed_ev_m0_5,P,Thymus praecox,52,-0.028507967271243773
fixed_ev_m0_5,P,Trifolium glomeratum,45,0.12297835945973995
fixed_ev_m0_5,P,Tulipa sylvestris,54,-0.018620665228782418
fixed_ev_m0_5,P,Vernonia gigantea,48,0.029984849503614443
fixed_ev_m0_5,P,Vernonia noveboracensis,54,0.02167857557337899
fixed_ev_m0_5,P,Veronica alpina,50,-0.10493016782569471
fixed_ev_m0_5,P,Veronica spicata,59,0.019597534888253807
fixed_ev_m0_5,P,Vicia hirsuta,48,-0.007203395318526262
fixed_ev_m0_5,P,Vicia tetrasperma,45,-0.03683440513291375
fixed_ev_m0_5,P,Vincetoxicum hirundinaria,60,0.07323151369150094
fixed_ev_m0_5,P,Viola cornuta,60,0.11149236819110969
fixed_ev_m0_5,P,Viola pedunculata,69,-0.011830152907154728
fixed_ev_m0_5,P,Viola rostrata,52,0.054906110093120755
fixed_ev_m0_5,P,Viola tricolor,51,0.17532189051169061
fixed_ev_m0_5,P,Viscaria vulgaris,48,0.06639909925422062
fixed_ev_m1_0,N,Abronia latifolia,71,0.007409168361534833
fixed_ev_m1_0,N,Abronia umbellata,50,0.07579096891611457
fixed_ev_m1_0,N,Acacia decurrens,49,-0.012990167997200305
fixed_ev_m1_0,N,Acacia suaveolens,65,0.06717969954931645
fixed_ev_m1_0,N,Acis autumnalis,44,0.0013607616954327286
fixed_ev_m1_0,N,Actaea racemosa,43,-0.07688810767758272
fixed_ev_m1_0,N,Agave deserti,55,0.04305400703602447
fixed_ev_m1_0,N,Amaryllis belladonna,42,0.021653511960368126
fixed_ev_m1_0,N,Anemonastrum canadense,79,0.037127171803378066
fixed_ev_m1_0,N,Anthriscus caucalis,54,0.1027718614579866
fixed_ev_m1_0,N,Aquilegia formosa,40,0.039714694187017154
fixed_ev_m1_0,N,Arabidopsis lyrata,77,0.0038833169180390154
fixed_ev_m1_0,N,Argentina anserina,81,-0.037966503728748865
fixed_ev_m1_0,N,Asclepias brachystephana,44,0.12462470475536315
fixed_ev_m1_0,N,Asclepias texana,59,0.11952360092385084
fixed_ev_m1_0,N,Bacopa monnieri,65,0.019170862763300496
fixed_ev_m1_0,N,Bidens frondosa,55,-0.007145472142994699
fixed_ev_m1_0,N,Bidens pilosa,58,0.09512888770066495
fixed_ev_m1_0,N,Blackstonia perfoliata,66,-0.0028921021457641227
fixed_ev_m1_0,N,Borago officinalis,44,-0.14741955304777615
fixed_ev_m1_0,N,Briza media,64,0.06525666042864964
fixed_ev_m1_0,N,Calochortus subalpinus,49,-0.03730550561843349
fixed_ev_m1_0,N,Calochortus venustus,46,0.021060332152003026
fixed_ev_m1_0,N,Campanula cochleariifolia,78,0.050051932157277663
fixed_ev_m1_0,N,Campanula rapunculoides,62,-0.04040629557922109
fixed_ev_m1_0,N,Campanula trachelium,52,-0.10035718245658533
fixed_ev_m1_0,N,Caragana arborescens,52,0.018513151331539825
fixed_ev_m1_0,N,Carpodetus serratus,59,0.05626015474842385
fixed_ev_m1_0,N,Catharanthus roseus,58,-0.02748306293828076
fixed_ev_m1_0,N,Celmisia gracilenta,68,0.12341676347560906
fixed_ev_m1_0,N,Chaenactis fremontii,75,-0.04786289575718643
fixed_ev_m1_0,N,Clarkia purpurea,57,-0.0626305167036668
fixed_ev_m1_0,N,Clarkia tenella,77,0.06433690193611488
fixed_ev_m1_0,N,Coreopsis basalis,67,0.02651649589291022
fixed_ev_m1_0,N,Cotula australis,58,-0.0029236779708323056
fixed_ev_m1_0,N,Crepis capillaris,74,0.014164866602443473
fixed_ev_m1_0,N,Crotalaria retusa,51,-0.05144025315510955
fixed_ev_m1_0,N,Croton glandulosus,51,0.14613673037696315
fixed_ev_m1_0,N,Daphne cneorum,67,0.08330992975417911
fixed_ev_m1_0,N,Delphinium variegatum,53,0.01293134310426286
fixed_ev_m1_0,N,Draba aizoides,79,-0.021840074765378567
fixed_ev_m1_0,N,Draba nemorosa,59,-0.045259911667760645
fixed_ev_m1_0,N,Erinus alpinus,81,0.1096300161730457
fixed_ev_m1_0,N,Eriogonum pyrolifolium,67,-0.015216728623475128
fixed_ev_m1_0,N,Eucrypta chrysanthemifolia,51,0.14571849013941288
fixed_ev_m1_0,N,Euonymus americanus,55,-0.031340350764848486
fixed_ev_m1_0,N,Eupatorium rotundifolium,52,0.04914406329683592
fixed_ev_m1_0,N,Euphorbia cyathophora,42,0.039244740993087696
fixed_ev_m1_0,N,Evolvulus alsinoides,74,-0.013300952618046135
fixed_ev_m1_0,N,Evolvulus nummularius,66,0.018763553731625974
fixed_ev_m1_0,N,Ficinia nodosa,56,-0.017446726972830697
fixed_ev_m1_0,N,Florestina tripteris,75,0.026235235737107655
fixed_ev_m1_0,N,Freesia leichtlinii,43,0.03174574149677602
fixed_ev_m1_0,N,Galium aparine,48,-0.11122228246872486
fixed_ev_m1_0,N,Genista hispanica,87,-0.05323754257728736
fixed_ev_m1_0,N,Gentiana pneumonanthe,55,-0.12039014649035217
fixed_ev_m1_0,N,Glandularia gooddingii,71,0.14231585603023153
fixed_ev_m1_0,N,Glycyrrhiza lepidota,49,0.10089450680217597
fixed_ev_m1_0,N,Gypsophila repens,83,0.0317161725254329
fixed_ev_m1_0,N,Hedera helix,53,-0.004512743420079932
fixed_ev_m1_0,N,Helianthemum nummularium,62,0.024073286483149336
fixed_ev_m1_0,N,Helianthus maximiliani,59,-0.08617340011475236
fixed_ev_m1_0,N,Helichrysum arenarium,85,-0.07099725727371715
fixed_ev_m1_0,N,Hypochaeris sessiliflora,60,0.17825734708118965
fixed_ev_m1_0,N,Ipomoea hederacea,58,0.007570664044647149
fixed_ev_m1_0,N,Ixeris chinensis,78,0.08538042657287409
fixed_ev_m1_0,N,Kallstroemia grandiflora,57,0.0711236828710143
fixed_ev_m1_0,N,Lagenophora strangulata,56,-0.02437155481504332
fixed_ev_m1_0,N,Lantana achyranthifolia,60,0.2532627621373329
fixed_ev_m1_0,N,Linaria canadensis,65,0.021211054416244227
fixed_ev_m1_0,N,Linaria texana,62,0.0856742770595296
fixed_ev_m1_0,N,Linum narbonense,55,0.060575716808399224
fixed_ev_m1_0,N,Lithophragma parviflorum,71,0.015547269430184833
fixed_ev_m1_0,N,Lobelia siphilitica,56,-0.014732982798832039
fixed_ev_m1_0,N,Lomatium multifidum,51,0.056343932861419095
fixed_ev_m1_0,N,Lupinus latifolius,58,0.1636242635887307
fixed_ev_m1_0,N,Lupinus subcarnosus,75,0.010683787057649748
fixed_ev_m1_0,N,Lygodesmia aphylla,46,0.01217775760009701
fixed_ev_m1_0,N,Lygodesmia texana,41,-0.10808309649833273
fixed_ev_m1_0,N,Maianthemum dilatatum,56,-0.09226908348868976
fixed_ev_m1_0,N,Malva multiflora,47,0.007119766371058646
fixed_ev_m1_0,N,Malva nicaeensis,43,0.0674632491828643
fixed_ev_m1_0,N,Matthiola incana,62,-0.018035333473209333
fixed_ev_m1_0,N,Medicago arborea,58,-0.0316796855239106
fixed_ev_m1_0,N,Melampyrum cristatum,48,-0.006796650317449098
fixed_ev_m1_0,N,Melampyrum nemorosum,50,-0.01392754042544426
fixed_ev_m1_0,N,Mentha longifolia,71,0.004864126598305676
fixed_ev_m1_0,N,Muscari comosum,50,0.1351313224903399
fixed_ev_m1_0,N,Mycelis muralis,61,-0.09066238308051473
fixed_ev_m1_0,N,Myoporum insulare,56,0.06995424384192303
fixed_ev_m1_0,N,Narcissus assoanus,77,0.04076754810513645
fixed_ev_m1_0,N,Narcissus deficiens,46,0.04909829744663478
fixed_ev_m1_0,N,Narthecium ossifragum,51,-0.07938528717726272
fixed_ev_m1_0,N,Nelumbo lutea,49,0.05284467443260974
fixed_ev_m1_0,N,Oenothera acaulis,59,-0.007339307597452499
fixed_ev_m1_0,N,Opuntia cespitosa,55,-0.005570101364814282
fixed_ev_m1_0,N,Packera sanguisorbae,66,0.00673380290849826
fixed_ev_m1_0,N,Pancratium illyricum,41,0.05690836920045774
fixed_ev_m1_0,N,Pectocarya recurvata,41,-0.0883597067531056
fixed_ev_m1_0,N,Penstemon barbatus,54,0.08960382950798775
fixed_ev_m1_0,N,Penstemon heterophyllus,68,-0.05831173765649414
fixed_ev_m1_0,N,Persicaria attenuata,46,0.09953286539780529
fixed_ev_m1_0,N,Phacelia fremontii,64,0.044800020750010355
fixed_ev_m1_0,N,Pholisma arenarium,52,-0.025007348895986402
fixed_ev_m1_0,N,Pimpinella saxifraga,78,-0.007519433210917171
fixed_ev_m1_0,N,Pisum sativum,44,0.02264299242123956
fixed_ev_m1_0,N,Platycodon grandiflorus,54,-0.05463272334055545
fixed_ev_m1_0,N,Praxelis clematidea,62,-0.01355004176360006
fixed_ev_m1_0,N,Primula mistassinica,71,0.20980754973406532
fixed_ev_m1_0,N,Prospero autumnale,55,0.12125779981805718
fixed_ev_m1_0,N,Rhododendron lapponicum,65,0.08989932460619629
fixed_ev_m1_0,N,Rhus copallinum,42,-0.06760677958199059
fixed_ev_m1_0,N,Ribes rubrum,43,0.0033228909609554977
fixed_ev_m1_0,N,Ricinocarpos pinifolius,76,0.08195196580838399
fixed_ev_m1_0,N,Rosa californica,41,-0.02166424969286529
fixed_ev_m1_0,N,Rudbeckia fulgida,55,-0.004966443615103562
fixed_ev_m1_0,N,Russelia equisetiformis,40,-0.015208642809937356
fixed_ev_m1_0,N,Salvia carduacea,65,-0.012174923960123383
fixed_ev_m1_0,N,Sambucus ebulus,66,0.10087588042425924
fixed_ev_m1_0,N,Saxifraga tricuspidata,66,0.048271357142947474
fixed_ev_m1_0,N,Scaevola ramosissima,63,0.008010582851283688
fixed_ev_m1_0,N,Senecio hispidulus,42,0.019583484357640412
fixed_ev_m1_0,N,Senecio pterophorus,75,-0.007078016917035932
fixed_ev_m1_0,N,Senna armata,62,-0.08627389697971938
fixed_ev_m1_0,N,Senna septemtrionalis,61,-0.008921162338943092
fixed_ev_m1_0,N,Silene colorata,49,0.07828219558856689
fixed_ev_m1_0,N,Silene nutans,50,-0.028454542770989313
fixed_ev_m1_0,N,Solanum carolinense,55,-0.08452225351218315
fixed_ev_m1_0,N,Spergularia marina,47,0.1897313593960089
fixed_ev_m1_0,N,Stachys chamissonis,53,-0.03323369794848701
fixed_ev_m1_0,N,Symphoricarpos albus,41,-0.0005210109601870745
fixed_ev_m1_0,N,Symphoricarpos occidentalis,47,0.12625847149051683
fixed_ev_m1_0,N,Taenidia integerrima,59,0.09383183598359135
fixed_ev_m1_0,N,Tanacetum corymbosum,73,0.01315153581534581
fixed_ev_m1_0,N,Tephroseris palustris,71,-0.07181178346903566
fixed_ev_m1_0,N,Tetratheca ciliata,69,-0.0006821414973684959
fixed_ev_m1_0,N,Thalictrum dasycarpum,61,-0.09544810586856434
fixed_ev_m1_0,N,Torenia concolor,57,-0.07986810129468998
fixed_ev_m1_0,N,Tradescantia fluminensis,49,0.029475679918346105
fixed_ev_m1_0,N,Trifolium wormskioldii,48,0.03611838172438411
fixed_ev_m1_0,N,Utricularia macrorhiza,67,0.06971713412425577
fixed_ev_m1_0,N,Vaccinium arboreum,43,-0.06665132045638912
fixed_ev_m1_0,N,Valeriana edulis,62,-0.011342304332975173
fixed_ev_m1_0,N,Viburnum rafinesqueanum,68,0.025367388763054735
fixed_ev_m1_0,N,Viola arvensis,60,0.10418095946559834
fixed_ev_m1_0,N,Volkameria inermis,57,0.0501292146749104
fixed_ev_m1_0,N,Wedelia hispida,81,-0.08647180693188644
fixed_ev_m1_0,N,Wurmbea dioica,43,0.12505116571119312
fixed_ev_m1_0,N,Xyris jupicai,54,0.040864586132253536
fixed_ev_m1_0,N,Zephyranthes candida,56,0.06343710913832076
fixed_ev_m1_0,N,Zeuxine strateumatica,43,0.04941120970157256
fixed_ev_m1_0,P,Acacia ulicifolia,77,-0.02174034233982989
fixed_ev_m1_0,P,Aciphylla glacialis,78,0.12273281355544312
fixed_ev_m1_0,P,Actaea spicata,62,-0.03554301137627527
fixed_ev_m1_0,P,Aegopodium podagraria,82,-0.02503114432728853
fixed_ev_m1_0,P,Agrimonia pilosa,73,0.049818102015807185
fixed_ev_m1_0,P,Agrostemma githago,60,-0.05005731925086919
fixed_ev_m1_0,P,Allium praecox,69,0.21077266359766816
fixed_ev_m1_0,P,Allium vineale,43,0.02656083137407346
fixed_ev_m1_0,P,Amelanchier arborea,46,-0.021110152735318705
fixed_ev_m1_0,P,Anemone virginiana,43,0.15197205440013642
fixed_ev_m1_0,P,Anemonoides quinquefolia,54,0.04797786876593524
fixed_ev_m1_0,P,Baptisia australis,74,-0.02210709396315188
fixed_ev_m1_0,P,Barbarea orthoceras,73,-0.12233067510566296
fixed_ev_m1_0,P,Biscutella laevigata,69,0.10831794768932154
fixed_ev_m1_0,P,Brodiaea coronaria,61,-0.05475811466998891
fixed_ev_m1_0,P,Bryonia alba,40,0.04849263895776679
fixed_ev_m1_0,P,Buddleja davidii,45,0.005558789098207055
fixed_ev_m1_0,P,Calochortus concolor,41,0.04669022789549198
fixed_ev_m1_0,P,Calycadenia multiglandulosa,63,-0.060253663642010645
fixed_ev_m1_0,P,Campanula giesekiana,79,0.11037448737531307
fixed_ev_m1_0,P,Campanula latifolia,53,0.06282727689854847
fixed_ev_m1_0,P,Campanula scouleri,41,-0.05762337700782761
fixed_ev_m1_0,P,Carduus acanthoides,54,-0.08118084379810954
fixed_ev_m1_0,P,Carlina vulgaris,41,-0.05159703380455978
fixed_ev_m1_0,P,Centaurea solstitialis,74,0.06364370091102485
fixed_ev_m1_0,P,Chelone lyonii,44,-0.04159704586020246
fixed_ev_m1_0,P,Cochlospermum vitifolium,51,-0.025595041339150134
fixed_ev_m1_0,P,Conopholis alpina,60,-0.034465141321077065
fixed_ev_m1_0,P,Conradina canescens,69,-0.0038668254753096744
fixed_ev_m1_0,P,Convolvulus elegantissimus,54,-0.06586242388450143
fixed_ev_m1_0,P,Corethrogyne filaginifolia,41,0.03222792073091316
fixed_ev_m1_0,P,Cornus suecica,60,-0.07695301499627458
fixed_ev_m1_0,P,Cypripedium guttatum,50,0.02289459992806258
fixed_ev_m1_0,P,Delairea odorata,60,0.1492255306960449
fixed_ev_m1_0,P,Delphinium glaucum,47,0.030073114489542762
fixed_ev_m1_0,P,Delphinium nuttallianum,51,-0.030945341989684922
fixed_ev_m1_0,P,Dillwynia floribunda,62,-0.014367830220487739
fixed_ev_m1_0,P,Disphyma crassifolium,42,0.3211016002907329
fixed_ev_m1_0,P,Distimake dissectus,56,-0.05950907782651332
fixed_ev_m1_0,P,Drosera spatulata,43,0.2716821310464987
fixed_ev_m1_0,P,Elephantopus tomentosus,56,-0.08019813422502446
fixed_ev_m1_0,P,Erica tetralix,50,0.1225513892343234
fixed_ev_m1_0,P,Erigeron divergens,79,0.08384961049678188
fixed_ev_m1_0,P,Erigeron linearis,89,0.02019774157648867
fixed_ev_m1_0,P,Erigeron quercifolius,66,0.1429726899104151
fixed_ev_m1_0,P,Erythranthe bicolor,69,0.17565877208967856
fixed_ev_m1_0,P,Erythranthe dentata,57,0.061260043939850295
fixed_ev_m1_0,P,Eutrochium fistulosum,40,0.14679772761925036
fixed_ev_m1_0,P,Falcaria vulgaris,67,0.003212457517255197
fixed_ev_m1_0,P,Filipendula rubra,44,0.03136135255896056
fixed_ev_m1_0,P,Gardenia jasminoides,45,0.036458457538133995
fixed_ev_m1_0,P,Gazania rigens,73,0.05858594200392284
fixed_ev_m1_0,P,Geobalanus oblongifolius,47,0.03887146665389922
fixed_ev_m1_0,P,Geranium macrorrhizum,42,-0.00026221237645801
