stage,photo_id,inclusions
calibration,35276817,59
calibration,35285429,49
calibration,35307156,58
calibration,35324612,44
calibration,35333543,53
calibration,35341610,41
calibration,35384071,42
calibration,35395120,48
calibration,35410672,45
calibration,35459420,43
calibration,35461719,36
calibration,35478306,45
calibration,35508020,41
calibration,35516271,62
calibration,35535412,53
calibration,35536011,54
calibration,35559672,46
calibration,35592491,58
calibration,35600581,32
calibration,35634797,54
calibration,35638424,26
calibration,35654916,33
calibration,35666018,35
calibration,35710011,48
calibration,35712654,54
calibration,35726708,38
calibration,35736180,46
calibration,35741554,42
calibration,35751762,66
calibration,35773150,35
calibration,35775655,46
calibration,35783982,57
calibration,35810675,49
calibration,35828509,54
calibration,35831090,75
calibration,35835439,44
calibration,35846337,44
calibration,35914043,24
calibration,35952354,41
calibration,35979892,70
calibration,36040749,56
calibration,36102315,38
calibration,36122164,61
calibration,36149551,63
calibration,36289508,32
calibration,36379598,43
calibration,36422486,57
calibration,36475561,52
calibration,36478444,43
calibration,36487756,43
calibration,36506110,43
calibration,36527653,58
calibration,36537341,61
calibration,36655465,44
calibration,36668519,33
calibration,36670073,29
calibration,36677939,44
calibration,36690595,49
calibration,36699334,53
calibration,36717974,30
calibration,36721846,33
calibration,36750592,41
calibration,36771998,43
calibration,36773647,31
calibration,36806560,52
calibration,36865961,56
calibration,36902818,46
calibration,36968034,51
calibration,36998976,45
calibration,37162242,38
calibration,37198565,54
calibration,37247783,39
calibration,37353035,40
calibration,37419470,47
calibration,37502547,37
calibration,37521565,53
calibration,37757529,43
calibration,37776328,42
calibration,37802314,32
calibration,37805323,50
calibration,37825373,60
calibration,37836114,49
calibration,37898688,40
calibration,37903591,52
calibration,37907590,48
calibration,37915977,40
calibration,37917707,32
calibration,37951408,41
calibration,37965847,40
calibration,38009822,39
calibration,38010170,32
calibration,38051082,58
calibration,38067620,46
calibration,38077566,34
calibration,38115487,48
calibration,38157087,42
calibration,38160457,51
calibration,38176956,38
calibration,38222410,61
calibration,38275075,51
calibration,38292981,38
calibration,38305851,39
calibration,38323808,58
calibration,38349087,30
calibration,38374453,70
calibration,38376887,48
calibration,38394198,31
calibration,38402697,48
calibration,38431739,46
calibration,38454581,35
calibration,38467213,51
calibration,38497160,55
calibration,38498558,45
calibration,38499947,49
calibration,38524959,53
calibration,38531990,56
calibration,38560215,43
calibration,38563727,41
calibration,38582766,46
calibration,38598781,37
calibration,38616732,32
calibration,38629791,35
calibration,38637014,33
calibration,38642637,56
calibration,38663188,56
calibration,38669981,50
calibration,38680205,41
calibration,38716379,41
calibration,38740770,51
calibration,38783935,28
calibration,38821440,61
calibration,38833551,39
calibration,38871483,36
calibration,38901090,53
calibration,38904884,46
calibration,38923181,38
calibration,38948098,32
calibration,38952437,24
calibration,38959995,44
calibration,39001488,65
calibration,39002215,31
calibration,39010450,43
calibration,39018692,61
calibration,39071590,37
calibration,39074131,42
calibration,39134295,76
calibration,39136903,52
calibration,39157326,46
calibration,39207300,38
calibration,39243314,39
calibration,39244265,45
calibration,39257701,52
calibration,39272133,33
calibration,39292836,39
calibration,39293575,56
calibration,39299503,52
calibration,39356348,57
calibration,39367143,31
calibration,39377229,53
calibration,39411244,43
calibration,39430364,51
calibration,39447180,40
calibration,39504219,54
calibration,39613333,34
calibration,39625876,49
calibration,39626354,48
calibration,39637822,43
calibration,39702903,50
calibration,39806807,58
calibration,39844393,48
calibration,39853253,42
calibration,39876967,46
calibration,39887123,40
calibration,39930078,62
calibration,39945251,57
calibration,39952244,44
calibration,39958253,62
calibration,39963666,57
calibration,39965400,50
calibration,40008080,55
calibration,40033375,58
calibration,40069130,43
calibration,40091497,37
calibration,40149111,37
calibration,40173740,76
calibration,40183187,58
calibration,40209844,32
calibration,40238079,43
calibration,40245724,38
calibration,40246510,62
calibration,40252272,39
calibration,40273518,52
calibration,40325464,39
calibration,40356562,29
calibration,40357909,49
calibration,40362786,37
calibration,40393681,54
calibration,40395419,53
calibration,40419214,58
calibration,40425478,56
calibration,40456943,29
calibration,40461984,53
calibration,40469895,44
calibration,40499344,34
calibration,40520476,60
calibration,40540652,45
calibration,40541591,60
calibration,40567393,57
calibration,40585196,42
calibration,40616925,45
calibration,40625818,58
calibration,40626833,68
calibration,40630327,52
calibration,40633526,36
calibration,40652380,50
calibration,40689639,44
calibration,40694834,45
calibration,40703300,53
calibration,40782911,48
calibration,40784519,23
calibration,40798895,57
calibration,40804099,52
calibration,40813924,34
calibration,40822218,35
calibration,40859064,41
calibration,40900920,62
calibration,40909648,71
calibration,40924671,28
calibration,40940803,61
calibration,40957729,41
calibration,40972330,47
calibration,41010811,44
calibration,41011944,45
calibration,41042550,51
calibration,41061064,48
calibration,41073564,46
calibration,41083637,34
calibration,41087360,44
calibration,41110464,34
calibration,41116063,46
calibration,41196359,47
calibration,41196588,57
calibration,41204748,46
calibration,41241234,56
calibration,41243007,44
calibration,41246598,54
calibration,41253632,64
calibration,41257900,35
calibration,41284406,53
calibration,41299157,41
calibration,41315649,35
calibration,41337018,54
calibration,41378487,51
calibration,41403922,57
calibration,41424725,46
calibration,41459463,41
calibration,41487036,67
calibration,41504456,37
calibration,41533876,52
calibration,41568992,33
calibration,41612367,42
calibration,41623111,51
calibration,41632789,61
calibration,41661846,48
calibration,41664986,34
calibration,41680646,46
calibration,41702290,44
calibration,41721869,36
calibration,41740558,65
calibration,41746991,55
calibration,41770474,50
calibration,41772222,46
calibration,41774040,56
calibration,41792304,55
calibration,41855822,33
calibration,41860523,34
calibration,41873345,44
calibration,41877709,33
calibration,41881461,51
calibration,41884621,54
calibration,41895583,52
calibration,41961525,52
calibration,41962516,34
calibration,42010322,40
calibration,42053457,49
calibration,42134091,41
calibration,42137025,59
calibration,42138721,40
calibration,42157225,41
calibration,42160810,44
calibration,42194322,45
calibration,42194981,50
calibration,42211996,34
calibration,42219439,34
calibration,42239349,50
calibration,42242795,56
calibration,42272347,44
calibration,42289638,44
calibration,42307039,69
calibration,42312840,38
calibration,42356371,45
calibration,42359115,33
calibration,42366082,40
calibration,42414592,52
calibration,42414839,36
calibration,42419357,49
calibration,42434194,46
calibration,42492003,47
calibration,42516276,56
calibration,42521470,37
calibration,42550225,43
calibration,42556594,45
calibration,42560337,38
calibration,42594613,34
calibration,42639145,44
calibration,42648447,31
calibration,42694711,53
calibration,42718339,42
calibration,42721718,54
calibration,42732625,57
calibration,42750911,49
calibration,42781001,63
calibration,42796857,35
calibration,42819259,58
calibration,42826804,39
calibration,42842833,59
calibration,42863056,37
calibration,42864906,56
calibration,42865429,44
calibration,42876001,56
calibration,42916757,46
calibration,42934404,47
calibration,42982124,46
calibration,43006574,29
calibration,43051991,53
calibration,43064527,41
calibration,43100927,47
calibration,43108030,50
calibration,43140188,42
calibration,43174382,39
calibration,43241444,67
calibration,43263613,44
calibration,43287092,43
calibration,43296781,47
calibration,43337594,58
calibration,43350733,36
calibration,43367232,48
calibration,43372790,43
calibration,43432806,40
calibration,43445640,38
calibration,43447456,52
calibration,43463911,46
calibration,43472032,66
calibration,43478407,41
calibration,43487630,45
calibration,43512721,57
calibration,43518974,30
calibration,43547135,40
calibration,43547146,34
calibration,43550152,42
calibration,43552074,45
calibration,43553438,55
calibration,43554432,71
calibration,43562721,38
calibration,43571575,51
calibration,43576616,55
calibration,43615906,48
calibration,43625489,49
calibration,43668528,53
calibration,43671608,65
calibration,43691846,36
calibration,43706243,45
calibration,43707142,50
calibration,43732912,55
calibration,43768355,61
calibration,43797568,38
calibration,43801028,61
calibration,43823981,39
calibration,43873712,38
calibration,43888461,33
calibration,43907805,57
calibration,43929466,54
calibration,43978044,68
calibration,43997099,38
calibration,43999723,41
calibration,44004804,43
calibration,44015688,43
calibration,44049245,44
calibration,44063375,45
calibration,44073980,44
calibration,44093916,55
calibration,44093991,28
calibration,44118888,29
calibration,44147453,35
calibration,44156396,52
calibration,44196297,60
calibration,44197723,63
calibration,44218308,42
calibration,44279896,31
calibration,44314351,45
calibration,44318107,66
calibration,44427474,37
calibration,44463796,41
calibration,44523602,49
calibration,44535811,25
calibration,44544461,59
calibration,44552088,56
calibration,44560306,60
calibration,44635550,50
calibration,44637120,39
calibration,44648908,43
calibration,44675769,56
calibration,44676749,37
calibration,44690215,41
calibration,44695669,50
calibration,44703309,38
calibration,44721397,50
calibration,44749700,61
calibration,44850129,60
calibration,44873621,42
calibration,44923010,39
calibration,44926546,60
calibration,44927608,39
calibration,44952822,41
calibration,44997664,68
calibration,45026117,40
calibration,45035254,37
calibration,45074307,56
calibration,45129721,29
calibration,45134012,25
calibration,45137711,39
calibration,45178317,53
calibration,45182521,45
calibration,45218279,43
calibration,45223176,58
calibration,45253874,53
calibration,45268038,35
calibration,45274593,46
calibration,45331937,53
calibration,45346454,28
calibration,45370584,32
calibration,45384246,55
calibration,45390604,53
calibration,45443736,60
calibration,45454333,44
calibration,45572751,49
calibration,45610402,46
calibration,45684727,39
calibration,45685626,48
calibration,45695374,34
calibration,45713415,40
calibration,45811142,47
calibration,45813978,48
calibration,45835385,51
calibration,45841063,25
calibration,45876300,45
calibration,45876660,43
calibration,45928650,36
calibration,45948761,60
calibration,45949105,46
calibration,45965317,18
calibration,45980503,32
calibration,45981613,25
calibration,45985413,31
calibration,46002281,44
calibration,46015674,41
calibration,46039019,46
calibration,46061496,67
calibration,46080611,49
calibration,46084279,34
calibration,46089429,45
calibration,46111014,51
calibration,46114842,56
calibration,46116753,25
calibration,46135507,50
calibration,46136074,47
calibration,46137708,64
calibration,46146128,55
calibration,46146240,43
calibration,46165450,39
calibration,46171984,54
calibration,46200837,42
calibration,46239488,38
calibration,46242549,38
calibration,46267542,41
calibration,46280923,50
calibration,46294964,54
calibration,46372476,37
calibration,46414277,48
calibration,46422385,48
calibration,46435026,37
