species,main__thermal_regime,main__water_balance,main__atmospheric_energy_dryness,main__edaphic_regime,main__terrain_structure,interaction__thermal_regime_x_water_balance,interaction__thermal_regime_x_atmospheric_energy_dryness,interaction__thermal_regime_x_edaphic_regime,interaction__thermal_regime_x_terrain_structure,interaction__water_balance_x_atmospheric_energy_dryness,interaction__water_balance_x_edaphic_regime,interaction__water_balance_x_terrain_structure,interaction__atmospheric_energy_dryness_x_edaphic_regime,interaction__atmospheric_energy_dryness_x_terrain_structure,interaction__edaphic_regime_x_terrain_structure
Viola blanda,0.01788571962147909,-0.059303213912094865,0.06706207751612743,0.08668246546580341,-0.012742779510088682,-0.11400616316161265,-0.12196083313715171,-0.09129834218859095,-0.10000231226841486,-0.1416552990523042,-0.08357336180811657,-0.06624122997737796,0.011141421593054967,-0.16002681792896103,-0.22084323461587513
Viola cucullata,0.009496760047463448,0.07645959047161574,-0.00798019588250513,-0.009149834993454885,-0.043889174034726086,0.030286993605024123,0.07816316011261176,-0.01715789457749876,0.0058407386973916295,0.13836943485304135,0.0852109609730756,0.06125353738584931,0.1132827942889972,0.022405244476262114,0.05883540466381967
Viola hirta,0.10695910797443413,0.09583646388006341,0.046204037480472325,0.1099104841606226,0.15657209153895243,0.033634857420653363,0.06844107870922916,0.06388645157288085,0.016848042122320554,0.015290777452365014,0.05563239604861952,-0.09976935844397858,0.10460852798801558,0.015026479922479172,0.013882799902369328
Viola lutea,-0.00921029591690389,-0.03906595216701426,-0.06035058026020379,0.11747610114260507,-0.0649762932638184,0.21752957292290348,0.12703936772333113,-0.04289582378828775,0.22092087126857685,0.050276136336796964,-0.07974803016056839,0.15063325780098683,0.03365461228368017,0.13948521056596314,0.013771244915443657
Viola mirabilis,0.05317282713901774,0.08322835191988238,0.007903073677946291,0.03697914416705239,-0.029996221685134338,-0.07049929361552856,0.06436351510787304,-0.14244471870907424,-0.049079912069757876,0.0689762619374172,0.04437172322118172,-0.03583672645519351,0.1447063190270781,0.029409273183370763,-0.07748652688514718
Viola pedunculata,0.06707209847190782,0.038683753332671135,0.009579291699982534,-0.09722749367701111,-0.06796200273140417,0.028470519797820375,0.04797587924443302,-0.022081008107073988,-0.05044865530703327,0.004699417010138392,0.09279001764663969,-0.024365843867038103,-0.06666233949173318,-0.0385907019729023,-0.06806308838704787
Viola rostrata,0.0032325628284842717,0.10114057255058284,-0.0878184762857257,0.14744021722435405,-0.027076455291721882,-0.04618954866903967,0.05242191132085822,-0.074982140757343,0.04320876215209508,-0.003013987236113159,-0.16898677039521853,0.02144663660560302,-0.0644001244269793,0.13070458001972332,-0.11426276576329596
Viola tricolor,-0.04516134622877717,0.05546068489821822,0.10692709484852067,-0.07008303827449608,0.0859582697662414,0.08746555395915694,-0.05818924694485652,-0.13535444511028633,0.005546881978572773,0.08015233592576185,0.05029951430982291,-0.08775364731737145,-0.12720765746713256,0.13231414322736415,-0.03856441696666209
Viscaria vulgaris,-0.09334661257207262,-0.2135838676779095,-0.08118190893600069,0.033137614918177884,-0.17683903614781019,-0.057069258306675634,-0.040386790384234206,0.0055779714283826845,-0.061066276107115014,-0.04036352339927083,0.026873737838404695,-0.09088199526309629,0.013678699693020269,-0.0569636555809365,-0.03844127055671675
Vitex agnus-castus,-0.008852887822552124,0.01917455327982035,-0.028790814928448233,0.01596413418507513,0.04048156464712723,0.060414834565247905,0.05321356370574263,0.011709831724049258,0.1107439100713176,0.09583418512212102,0.058879977442789506,0.052130961408094555,0.17369852613439363,0.04636789390632355,0.03565793606436657
Whipplea modesta,0.05722769067224865,0.15755970322081014,-0.08767445401198212,0.13665469899875418,0.0668871911601776,0.010729639401991831,-0.06304988334540766,-0.008011794383339509,0.03198491540640289,-0.01517758015421262,-0.17093152709035325,0.047586066355079545,-0.03856201901155967,0.02275468389160735,-0.02879753402792557
Wyethia angustifolia,-0.04799997832613217,-0.004874190863578584,-0.09677804174594941,-0.0646285307246035,-0.031188270579416012,0.03806816651016309,0.0063018244238345145,0.00042445969062903527,0.011559783768960042,-0.01354484823067777,-0.006323477374638601,0.04831413224137886,-0.015878436622565453,-0.03516192043793668,-0.031217259327201353
Zanthoxylum americanum,0.010763981808465935,-0.014850771517424678,0.029490037697819195,0.0912308922604991,-0.07509940179876104,-0.006496403781681394,-0.11129683506992813,-0.03061707920008574,-0.08523749789206682,-0.026536402281560338,0.02184289214457946,-0.08523306803201966,-0.17529650319734422,-0.09478354458232985,0.018743595489599522
Zephyranthes atamasco,0.013383497963067474,-0.03088288956229603,0.0522162009951258,-0.014448826879854002,-0.036977715384665474,0.006371571694688293,-0.010793002999250484,0.031209740923507655,0.05298867186728695,-0.012637288471366687,0.010669364653373554,0.11776315871438706,0.11785472948634332,0.007815419038244727,0.07068591005109026
