species,classifiable_photos,occupied_h1_cells,morph_levels,morph_entropy_bits,dominant_morph_fraction,white_n,yellow_orange_n,red_pink_n,blue_purple_n
Erythronium sibiricum,1,1,1,-0.0,1.0,0,1,0,0
Erythrostemon mexicanus,1,1,1,-0.0,1.0,0,1,0,0
Escallonia megapotamica,1,1,1,-0.0,1.0,1,0,0,0
Escallonia serrata,1,1,1,-0.0,1.0,1,0,0,0
Eschenbachia stricta,1,1,1,-0.0,1.0,0,1,0,0
Eschenbachia subscaposa,1,1,1,-0.0,1.0,0,1,0,0
Eschscholzia glyptosperma,1,1,1,-0.0,1.0,0,1,0,0
Eschscholzia papastillii,1,1,1,-0.0,1.0,0,1,0,0
Eubotrys racemosus,1,1,1,-0.0,1.0,1,0,0,0
Euclidium syriacum,1,1,1,-0.0,1.0,0,1,0,0
Eugenia azeda,1,1,1,-0.0,1.0,1,0,0,0
Eugenia ligustrina,1,1,1,-0.0,1.0,1,0,0,0
Eugenia lucida,1,1,1,-0.0,1.0,1,0,0,0
Eulophia angolensis,1,1,1,-0.0,1.0,0,1,0,0
Eulophia coeloglossa,1,1,1,-0.0,1.0,0,1,0,0
Eulophia horsfallii,1,1,1,-0.0,1.0,1,0,0,0
Eulophia longisepala,1,1,1,-0.0,1.0,1,0,0,0
Eulophia macaulayae,1,1,1,-0.0,1.0,0,1,0,0
Eulophia picta,1,1,1,-0.0,1.0,0,1,0,0
Eulophia pulchra,1,1,1,-0.0,1.0,1,0,0,0
Eulophia rolfeana,1,1,1,-0.0,1.0,0,1,0,0
Euodia hortensis,1,1,1,-0.0,1.0,1,0,0,0
Euonymus americanus,1,1,1,-0.0,1.0,0,1,0,0
Euonymus verrucosus,1,1,1,-0.0,1.0,0,1,0,0
Eupatorium cannabinum,1,1,1,-0.0,1.0,1,0,0,0
Eupatorium kiirunense,1,1,1,-0.0,1.0,1,0,0,0
Euphorbia corollata,1,1,1,-0.0,1.0,1,0,0,0
Euphorbia davidii,1,1,1,-0.0,1.0,0,1,0,0
Euphorbia fischeriana,1,1,1,-0.0,1.0,0,1,0,0
Euphorbia hadramautica,1,1,1,-0.0,1.0,1,0,0,0
Euphorbia helioscopia,1,1,1,-0.0,1.0,0,1,0,0
Euphorbia hsinchuensis,1,1,1,-0.0,1.0,0,1,0,0
Euphorbia ingens,1,1,1,-0.0,1.0,1,0,0,0
Euphorbia paganorum,1,1,1,-0.0,1.0,0,1,0,0
Euphorbia peplus,1,1,1,-0.0,1.0,0,1,0,0
Euphorbia rubriflora,1,1,1,-0.0,1.0,1,0,0,0
Euphorbia schimperi,1,1,1,-0.0,1.0,0,1,0,0
Euphorbia spiralis,1,1,1,-0.0,1.0,0,1,0,0
Euphorbia tithymaloides,1,1,1,-0.0,1.0,1,0,0,0
Euphrasia antarctica,1,1,1,-0.0,1.0,1,0,0,0
Euphrasia collina,1,1,1,-0.0,1.0,0,0,0,1
Euphrasia frigida,1,1,1,-0.0,1.0,1,0,0,0
Euphrasia maximowiczii,1,1,1,-0.0,1.0,1,0,0,0
Euphrasia minima,1,1,1,-0.0,1.0,0,1,0,0
Euphrasia rectiflora,1,1,1,-0.0,1.0,1,0,0,0
Euploca filiformis,1,1,1,-0.0,1.0,1,0,0,0
Euploca humilis,1,1,1,-0.0,1.0,1,0,0,0
Euploca katangensis,1,1,1,-0.0,1.0,0,1,0,0
Euploca ovalifolia,1,1,1,-0.0,1.0,1,0,0,0
Euploca strigosa,1,1,1,-0.0,1.0,1,0,0,0
Eurybia divaricata,1,1,1,-0.0,1.0,1,0,0,0
Eurybia radula,1,1,1,-0.0,1.0,1,0,0,0
Eurybia radulina,1,1,1,-0.0,1.0,1,0,0,0
Eurybia sibirica,1,1,1,-0.0,1.0,0,0,1,0
Euryops arabicus,1,1,1,-0.0,1.0,1,0,0,0
Euryops prostratus,1,1,1,-0.0,1.0,0,1,0,0
Eustachys petraea,1,1,1,-0.0,1.0,1,0,0,0
Eustoma exaltatum,1,1,1,-0.0,1.0,1,0,0,0
Euthamia graminifolia,1,1,1,-0.0,1.0,0,1,0,0
Eutrema salsugineum,1,1,1,-0.0,1.0,1,0,0,0
Evolvulus convolvuloides,1,1,1,-0.0,1.0,1,0,0,0
Evolvulus pusillus,1,1,1,-0.0,1.0,1,0,0,0
Exacum affine,1,1,1,-0.0,1.0,1,0,0,0
Exocarpos cupressiformis,1,1,1,-0.0,1.0,1,0,0,0
Exostema caribaeum,1,1,1,-0.0,1.0,0,1,0,0
Fabiana viscosa,1,1,1,-0.0,1.0,0,1,0,0
Fagonia arabica,1,1,1,-0.0,1.0,1,0,0,0
Fagonia cretica,1,1,1,-0.0,1.0,0,0,1,0
Fagonia laevis,1,1,1,-0.0,1.0,0,0,1,0
Fagonia malvana,1,1,1,-0.0,1.0,0,0,1,0
Fagraea berteroana,1,1,1,-0.0,1.0,1,0,0,0
Faidherbia albida,1,1,1,-0.0,1.0,1,0,0,0
Fallopia baldschuanica,1,1,1,-0.0,1.0,1,0,0,0
Farfugium japonicum,1,1,1,-0.0,1.0,0,1,0,0
Felicia filifolia,1,1,1,-0.0,1.0,1,0,0,0
Felicia heterophylla,1,1,1,-0.0,1.0,0,0,0,1
Felicia muricata,1,1,1,-0.0,1.0,1,0,0,0
Ferocactus cylindraceus,1,1,1,-0.0,1.0,0,1,0,0
Ferula kuhistanica,1,1,1,-0.0,1.0,0,1,0,0
Ferulopsis hystrix,1,1,1,-0.0,1.0,1,0,0,0
Fibigia clypeata,1,1,1,-0.0,1.0,0,1,0,0
Ficinia deusta,1,1,1,-0.0,1.0,0,1,0,0
Ficus copiosa,1,1,1,-0.0,1.0,0,1,0,0
Fimbristylis dunlopii,1,1,1,-0.0,1.0,0,1,0,0
Firmiana colorata,1,1,1,-0.0,1.0,1,0,0,0
Flagellaria indica,1,1,1,-0.0,1.0,1,0,0,0
Flaveria linearis,1,1,1,-0.0,1.0,0,1,0,0
Flaveria trinervia,1,1,1,-0.0,1.0,0,1,0,0
Flindersia pimenteliana,1,1,1,-0.0,1.0,0,1,0,0
Flueggea suffruticosa,1,1,1,-0.0,1.0,1,0,0,0
Flueggea virosa,1,1,1,-0.0,1.0,0,1,0,0
Fontainea pancheri,1,1,1,-0.0,1.0,1,0,0,0
Forgesia racemosa,1,1,1,-0.0,1.0,1,0,0,0
Fothergilla gardenii,1,1,1,-0.0,1.0,1,0,0,0
Fragaria mandshurica,1,1,1,-0.0,1.0,1,0,0,0
Frangula californica,1,1,1,-0.0,1.0,0,1,0,0
Frankenia pauciflora,1,1,1,-0.0,1.0,1,0,0,0
Frankenia triandra,1,1,1,-0.0,1.0,1,0,0,0
Freesia laxa,1,1,1,-0.0,1.0,0,0,1,0
Freycinetia reineckei,1,1,1,-0.0,1.0,0,1,0,0
Fritillaria baisunensis,1,1,1,-0.0,1.0,1,0,0,0
Fritillaria caucasica,1,1,1,-0.0,1.0,1,0,0,0
Fritillaria meleagroides,1,1,1,-0.0,1.0,1,0,0,0
Fritillaria pyrenaica,1,1,1,-0.0,1.0,1,0,0,0
Fritillaria ruthenica,1,1,1,-0.0,1.0,0,0,1,0
Fuchsia lycioides,1,1,1,-0.0,1.0,0,0,1,0
Fuchsia triphylla,1,1,1,-0.0,1.0,0,0,1,0
Fuertesimalva peruviana,1,1,1,-0.0,1.0,0,0,1,0
Fumaria capreolata,1,1,1,-0.0,1.0,1,0,0,0
Fumaria schleicheri,1,1,1,-0.0,1.0,1,0,0,0
Funastrum crispum,1,1,1,-0.0,1.0,1,0,0,0
Gaertnera macrobotrys,1,1,1,-0.0,1.0,1,0,0,0
Gagea lutea,1,1,1,-0.0,1.0,0,1,0,0
Gaillardia aestivalis,1,1,1,-0.0,1.0,0,1,0,0
Galactites tomentosus,1,1,1,-0.0,1.0,0,0,0,1
Galatella angustissima,1,1,1,-0.0,1.0,1,0,0,0
Galega officinalis,1,1,1,-0.0,1.0,1,0,0,0
Galianthe brasiliensis,1,1,1,-0.0,1.0,1,0,0,0
Galium aparine,1,1,1,-0.0,1.0,0,1,0,0
Galium humifusum,1,1,1,-0.0,1.0,1,0,0,0
Galium magellense,1,1,1,-0.0,1.0,1,0,0,0
Galium palustre,1,1,1,-0.0,1.0,1,0,0,0
Galium saxatile,1,1,1,-0.0,1.0,1,0,0,0
Galvezia grandiflora,1,1,1,-0.0,1.0,0,0,1,0
Gamocarpha scapigera,1,1,1,-0.0,1.0,0,1,0,0
Garberia heterophylla,1,1,1,-0.0,1.0,0,0,0,1
Garcinia pseudoguttifera,1,1,1,-0.0,1.0,1,0,0,0
Gardenia jasminoides,1,1,1,-0.0,1.0,0,1,0,0
Gastrodia cunninghamii,1,1,1,-0.0,1.0,1,0,0,0
Gastrodia molloyi,1,1,1,-0.0,1.0,0,1,0,0
Gastrolobium bilobum,1,1,1,-0.0,1.0,0,1,0,0
Gastrolobium brevipes,1,1,1,-0.0,1.0,0,0,1,0
Gaudium myrsinoides,1,1,1,-0.0,1.0,1,0,0,0
Gaultheria pumila,1,1,1,-0.0,1.0,0,1,0,0
Gavilea platyantha,1,1,1,-0.0,1.0,1,0,0,0
Geissorhiza aspera,1,1,1,-0.0,1.0,0,0,0,1
Gelrebia rubra,1,1,1,-0.0,1.0,0,0,1,0
Genista microphylla,1,1,1,-0.0,1.0,0,1,0,0
Genista scorpius,1,1,1,-0.0,1.0,0,1,0,0
Genista tinctoria,1,1,1,-0.0,1.0,0,1,0,0
Gentiana boryi,1,1,1,-0.0,1.0,1,0,0,0
Gentiana calycosa,1,1,1,-0.0,1.0,0,0,0,1
Gentiana clusii,1,1,1,-0.0,1.0,0,0,0,1
Gentiana macrophylla,1,1,1,-0.0,1.0,0,0,0,1
Gentiana nipponica,1,1,1,-0.0,1.0,0,1,0,0
Gentiana nivalis,1,1,1,-0.0,1.0,0,0,0,1
Gentiana nubigena,1,1,1,-0.0,1.0,1,0,0,0
Gentiana olivieri,1,1,1,-0.0,1.0,1,0,0,0
Gentiana pneumonanthe,1,1,1,-0.0,1.0,0,0,0,1
Gentiana prostrata,1,1,1,-0.0,1.0,0,0,0,1
Gentiana pyrenaica,1,1,1,-0.0,1.0,0,0,0,1
Gentiana sedifolia,1,1,1,-0.0,1.0,1,0,0,0
Gentiana straminea,1,1,1,-0.0,1.0,1,0,0,0
Gentiana tianschanica,1,1,1,-0.0,1.0,0,0,0,1
Gentiana urnula,1,1,1,-0.0,1.0,0,1,0,0
Gentiana zollingeri,1,1,1,-0.0,1.0,1,0,0,0
Gentianella cerastioides,1,1,1,-0.0,1.0,0,0,0,1
Gentianella chathamica,1,1,1,-0.0,1.0,1,0,0,0
Gentianella magellanica,1,1,1,-0.0,1.0,1,0,0,0
Gentianella muelleriana,1,1,1,-0.0,1.0,1,0,0,0
Gentianella turkestanorum,1,1,1,-0.0,1.0,1,0,0,0
Gentianella vernicosa,1,1,1,-0.0,1.0,1,0,0,0
Geocaulon lividum,1,1,1,-0.0,1.0,0,1,0,0
Geoffroea decorticans,1,1,1,-0.0,1.0,1,0,0,0
Geophila herbacea,1,1,1,-0.0,1.0,1,0,0,0
Geosiris aphylla,1,1,1,-0.0,1.0,1,0,0,0
Geraea canescens,1,1,1,-0.0,1.0,0,1,0,0
Geranium arabicum,1,1,1,-0.0,1.0,0,0,0,1
Geranium asphodeloides,1,1,1,-0.0,1.0,0,0,0,1
Geranium brevipes,1,1,1,-0.0,1.0,0,0,1,0
Geranium columbinum,1,1,1,-0.0,1.0,0,0,0,1
Geranium lucidum,1,1,1,-0.0,1.0,0,0,1,0
Geranium maculatum,1,1,1,-0.0,1.0,1,0,0,0
Geranium microphyllum,1,1,1,-0.0,1.0,1,0,0,0
Geranium nodosum,1,1,1,-0.0,1.0,1,0,0,0
Geranium ocellatum,1,1,1,-0.0,1.0,0,0,0,1
Geranium phaeum,1,1,1,-0.0,1.0,1,0,0,0
Geranium purpureum,1,1,1,-0.0,1.0,0,0,1,0
Geranium pusillum,1,1,1,-0.0,1.0,1,0,0,0
Geranium pyrenaicum,1,1,1,-0.0,1.0,0,0,0,1
Geranium saxatile,1,1,1,-0.0,1.0,0,0,0,1
Geranium sessiliflorum,1,1,1,-0.0,1.0,1,0,0,0
Geranium thunbergii,1,1,1,-0.0,1.0,1,0,0,0
Geranium traversii,1,1,1,-0.0,1.0,1,0,0,0
Geranium wlassovianum,1,1,1,-0.0,1.0,1,0,0,0
Gerbera viridifolia,1,1,1,-0.0,1.0,0,0,1,0
Geum canadense,1,1,1,-0.0,1.0,1,0,0,0
Geum elatum,1,1,1,-0.0,1.0,0,1,0,0
Geum urbanum,1,1,1,-0.0,1.0,0,1,0,0
Gevuina avellana,1,1,1,-0.0,1.0,1,0,0,0
Gilia latiflora,1,1,1,-0.0,1.0,1,0,0,0
Gilia stellata,1,1,1,-0.0,1.0,1,0,0,0
Gladiolus caeruleus,1,1,1,-0.0,1.0,1,0,0,0
Gladiolus dalenii,1,1,1,-0.0,1.0,0,1,0,0
Gladiolus elliotii,1,1,1,-0.0,1.0,1,0,0,0
Gladiolus gregarius,1,1,1,-0.0,1.0,1,0,0,0
Gladiolus griseus,1,1,1,-0.0,1.0,1,0,0,0
Gladiolus rogersii,1,1,1,-0.0,1.0,0,0,0,1
Gladiolus unguiculatus,1,1,1,-0.0,1.0,1,0,0,0
Gladiolus watsonioides,1,1,1,-0.0,1.0,0,0,1,0
Glandora prostrata,1,1,1,-0.0,1.0,0,0,0,1
Glandularia peruviana,1,1,1,-0.0,1.0,0,0,1,0
Glandularia venturii,1,1,1,-0.0,1.0,0,0,0,1
Glaucium corniculatum,1,1,1,-0.0,1.0,0,0,1,0
Glaucium elegans,1,1,1,-0.0,1.0,0,1,0,0
Glebionis coronaria,1,1,1,-0.0,1.0,0,1,0,0
Glehnia littoralis,1,1,1,-0.0,1.0,1,0,0,0
Glischrocaryon behrii,1,1,1,-0.0,1.0,0,1,0,0
Globba candida,1,1,1,-0.0,1.0,0,1,0,0
Globulariopsis adpressa,1,1,1,-0.0,1.0,1,0,0,0
Glossodia major,1,1,1,-0.0,1.0,1,0,0,0
Glossostigma elatinoides,1,1,1,-0.0,1.0,1,0,0,0
Gloveria integrifolia,1,1,1,-0.0,1.0,1,0,0,0
Glycine rubiginosa,1,1,1,-0.0,1.0,0,0,0,1
Gmelina arborea,1,1,1,-0.0,1.0,0,1,0,0
Gnidia daphnifolia,1,1,1,-0.0,1.0,0,1,0,0
Gnidia squarrosa,1,1,1,-0.0,1.0,0,1,0,0
Gomphocarpus fruticosus,1,1,1,-0.0,1.0,0,1,0,0
Gompholobium knightianum,1,1,1,-0.0,1.0,0,0,1,0
Gompholobium nitidum,1,1,1,-0.0,1.0,0,1,0,0
Gompholobium preissii,1,1,1,-0.0,1.0,0,1,0,0
Gompholobium shuttleworthii,1,1,1,-0.0,1.0,0,0,1,0
Gompholobium venustum,1,1,1,-0.0,1.0,0,0,1,0
Gomphrena boliviana,1,1,1,-0.0,1.0,1,0,0,0
Gomphrena serrata,1,1,1,-0.0,1.0,1,0,0,0
Gongrodiscus sufferrugineus,1,1,1,-0.0,1.0,1,0,0,0
Goniolimon orthocladum,1,1,1,-0.0,1.0,1,0,0,0
Goniolimon speciosum,1,1,1,-0.0,1.0,1,0,0,0
Gonocarpus aggregatus,1,1,1,-0.0,1.0,0,1,0,0
Gonolobus suberosus,1,1,1,-0.0,1.0,1,0,0,0
Gonolobus uniflorus,1,1,1,-0.0,1.0,0,0,0,1
Goodenia armstrongiana,1,1,1,-0.0,1.0,1,0,0,0
Goodenia cirrifica,1,1,1,-0.0,1.0,0,1,0,0
Goodenia decurrens,1,1,1,-0.0,1.0,0,1,0,0
Goodenia eatoniana,1,1,1,-0.0,1.0,0,0,0,1
Goodenia fasciculata,1,1,1,-0.0,1.0,1,0,0,0
Goodenia glomerata,1,1,1,-0.0,1.0,0,1,0,0
Goodenia humilis,1,1,1,-0.0,1.0,0,1,0,0
Goodenia robusta,1,1,1,-0.0,1.0,0,1,0,0
Goodenia stelligera,1,1,1,-0.0,1.0,0,1,0,0
Goodyera oblongifolia,1,1,1,-0.0,1.0,1,0,0,0
Gossypium australe,1,1,1,-0.0,1.0,1,0,0,0
Gossypium herbaceum,1,1,1,-0.0,1.0,1,0,0,0
Grahamia bracteata,1,1,1,-0.0,1.0,1,0,0,0
Grevillea buxifolia,1,1,1,-0.0,1.0,1,0,0,0
Grevillea dryandri,1,1,1,-0.0,1.0,0,0,1,0
Grevillea exul,1,1,1,-0.0,1.0,1,0,0,0
Grevillea goodii,1,1,1,-0.0,1.0,0,1,0,0
Grevillea incrassata,1,1,1,-0.0,1.0,0,1,0,0
Grevillea petrophiloides,1,1,1,-0.0,1.0,1,0,0,0
Grevillea pilulifera,1,1,1,-0.0,1.0,1,0,0,0
Grevillea robusta,1,1,1,-0.0,1.0,1,0,0,0
Grevillea rubiginosa,1,1,1,-0.0,1.0,1,0,0,0
Grevillea speciosa,1,1,1,-0.0,1.0,0,0,1,0
Grewia abutilifolia,1,1,1,-0.0,1.0,1,0,0,0
Grewia androyensis,1,1,1,-0.0,1.0,0,0,1,0
Grewia flavescens,1,1,1,-0.0,1.0,0,1,0,0
Grewia lavanalensis,1,1,1,-0.0,1.0,0,1,0,0
Grindelia chiloensis,1,1,1,-0.0,1.0,0,1,0,0
Grona triflora,1,1,1,-0.0,1.0,0,0,0,1
Guioa villosa,1,1,1,-0.0,1.0,1,0,0,0
Gunnera tinctoria,1,1,1,-0.0,1.0,0,0,0,1
Gurania reticulata,1,1,1,-0.0,1.0,0,0,1,0
Gutenbergia cordifolia,1,1,1,-0.0,1.0,0,0,1,0
Guzmania plumieri,1,1,1,-0.0,1.0,0,1,0,0
Guzmania remyi,1,1,1,-0.0,1.0,0,0,1,0
Gymnanthemum amygdalinum,1,1,1,-0.0,1.0,1,0,0,0
Gymnocalycium gibbosum,1,1,1,-0.0,1.0,1,0,0,0
Gymnocalycium monvillei,1,1,1,-0.0,1.0,1,0,0,0
Gymnospermium odessanum,1,1,1,-0.0,1.0,0,1,0,0
Gymnosporia thompsonii,1,1,1,-0.0,1.0,1,0,0,0
Gynoxys caracensis,1,1,1,-0.0,1.0,0,1,0,0
Gypsophila patrinii,1,1,1,-0.0,1.0,1,0,0,0
Haageocereus acranthus,1,1,1,-0.0,1.0,1,0,0,0
Habenaria cuevasiana,1,1,1,-0.0,1.0,1,0,0,0
Habenaria floribunda,1,1,1,-0.0,1.0,1,0,0,0
Habenaria lefebureana,1,1,1,-0.0,1.0,1,0,0,0
Habenaria trifida,1,1,1,-0.0,1.0,1,0,0,0
Hakea ambigua,1,1,1,-0.0,1.0,1,0,0,0
Hakea cucullata,1,1,1,-0.0,1.0,0,0,1,0
Hakea gilbertii,1,1,1,-0.0,1.0,1,0,0,0
Hakea petiolaris,1,1,1,-0.0,1.0,1,0,0,0
Hakea rostrata,1,1,1,-0.0,1.0,1,0,0,0
Hakea sericea,1,1,1,-0.0,1.0,1,0,0,0
Hakea smilacifolia,1,1,1,-0.0,1.0,1,0,0,0
Halenia caespitosa,1,1,1,-0.0,1.0,0,1,0,0
Halenia corniculata,1,1,1,-0.0,1.0,0,1,0,0
Halerpestes cymbalaria,1,1,1,-0.0,1.0,0,1,0,0
Halleria elliptica,1,1,1,-0.0,1.0,0,0,1,0
Hamadryas magellanica,1,1,1,-0.0,1.0,0,1,0,0
Hamelia xorullensis,1,1,1,-0.0,1.0,0,1,0,0
Handroanthus chrysanthus,1,1,1,-0.0,1.0,0,1,0,0
Haplophyllum dauricum,1,1,1,-0.0,1.0,0,1,0,0
Haplophyllum obtusifolium,1,1,1,-0.0,1.0,0,1,0,0
Hardenbergia comptoniana,1,1,1,-0.0,1.0,0,0,0,1
Hedbergia abyssinica,1,1,1,-0.0,1.0,1,0,0,0
Hedera azorica,1,1,1,-0.0,1.0,0,1,0,0
Hedera helix,1,1,1,-0.0,1.0,0,1,0,0
Hedraianthera porphyropetala,1,1,1,-0.0,1.0,0,1,0,0
Hedyotis acutangula,1,1,1,-0.0,1.0,1,0,0,0
Hedysarum boreale,1,1,1,-0.0,1.0,0,0,1,0
Hedysarum minjanense,1,1,1,-0.0,1.0,0,0,1,0
Heimia apetala,1,1,1,-0.0,1.0,0,1,0,0
Helenium amarum,1,1,1,-0.0,1.0,0,1,0,0
Helenium aromaticum,1,1,1,-0.0,1.0,0,1,0,0
Helia alata,1,1,1,-0.0,1.0,1,0,0,0
Helianthemum apenninum,1,1,1,-0.0,1.0,1,0,0,0
Helianthemum citrinum,1,1,1,-0.0,1.0,0,1,0,0
Helianthemum confertum,1,1,1,-0.0,1.0,0,1,0,0
Helianthemum helianthemoides,1,1,1,-0.0,1.0,0,1,0,0
Helianthemum kahiricum,1,1,1,-0.0,1.0,0,1,0,0
Helianthemum nummularium,1,1,1,-0.0,1.0,0,1,0,0
Helianthemum rotundifolium,1,1,1,-0.0,1.0,0,1,0,0
Helianthus maximiliani,1,1,1,-0.0,1.0,0,1,0,0
Helichrysum foetidum,1,1,1,-0.0,1.0,0,1,0,0
Helichrysum galpinii,1,1,1,-0.0,1.0,0,1,0,0
Helichrysum gofense,1,1,1,-0.0,1.0,1,0,0,0
Helichrysum horridum,1,1,1,-0.0,1.0,0,1,0,0
Helichrysum lecomtei,1,1,1,-0.0,1.0,0,1,0,0
Helichrysum maracandicum,1,1,1,-0.0,1.0,0,1,0,0
Helichrysum meyeri-johannis,1,1,1,-0.0,1.0,0,0,1,0
Helichrysum nitens,1,1,1,-0.0,1.0,0,1,0,0
Helichrysum splendidum,1,1,1,-0.0,1.0,1,0,0,0
Helicia australasica,1,1,1,-0.0,1.0,1,0,0,0
Heliconia collinsiana,1,1,1,-0.0,1.0,1,0,0,0
Helicteres angustifolia,1,1,1,-0.0,1.0,1,0,0,0
Heliophila digitata,1,1,1,-0.0,1.0,1,0,0,0
Heliophila variabilis,1,1,1,-0.0,1.0,1,0,0,0
Heliopsis helianthoides,1,1,1,-0.0,1.0,0,1,0,0
Heliotropium asperrimum,1,1,1,-0.0,1.0,1,0,0,0
Heliotropium europaeum,1,1,1,-0.0,1.0,1,0,0,0
Heliotropium leiocarpum,1,1,1,-0.0,1.0,1,0,0,0
Heliotropium ramosissimum,1,1,1,-0.0,1.0,1,0,0,0
Helminthotheca echioides,1,1,1,-0.0,1.0,0,1,0,0
Hemiandra linearis,1,1,1,-0.0,1.0,1,0,0,0
Hemiandra pungens,1,1,1,-0.0,1.0,1,0,0,0
Hemigenia humilis,1,1,1,-0.0,1.0,0,0,0,1
Hemipilia cucullata,1,1,1,-0.0,1.0,0,0,0,1
Hemizonia congesta,1,1,1,-0.0,1.0,1,0,0,0
Heptapleurum actinophyllum,1,1,1,-0.0,1.0,0,1,0,0
Heracleum mantegazzianum,1,1,1,-0.0,1.0,1,0,0,0
Heracleum maximum,1,1,1,-0.0,1.0,1,0,0,0
Heracleum sphondylium,1,1,1,-0.0,1.0,1,0,0,0
Herissantia tiubae,1,1,1,-0.0,1.0,1,0,0,0
Herminium monorchis,1,1,1,-0.0,1.0,1,0,0,0
Hesperantha coccinea,1,1,1,-0.0,1.0,0,0,1,0
Hesperis sibirica,1,1,1,-0.0,1.0,0,0,0,1
Hesperoxiphion herrerae,1,1,1,-0.0,1.0,0,0,0,1
Hesperoxiphion pardalis,1,1,1,-0.0,1.0,0,1,0,0
Heteromeles arbutifolia,1,1,1,-0.0,1.0,1,0,0,0
Heteropterys leona,1,1,1,-0.0,1.0,0,1,0,0
Heterotheca grandiflora,1,1,1,-0.0,1.0,0,1,0,0
Heterotheca inuloides,1,1,1,-0.0,1.0,0,1,0,0
Hexasepalum teres,1,1,1,-0.0,1.0,0,1,0,0
Hibbertia amplexicaulis,1,1,1,-0.0,1.0,0,1,0,0
Hibbertia cuneiformis,1,1,1,-0.0,1.0,0,1,0,0
Hibbertia exutiacies,1,1,1,-0.0,1.0,0,1,0,0
Hibbertia glaberrima,1,1,1,-0.0,1.0,0,1,0,0
Hibbertia lineata,1,1,1,-0.0,1.0,0,1,0,0
Hibbertia sericea,1,1,1,-0.0,1.0,0,1,0,0
Hibiscus caerulescens,1,1,1,-0.0,1.0,1,0,0,0
Hibiscus laevis,1,1,1,-0.0,1.0,1,0,0,0
Hibiscus micranthus,1,1,1,-0.0,1.0,1,0,0,0
Hibiscus phoeniceus,1,1,1,-0.0,1.0,0,0,1,0
Hibiscus physaloides,1,1,1,-0.0,1.0,0,0,1,0
Hibiscus striatus,1,1,1,-0.0,1.0,1,0,0,0
Hieracium triste,1,1,1,-0.0,1.0,0,1,0,0
Hilliardiella elaeagnoides,1,1,1,-0.0,1.0,1,0,0,0
Hippocrepis comosa,1,1,1,-0.0,1.0,0,1,0,0
Hippomane mancinella,1,1,1,-0.0,1.0,1,0,0,0
Hirtella paniculata,1,1,1,-0.0,1.0,0,1,0,0
Hofmeisterella eumicroscopica,1,1,1,-0.0,1.0,1,0,0,0
Holosteum glutinosum,1,1,1,-0.0,1.0,1,0,0,0
Holothrix cernua,1,1,1,-0.0,1.0,0,1,0,0
Holothrix schlechteriana,1,1,1,-0.0,1.0,1,0,0,0
Homalanthus populifolius,1,1,1,-0.0,1.0,0,1,0,0
Homalocarpus dichotomus,1,1,1,-0.0,1.0,1,0,0,0
Homalolepis cuneata,1,1,1,-0.0,1.0,1,0,0,0
Homalospermum firmum,1,1,1,-0.0,1.0,1,0,0,0
Hornschuchia bryotrophe,1,1,1,-0.0,1.0,1,0,0,0
Horsfieldia nunu,1,1,1,-0.0,1.0,0,1,0,0
Houstonia pusilla,1,1,1,-0.0,1.0,1,0,0,0
Hovea heterophylla,1,1,1,-0.0,1.0,0,0,0,1
Hovea purpurea,1,1,1,-0.0,1.0,0,0,0,1
Hoya australis,1,1,1,-0.0,1.0,1,0,0,0
Huynhia pulchra,1,1,1,-0.0,1.0,0,1,0,0
Hyacinthoides hispanica,1,1,1,-0.0,1.0,0,0,0,1
Hydrangea aspera,1,1,1,-0.0,1.0,1,0,0,0
Hydrangea integrifolia,1,1,1,-0.0,1.0,0,1,0,0
Hydrocharis morsus-ranae,1,1,1,-0.0,1.0,1,0,0,0
Hydrocleys martii,1,1,1,-0.0,1.0,0,1,0,0
Hydrocleys nymphoides,1,1,1,-0.0,1.0,1,0,0,0
Hydrocotyle hirsuta,1,1,1,-0.0,1.0,0,1,0,0
Hydrocotyle hirta,1,1,1,-0.0,1.0,1,0,0,0
Hydrocotyle mexicana,1,1,1,-0.0,1.0,0,1,0,0
Hydrocotyle ranunculoides,1,1,1,-0.0,1.0,1,0,0,0
Hydrocotyle tumida,1,1,1,-0.0,1.0,1,0,0,0
Hydrocotyle umbellata,1,1,1,-0.0,1.0,1,0,0,0
Hydrophylax maritima,1,1,1,-0.0,1.0,1,0,0,0
Hydrophyllum canadense,1,1,1,-0.0,1.0,1,0,0,0
Hydrophyllum fendleri,1,1,1,-0.0,1.0,1,0,0,0
Hygrophila mutica,1,1,1,-0.0,1.0,1,0,0,0
Hygrophila serpyllum,1,1,1,-0.0,1.0,0,0,0,1
Hylodesmum glutinosum,1,1,1,-0.0,1.0,1,0,0,0
Hylodesmum repandum,1,1,1,-0.0,1.0,0,1,0,0
Hylotelephium ewersii,1,1,1,-0.0,1.0,1,0,0,0
Hymenoxys richardsonii,1,1,1,-0.0,1.0,0,1,0,0
Hyoscyamus muticus,1,1,1,-0.0,1.0,0,0,1,0
Hyparrhenia hirta,1,1,1,-0.0,1.0,1,0,0,0
Hypecoum erectum,1,1,1,-0.0,1.0,0,1,0,0
Hypericophyllum compositarum,1,1,1,-0.0,1.0,0,1,0,0
Hypericum androsaemum,1,1,1,-0.0,1.0,0,1,0,0
Hypericum ascyron,1,1,1,-0.0,1.0,0,1,0,0
