global_row_index,shard_index,species,inat_taxon_id,raw_results,locally_eligible,prior_excluded,wrong_taxon,after_observer_cap,maximum_span_km,capped_row_id_sha256,request_error,eligible_raw_100,eligible_raw_80,eligible_raw_60
2395,3,Cardamine nuttallii,76002,200,200,0,0,175,1199.7708044037747,a63223d525f6e8cd641cf9156b095731cc32904af1f96dd76dec1a0f038869b2,,True,True,True
2396,4,Carduus acanthoides,76006,200,200,0,0,173,19558.93415407893,0582d4cd5f501993c036062eadb1afd821d475db325af7d8ebd6a8e97f56ee9b,,True,True,True
2397,5,Carduus nutans,76007,200,200,0,0,196,19860.3875742067,00cbbb36751de020d3e26d41efdaf12175fa8f929fa7e74f0e267f308920ac9e,,True,True,True
2398,6,Carex aquatilis,76013,17,17,0,0,11,8005.674914776145,41d2ca0f66cf7f6cf00cb35a11225487a510ae2c5a0bd8efaef72f706e0c9063,,False,False,False
2399,7,Carex atherodes,76015,7,7,0,0,7,746.632767053698,26403c6a062c398839b300bd8fca8d6356c5e770e84387bfdccc42ac286fc20b,,False,False,False
2400,0,Carex breweri,76020,10,10,0,0,10,1012.7319397295124,7c75c2a1351229f91164966df765b0b64a5eb3754bfbb2cdfabd4540313835ff,,False,False,False
2401,1,Carex canescens,76023,18,18,1,0,16,17095.272293003025,c9f96c987142529eaa6862074b86fbca5c489b56e322d9c3f4b8ace08b0832b7,,False,False,False
2402,2,Carex capitata,76024,6,6,0,0,6,8056.648987853374,9000d0bc53437ca084456e14eb23e8910c6c31ac48c9f254e56d002791974692,,False,False,False
2403,3,Carex deflexa,76030,4,4,0,0,4,2655.1360235168795,e18cd1b4c341c88a99234e196cc524df43aa327ab2204b2303eac727ea30d481,,False,False,False
2404,4,Carex diandra,76031,9,9,0,0,9,8195.034587017906,137d9dcc710d01a01f6dfc01404d2bffd7f919eea7da103256f9eab0e2e4e87b,,False,False,False
2405,5,Carex divulsa,76033,46,46,0,0,37,19949.17119431946,8d209c1d037bcde568d483652b0a075b66ba9e73a22c1b02ae886427ae40132b,,False,False,False
2406,6,Carex duriuscula,76034,11,11,0,0,10,9073.56061054913,0658f5cb87c055fc3882134034282c6463fb9833e88d73847c819796b5e45f43,,False,False,False
2407,7,Carex echinata,76035,11,11,0,0,11,6644.996733112183,06ca724bdf818dad6bfb0f584f672dcbdcd86fa94ed0a352ffb55933f688936a,,False,False,False
2408,0,Carex filifolia,76038,18,18,0,0,14,745.2536305928953,48175ac5a20fea3411e2c80c2713fbc19cf98d6d80a2305cafd7229e8c60577a,,False,False,False
2409,1,Carex hoodii,76051,11,11,0,0,10,1753.4925782580128,9494d6a78fbb260a2a322aaeb5b2daf02b39a122ec8cf8d25928b9bffb529807,,False,False,False
2410,2,Carex inops,76056,4,4,0,0,4,1238.524042519747,e40e89e24e36479f9a091ab3d9fa89f4b5a65e4ed2d0fa7d7be3920a1a95da0c,,False,False,False
2411,3,Carex inversa,76059,9,9,0,0,9,3346.127979636965,d7af538768f3ac4393bca2f556cbf359c8e93772ff83351d97a55df70dbdcc51,,False,False,False
2412,4,Carex lasiocarpa,76063,19,19,0,0,17,8520.183899149839,5ffbd97f2d5952d9266e74f31e7d7323c092e0f18e9129b63783e4fdfc9ab781,,False,False,False
2413,5,Carex leporina,76067,57,57,0,0,44,19936.139867443915,826a90d83162e2bff7754914e427888cd06a0dc644f14a1629a770348ff9dcdd,,False,False,False
2414,6,Carex limosa,76071,11,11,0,0,11,8795.903858915615,13ac495324cba28ebbdeec3ac8cf9789560620acd91c151852c7d17f18041bb2,,False,False,False
2415,7,Carex lyngbyei,76076,19,19,0,0,18,6190.175696834636,81fe44cbd29c92cf565e3322d8ec43bf6ec9fb9136d7b5fe03fc5c78b0d911f5,,False,False,False
2416,0,Carex mertensii,76078,55,55,0,0,55,7619.278713587269,53d0cb33f5556f85e60fe462d5b16d2d412e6612957a926f909c7879cd136068,,False,False,False
2417,1,Carex pachystachya,76089,2,2,0,0,2,2162.3010818936705,392cfef29db648233c8337db7af38dc58a618a6a9b357f0d7bf99d59ff49bfb5,,False,False,False
2418,2,Carex pellita,76091,34,34,0,0,32,4286.999801641188,f0a505080759ced74405823043b9c2214494f9c6c3aa8f9415723c3ce42d0539,,False,False,False
2419,3,Carex praticola,76095,2,2,0,0,2,2195.7856052426846,1742f16983668af7ee90247fd850be733475c56fe0913585de33f0032252222e,,False,False,False
2420,4,Carex rossii,76099,11,11,0,0,9,1306.7444723473434,f003bdb4bea56eb407eaff3f2ffb68468e94ed94fb802c12a21e65735e0e9384,,False,False,False
2421,5,Carex scirpoidea,76103,56,56,1,0,33,4830.005466282151,9dfab66841f93c55412e2f21c97a365ab8d8b5c9070a98e15e37b2d5d1377abb,,False,False,False
2422,6,Carex spectabilis,76111,3,3,0,0,3,865.0916284324027,c6e21f486aea441f1980bd5bfcfb87340046ee683a2e9781ff23c580c97ae855,,False,False,False
2423,7,Carex subfusca,76116,1,1,0,0,1,0.0,c6d20f13361e7f9942bcbcda023f5746e48c21aa4d1ef2bc904dd58565b205f6,,False,False,False
2424,0,Carex utriculata,76124,38,38,1,0,36,9956.888934970964,38953c4ac5dbbb1e69383c52e2605b34497259920ea956c96178ae9c41a4f4fc,,False,False,False
2425,1,Carex vesicaria,76127,27,27,1,0,24,9172.452756340132,c10ac9c6d9fce2f9d60262fa747c8d37605ccc41936570380688d5e5519c3e6b,,False,False,False
2426,2,Carlowrightia arizonica,76130,120,120,2,0,103,3709.0338744492014,c2ddca1bd69553cb8ed4b14ff9e89610d9a0f028b75cffb9486a9e1e17d49185,,True,True,True
2427,3,Carrichtera annua,76132,92,92,2,0,71,17758.191245750106,3668d01354e81cf19ed84b288bff55c53db12a6dbe58f305f240d260860489a2,,False,False,True
2428,4,Carthamus tinctorius,76135,51,51,0,0,51,13818.705666467758,f1fd06ad8d52e741fbf15641f120a7a3eaf93ae50402c5ef12a1f8dcb39c1968,,False,False,False
2429,5,Castilleja chromosa,76139,200,200,0,0,167,1446.1726094969624,d3b337725827a0cd70cec20fda3a3abe2688c37f6b90d7a2f9a88b0c2e1c17ca,,True,True,True
2430,6,Castilleja linariifolia,76146,200,200,0,0,151,1574.7243451812735,ab0504feaf3486454bcc11b2e73b606e031107680b014598110e672e8130cdb6,,True,True,True
2431,7,Castilleja miniata,76148,200,200,2,0,166,2912.7918497617634,73e35839689548f28fb9c8db2736bd5abd3edc6468e0949336c58610c3b02e89,,True,True,True
2432,0,Castilleja minor,76149,99,99,0,0,84,1455.8469592338854,7bef8ffd5523fdb0fad0f958ee3cd16adf59edce2aa780af29349a2568ff0ff4,,False,True,True
2433,1,Castilleja peirsonii,76152,11,11,0,0,11,85.71351828582148,bde7e0d716c05e5bba92a704447a1d008c62efc80c27d022dad36a44055b146b,,False,False,False
2434,2,Castilleja pilosa,76153,14,14,0,0,10,530.145027503717,693e8a914a1bb385d5bb931361355822b6f89fd70de5adeb4d2d63fd1c04f480,,False,False,False
2435,3,Castilleja praeterita,76154,43,43,0,0,29,63.98666552814928,8bcb98a06aab2fd11a33bc9f24787e4a6a2bb2e29363039929ed6ecbd4dc776e,,False,False,False
2436,4,Castilleja pruinosa,76155,22,22,1,0,21,341.42706077051884,589de02f0dd1a6235303e753231d29414be975dc9cbeec1e67df770193ee4785,,False,False,False
2437,5,Castilleja tenuis,76157,80,80,0,0,67,1367.1664575484842,a078479badb8f9fc32ddcc2b17a3dfd89970c6e851c14c3ed4634ad6e80cab9b,,False,False,True
2438,6,Catalpa speciosa,76158,200,200,0,0,195,4257.111389983479,b4b7a5d3ed432259befc1286379c54481f9777db3ae30aaed6d9de02804367dc,,True,True,True
2439,7,Caulanthus hallii,76163,55,55,0,0,49,102.21209706974564,76557dd424273b945b1f3cfd2f5cdd5452a6f030b7dc16d89746d2d98296b899,,False,False,False
2440,0,Caulanthus lasiophyllus,76165,200,200,0,0,160,1148.936989515266,1c7b0fb6e4c37757be88a14b57ef2b3cc29e9d2052a2fbfc1418de47245fdbfb,,True,True,True
2441,1,Ceanothus arboreus,76168,50,50,0,0,48,175.04345270369404,792b768bcc61348dfb5f2f1a70c9ab89e95ea6d6094b4d4b80236e49b312e678,,False,False,False
2442,2,Ceanothus crassifolius,76171,82,82,0,0,77,286.86012698853665,ced16e028b4aac878db70f3e906edce687d8ddd520b053fdd40d89a9b5accd08,,False,False,True
2443,3,Ceanothus dentatus,76173,77,77,0,0,59,34.9279154354832,66e0986d9bebeec6dab980c004341d69af8a8c9858713fce8f72af875e26efa7,,False,False,False
2444,4,Ceanothus leucodermis,76182,163,163,2,0,132,913.7020238062696,dcea743e9893cb23813a9527abc70314cdda5b03140282e2d1ac57f8dd8e60c4,,True,True,True
2445,5,Ceanothus megacarpus,76185,58,58,0,0,57,223.66091818178845,37f5535b25e2abc07084e14c2b01eee9be1d3f090506aafecdc392e6b8fcbd13,,False,False,False
2446,6,Ceanothus palmeri,76188,57,57,0,0,55,779.0628963934015,ed9350589e478803826c405172f3183d08460705ef26867ae56e9720a6801144,,False,False,False
2447,7,Ceanothus pinetorum,76191,7,7,0,0,6,635.2579154354079,f64cce5a6ce0906ad937e60773f7e5549f2b1293f91a900935f831756c4cc789,,False,False,False
2448,0,Ceanothus prostratus,76192,198,198,0,0,191,828.2051858449089,7d167fa6569c7a5eb62ab9ae1a405d0cabc32e76a5561da8a03256cd78c1139a,,True,True,True
2449,1,Ceanothus tomentosus,76199,122,122,0,0,81,890.9365573135321,d2ff89893b80809ff93b44b58a9b9d461b58c6eb5de5b4e6773da93c123902b2,,False,True,True
2450,2,Celtis reticulata,76203,31,31,0,0,28,1667.3375439241506,beaba46b32cdec7017f9f17b59fa2ed2c3519e53c8326fd3c307f127948f7c33,,False,False,False
2451,3,Celtis sinensis,76204,11,11,0,0,7,825.4943658063044,1a1e1d601c6e90b1b863488ad63bc08f15fc43027104af0580ca8e6a0853f179,,False,False,False
2452,4,Cenchrus echinatus,76205,36,36,2,0,33,19005.98773488384,ad41758ecb9e0476f302fdde66dacdb16a84120bdd5df69c7678953a2368bb0d,,False,False,False
2453,5,Centaurea benedicta,76208,28,28,0,0,25,12264.815632572065,52e2f9ac8e26da95715660c4895b7f83b40f95ef4ef383e4edcb2f140c2ff464,,False,False,False
2454,6,Centaurea diffusa,76210,200,200,0,0,164,16704.479827703817,6008874b58c375de85f1b6e649e7291f2b7de29b071eb9aea3690a61a36d1706,,True,True,True
2455,7,Centaurea iberica,76212,29,29,1,0,26,4165.020907173333,6476a59b50fedd7f7eb09d90375b527a63e78413d67e178ee55f258ac31978dd,,False,False,False
2456,0,Centaurea stoebe,76214,200,200,27,0,165,10224.0147491831,7600ce97e0dc35dc4ae98426ebecfb7114d86b07596505dc21a3518a3bed9b37,,True,True,True
2457,1,Centaurea sulphurea,76215,3,3,0,0,3,613.4087315816645,297718cc927794f1e74e8e4101ece3e4b23756430e31fa84548f4d5341bbe1ab,,False,False,False
2458,2,Centaurium pulchellum,76217,200,200,1,0,164,18077.10761300694,e441b90cc9e23068097c5a35b5003b47dcba796512cad049f487df51bedd08f4,,True,True,True
2459,3,Cerastium beeringianum,76218,22,22,3,0,16,5942.432917794336,14d6730971c0e22bed8e6f0b67f8bfcd37fa5492e62112357d3f28701dc9f839,,False,False,False
2460,4,Cerastium dichotomum,76219,3,3,1,0,2,77.42298956814209,22d46558d66700c4c24de45adece2a7a5528ddf4a641b485ea364e58fb64eca1,,False,False,False
2461,5,Cercocarpus ledifolius,76221,56,56,0,0,49,1348.5199132290682,c55f701c05e6036e5fd04f47df176207188072c923f83570105ea4de7595acee,,False,False,False
2462,6,Cestrum elegans,76224,60,60,0,0,55,16995.69825786281,d80da3d48010c3bf0fe6785fecf98adebfa11a5a72f7ac7c00b0a15973685f60,,False,False,False
2463,7,Cestrum nocturnum,76225,42,42,0,0,40,19929.374027103557,252c9e7bd939bac424d2cf9d9648efdcfe12adcf4e313099847cb182ddb39d99,,False,False,False
2464,0,Cestrum parqui,76226,200,200,2,0,172,18182.25450157354,cf70a861d81dfbda589a9aec96da19042a23c6cde4608e8a54f376c05051dc61,,True,True,True
2465,1,Chaenactis artemisiifolia,76228,85,85,0,0,77,450.3555453211023,264d13ee7ffa7420ac9fd7ba47c0417f87dc49a597429ea51b68bb29fe06b7f6,,False,False,True
2466,2,Chaenactis carphoclinia,76229,75,75,0,0,62,660.666605574425,7b12d1eddfd8eaa7f8ca1839a8b12a4d81fb627ac849beddeb6bfbf15f99e278,,False,False,True
2467,3,Chaetopappa ericoides,76235,150,150,0,0,121,2480.3473598427204,440658af06c219a8600a0063b922e0aa8611ce8250ee9a901e39672f30d4e643,,True,True,True
2468,4,Chamaemelum fuscatum,76238,135,135,0,0,74,10192.320863603818,798fb88477a0992bf5b9e54b6c2b9c13b4c5fc1d520a93c8b97aaae422c989d5,,False,False,True
2469,5,Chamelaucium uncinatum,76261,67,67,0,0,63,16340.255735142946,f1f1724c92c1da69d8236f972aea36e58b165f5b25469ba7852a5d9bdfdd91b5,,False,False,True
2470,6,Chenopodium vulvaria,76288,12,12,1,0,11,19235.902957950704,90a937d8f72d447f0c181086e1210a056409ac888b609cb16212bf271bc2bfa9,,False,False,False
2471,7,Chilopsis linearis,76290,200,200,0,0,188,2101.156037574713,7138bb885032b19a0e3c98972d863fc16c11d9ec264a533f2409259078d50dec,,True,True,True
2472,0,Chloracantha spinosa,76291,53,53,0,0,50,2140.2706428045717,59da20c3daf7b157f30e4c24401b824c3f5d7df3913856490121bf5519fa1fea,,False,False,False
2473,1,Chloris gayana,76292,27,27,0,0,26,17394.310251805928,fb5b58b9d60296b06aac02215ffef9d7a8207132e3f09ff4330fc84b83f4a969,,False,False,False
2474,2,Chondrilla juncea,76300,200,200,0,0,131,17902.028229090658,c48ccae0e5849e84ad1ddf8d33018b6764a59f05476376478d7f221398a42a18,,True,True,True
2475,3,Chorispora tenella,76301,200,200,0,0,169,18077.370811560944,5032ca4f726fec5164995827939f37ef9ef9b9849c4a163db81ca27deda2b761,,True,True,True
2476,4,Chorizanthe fimbriata,76308,49,49,0,0,42,157.52609008411696,350341bd8f078e5083ff274c185b18c868c3c73c01c7992ec02b4d8d323e35a0,,False,False,False
2477,5,Chorizanthe palmeri,76313,4,4,1,0,3,23.682663769752747,0132b15d0d273fdae8295a8d36bbc6b16221a5a6e974b4bcee63ad83c1390862,,False,False,False
2478,6,Chorizanthe procumbens,76315,14,14,0,0,14,118.4305518091977,8cf36e2bea54d48b5f8a59bc9136b836841868efebb2e4df5a22a4fc3ceeaf83,,False,False,False
2479,7,Chorizanthe rigida,76317,84,84,0,0,65,1206.6137279733296,b823a8aefa737a6bf83db28e4c538d1a04c37e2e0ffc56de7d93be2f80a4f1ed,,False,False,True
2480,0,Chrysothamnus viscidiflorus,76329,158,158,0,0,136,1602.0328232524514,0d87692976ab67932908e05f896a5c3a78d80dda53ac96a741032d21459f58da,,True,True,True
2481,1,Chylismia brevipes,76331,200,200,0,0,172,489.6635919787765,345706e8d02318bb41599713fa8e09a7dab4bd6ab876b50d1a3c9e5a9c30113e,,True,True,True
2482,2,Chylismia cardiophylla,76332,200,200,0,0,141,951.4951806944856,5fecec24318b55c8ef0977bbb23ae3a6f960a035bc32330ae23810e08176c7c6,,True,True,True
2483,3,Chylismia claviformis,76333,200,200,0,0,183,962.136209374542,5e6957bfb83b16211d7aa16bc747c5eb43482ba9c4af2a7f99a9d8a9b696add5,,True,True,True
2484,4,Cicuta douglasii,76338,50,50,0,0,50,2973.787304277199,fb637323c3199e1e636a30b2671b7337f5cbf1ce91807f1bfa7613306dc3afce,,False,False,False
2485,5,Cinna latifolia,76340,21,21,0,0,19,9564.408186919203,87dc01e01b92105035b6c15dd9bb735328451c734d501601813f6acfdff78d36,,False,False,False
2486,6,Circaea alpina,76342,200,200,0,0,186,12912.3229961099,e5b9f5bbf784fca7ff3a65b67aba928418efa07ba1ccb369c772f2ad6e61d673,,True,True,True
2487,7,Cirsium arizonicum,76343,113,113,0,0,93,1296.7348135077702,e07ca874cf8df66e346ee250cbee990212b1afca8f570a8862a802f439e362d0,,False,True,True
2488,0,Cirsium canescens,76344,17,17,0,0,17,744.4906343929922,0fad6bdb855cb40701439a137095ca8e5c9134c2641346745b113bf3bd03d715,,False,False,False
2489,1,Cirsium neomexicanum,76352,143,143,0,0,118,1245.9093239499853,e7a1e63f893d95cfc19b94fb78f70c09f62e6382c3277ca6fa71f5dd10733037,,True,True,True
2490,2,Cirsium ochrocentrum,76353,44,44,0,0,39,1188.6356523773625,6f81a45eeb881fcec688d4e63d7318287745d766ee5c538f9c5a43b4c8cff584,,False,False,False
2491,3,Cirsium scariosum,76357,98,98,1,0,93,1934.390758029828,b12bbd1c0253dc869f3de8474321e9497df84e126d05a24d3acdd3d9739b2e6e,,False,True,True
2492,4,Cirsium undulatum,76358,200,200,1,0,186,3038.5013592570767,54974d792a5324c722dbf6ee20d4fbae2fc723575249c0a00c857e6ba4c14e68,,True,True,True
2493,5,Cistus ladanifer,76362,200,200,1,0,180,19897.44631131036,e8dc4f36f95a6fd1973604433f200a0e8b2d69e915fbfe090e3445ba918ecb47,,True,True,True
2494,6,Cistus monspeliensis,76363,200,200,0,0,161,4737.858184712288,92ec3ffc70721eeb6e291fde1f7bc3aef97526cfe0969249db68d2ea633e0f67,,True,True,True
2495,7,Cistus salviifolius,76365,200,200,0,0,181,19826.867783579888,b643ea6253cfc901369c48b2ab5d38c41dd9d1ecfcaa3ad257997cdcfb0a84a1,,True,True,True
2496,0,Clarkia bottae,76369,43,43,0,0,42,363.84723841429945,19b253495ea6a32cb39777276f4b47522534d87f4ff5acd3bc0ceb55de70fa59,,False,False,False
2497,1,Claytonia cordifolia,76386,15,15,0,0,15,715.8742241860285,9cbc48964df97fd159cb553ae1a3837e2649326d4e46d0b4ef1c270828c8c819,,False,False,False
2498,2,Claytonia megarhiza,76387,80,80,1,0,79,1847.673419093465,a945279195f2ca73f3b87327d49c569a11d44684fe174c82f26bf57d8178e608,,False,False,True
2499,3,Clematis pauciflora,76393,81,81,0,0,59,469.1355665714484,f9b3ccf1704006df1620bf34a56a9bae7adcc8664b34de0a20b67426ce2ae303,,False,False,False
2500,4,Clintonia uniflora,76401,200,200,1,0,191,2516.900347186968,1526c3b5eae328bb0fbbc57c1fd710a809058cffa68750b03654cc201be2889b,,True,True,True
2501,5,Cneoridium dumosum,76402,200,200,0,0,164,282.7194676969165,9d60fc23c1a135046c83f2afa2753bcdd6712c597a63f1eb06a1bccb192cba6f,,True,True,True
2502,6,Cochlearia groenlandica,76403,55,55,5,0,33,5758.807580472852,7b74a6043dd0a628cde6fb8ee89c502f4c14d183a2acc85ec712e763b549867b,,False,False,False
2503,7,Coincya monensis,76404,50,50,0,0,50,6870.618373400172,5bc376ac4613baf2199cd4fbc22e91ab960c9b8cf3169e2dbeb43c6539c672b7,,False,False,False
2504,0,Collinsia grandiflora,76409,200,200,1,0,182,785.9992201164855,69f46ea746d76c11d08b365101f912886d141f40794d513d638cad786ddead96,,True,True,True
2505,1,Collinsia greenei,76410,12,12,0,0,12,223.79840793779903,4b05502c0420b6ca22e5ffa2672ddd7fb952b4c947ef29d9c6beaf1c0a9dadfa,,False,False,False
2506,2,Collomia larsenii,76415,19,19,0,0,19,432.76959339711226,297efcb77d3c488e1b2d3f468c19638a630fdc4befd6a21f5f65435f95d0f804,,False,False,False
2507,3,Collomia linearis,76416,200,200,0,0,175,10382.09580263409,af32e8f18e443d577850272cf1063505e987226ca6c29135c7e7cc90b95f7ff3,,True,True,True
2508,4,Colutea arborescens,76422,139,139,1,0,128,12649.980145262209,1a3e3c7138964d84c45b5b1112de1dd82a0f35f463b2504eb5fd091a83769db3,,True,True,True
2509,5,Comarostaphylis diversifolia,76423,36,36,0,0,31,345.40053668901794,98fbf26ce3503f1941e708b21adcf290557fe3ff888498aafac82ea2eb006daa,,False,False,False
2510,6,Comastoma tenellum,76424,27,27,1,0,22,9956.26003123184,2949c7867a43ada742bc63d6bc470ba86e2a8df33067f3d0d27993367432f215,,False,False,False
2511,7,Commelina benghalensis,76425,200,200,58,0,136,19442.7380511228,06035adbc4bfd245a5216e1bfa1be23f3d482dd2581164b39f7f2cbf320fe750,,True,True,True
2512,0,Conicosia pugioniformis,76427,92,92,0,0,82,16901.68312110772,319d7b30d2595f58dd7dd1b5b8b16d9c0db3f532e7a6d6d67307d2c2f7b3f019,,False,True,True
2513,1,Conringia orientalis,76429,17,17,0,0,17,11203.334663469435,efb0582ed83001796d748ea48e757a655b9b6439e3b1cd37836944bb0648d7a5,,False,False,False
2514,2,Convolvulus simulans,76433,25,25,0,0,23,909.441287277591,5935b16b552b38ce5a882332dbc0f123032c2f824a6ec99a46f14438b951bce8,,False,False,False
2515,3,Convolvulus tricolor,76434,139,139,0,0,127,10584.91461309068,48b1b9857156ce171a89babf6a13431852847a72013936c16ceccc18fe7b3d05,,True,True,True
2516,4,Coprosma repens,76435,200,200,1,0,162,19509.534073000963,a2de4e156421ea917b69df63af7e0576b27635959dec136adc773cd891d0c55d,,True,True,True
2517,5,Cordylanthus kingii,76438,3,3,0,0,3,298.80924308212354,f183969be14bc279077c11503ee5778a19a27c65b2615a403e7b8eec7d7137a5,,False,False,False
2518,6,Coreopsis lanceolata,76444,200,200,0,0,185,16731.107278879408,1fb1e13aa82becea6b4848d9bf3b10df9ea7a654fbea229a52d2a85389fd9247,,True,True,True
2519,7,Coreopsis tinctoria,76445,200,200,1,0,199,12378.831943313917,3d55daf17b997246d57ef85a317286591ec4c463b98daf351ab12fc6626112ca,,True,True,True
2520,0,Cornus nuttallii,76447,200,200,0,0,195,1977.4583041637425,c9dd93ad68ea88c1732423d44fb5d0c8a6b02bb3a80e68ef6e06607fabeefb06,,True,True,True
2521,1,Coronilla valentina,76449,77,77,0,0,64,3122.096912933197,4dea57b51dc34ab0a62ec92aeb44b9b78d4bf6422e7802fd09695dae120c26ae,,False,False,True
2522,2,Corydalis aurea,76451,200,200,1,0,189,5415.522162872546,19751ac63bd403a433f4ab96ceeb97f9384b3ce985b6e0bf391e902fd9e705ee,,True,True,True
2523,3,Corydalis caseana,76452,17,17,0,0,17,1309.4177672452445,bf9c547fe7545b2b419471bc321ff71b617f9ee6c771811a145c1d91adf6d5ce,,False,False,False
2524,4,Cota tinctoria,76456,200,200,0,0,183,11085.292962605732,f8de21bebb7b4ca59bc7e66e74f0446548806aba3603e68d18ec01b73c800dc9,,True,True,True
2525,5,Cotyledon orbiculata,76462,200,200,1,0,139,17372.6505364066,6340a56d1b94905529898718ddfafe2fd88555827f3be2b64f31b0e51717339c,,True,True,True
2526,6,Crassula multicava,76464,200,200,0,0,170,19681.722316797102,d001af76d8fb523082ffa4a2d70231a3fc329b343061d08d69b374ec60390d40,,True,True,True
2527,7,Crassula ovata,76465,67,67,1,0,41,19593.35499340221,01c46888c2154fe1b314775b6eaf3c60400ad6f25863e7ab5085af1d093f52be,,False,False,False
2528,0,Crassula tetragona,76467,15,15,1,0,11,16881.94054605368,a6a2bbe1ac5df2c651c546b873a92a747e5114d404bdc4dc9aff7e98ba2d6038,,False,False,False
2529,1,Crataegus douglasii,76469,200,200,0,0,191,2946.1146562548424,7a8fe8cacda6dcbaf530a2e9f1aa43c533f5ed1f5cb78a78aa16e20c6fffbcd6,,True,True,True
2530,2,Crepis bursifolia,76473,50,50,1,0,31,2229.6675423990982,8c4ca22ff828da1f9dbeaf0df879bbf089369f8943bd1e951c91a98bc8887b0f,,False,False,False
2531,3,Crepis modocensis,76475,9,9,0,0,7,910.7379080363486,e682c1c4726b8d0b7486ede7f1c3d17dfb170fc83289a163124f4d6293c79823,,False,False,False
2532,4,Crepis occidentalis,76478,19,19,1,0,17,1182.856758821384,aece1eacf8012d50b37d9e6a34e962c9c43ba96b4415ef041b7c27940b1377ba,,False,False,False
2533,5,Crepis setosa,76479,56,56,0,0,49,19246.715838370517,244342dcc0f179ca188246381ef07c0c86ed611ec546824f4df9f8e3bce1f172,,False,False,False
2534,6,Crepis tectorum,76480,200,200,2,0,152,10860.826120584605,f3e35ccafc57c35ceedbb4f5005da7ae0b979740db95a97a32e6a8ebc041a193,,True,True,True
2535,7,Crossosoma bigelovii,76482,101,101,0,0,90,596.5601336147482,8df50303ad3679da5b7d50f3c9ca87a8260af12a370479c8eec4b6b088fbe93d,,False,True,True
2536,0,Croton californicus,76484,200,200,0,0,169,779.9606352396404,94a424cad4e8229a1d01716518e0428d50afe6c66eb318d2487726443ec087a5,,True,True,True
2537,1,Crupina vulgaris,76487,82,82,0,0,74,11741.481407959596,6a249b6b3c63db87baa5ab3da0141abe18f1b78fb2af1c070e82a31c0c70ea3e,,False,False,True
2538,2,Cucumis melo,76538,121,121,8,0,104,18104.159549388973,df01466c1bd4882d4c440853e465cbb6f5bd11acd8cf28c3b1cf9809d77ee94f,,True,True,True
2539,3,Cucumis myriocarpus,76539,6,6,0,0,6,10723.393058529888,513cfd97f75890d96658d45e269e8db3fcdb9d3c6b340a518535369b42e16baa,,False,False,False
2540,4,Cucurbita pepo,76541,67,67,0,0,66,19223.346986557484,25ddd7c75b72d8b9a63eac2c6d9fff948b2490a08e1dada7cef891688d0ee10f,,False,False,True
