species,inat_taxon_id,after_observer_cap,maximum_span_km,selected_raw_photo_target
Arctostaphylos crustacea,75507,155,455.1016736742836,100
Arctostaphylos nevadensis,75527,188,1397.1464669140578,100
Arctostaphylos patula,75537,196,1346.2413706930429,100
Arctostaphylos pringlei,75540,118,782.4630652481321,100
Arenaria serpyllifolia,75553,171,19816.133150259546,100
Armoracia rusticana,75566,168,10167.068034479287,100
Arnica cordifolia,75569,171,3414.874397782656,100
Arnica latifolia,75573,153,2563.3314820338373,100
Arrhenatherum elatius,75583,152,19912.3483407753,100
Aruncus dioicus,75600,194,10599.671326731295,100
Asclepias curassavica,75602,167,19584.44157796045,100
Asperugo procumbens,75605,187,12894.716781415877,100
Asphodelus fistulosus,75606,191,19854.39639197507,100
Astragalus agrestis,75615,127,10209.782502418202,100
Astragalus canadensis,75631,182,3814.9269458978792,100
Astragalus cicer,75633,156,10575.812467736829,100
Astragalus nuttallii,75668,101,557.6356278281066,100
Atriplex hymenelytra,75706,146,549.2847782241059,100
Avicennia marina,75723,108,16427.010238984036,100
Baccharis glutinosa,75727,155,10808.269368535426,100
Bacopa monnieri,75732,174,18967.04992616111,100
Bahiopsis laciniata,75736,139,623.5584271897472,100
Bahiopsis parishii,75737,170,601.9663252607613,100
Baileya pauciradiata,75739,176,270.66976677992767,100
Bebbia juncea,75746,155,1150.95001381717,100
Berberis darwinii,75751,157,19473.591462245506,100
Berberis nervosa,75756,185,1209.5997831328305,100
Berberis vulgaris,75758,186,9204.710617167691,100
Berteroa incana,75762,166,10560.401664792567,100
Bidens cernua,75765,176,10210.661871896771,100
Bidens laevis,75766,166,10716.871552742574,100
Bistorta bistortoides,75770,188,1947.153194608147,100
Bituminaria bituminosa,75771,176,12163.554647337229,100
Boechera breweri,75779,144,550.2806244410726,100
Boehmeria cylindrica,75832,162,7537.096207017302,100
Boerhavia coccinea,75833,174,19717.5870965684,100
Boerhavia diffusa,75835,155,19877.24879065622,100
Bouteloua curtipendula,75858,105,3632.780861035942,100
Brandegea bigelovii,75866,160,1275.80149347959,100
Brasenia schreberi,75867,181,15893.446171260524,100
Brassica napus,75869,169,19962.351653443267,100
Brassica tournefortii,75870,141,17180.307373206633,100
Bromus inermis,75903,170,10332.745510289124,100
Buddleja davidii,75916,160,19892.55515706474,100
Calendula officinalis,75931,186,19991.708646806,100
Calliandra eriophylla,75933,188,2023.9429899138568,100
Calochortus plummerae,75943,167,215.7192152620759,100
Calycoseris wrightii,75956,132,1161.3732649905603,100
Calyptridium monospermum,75958,149,1128.397270285724,100
Calystegia silvatica,75968,188,19984.88413867487,100
Camissoniopsis bistorta,75975,172,807.1987975182146,100
Camissoniopsis cheiranthifolia,75976,180,1498.076489940587,100
Camissoniopsis pallida,75986,164,388.35785187444543,100
Campanula scouleri,75991,191,986.4516864760288,100
Campsis radicans,75995,171,18781.621694813333,100
Cannabis sativa,75997,113,19274.535742234628,100
Cardamine cordifolia,76001,172,1812.7174164430617,100
Cardamine nuttallii,76002,175,1199.7708044037747,100
Carduus acanthoides,76006,173,19558.93415407893,100
Carduus nutans,76007,196,19860.3875742067,100
Carlowrightia arizonica,76130,103,3709.0338744492014,100
Castilleja chromosa,76139,167,1446.1726094969624,100
Castilleja linariifolia,76146,151,1574.7243451812735,100
Castilleja miniata,76148,166,2912.7918497617634,100
Catalpa speciosa,76158,195,4257.111389983479,100
Caulanthus lasiophyllus,76165,160,1148.936989515266,100
Ceanothus leucodermis,76182,132,913.7020238062696,100
Ceanothus prostratus,76192,191,828.2051858449089,100
Centaurea diffusa,76210,164,16704.479827703817,100
Centaurea stoebe,76214,165,10224.0147491831,100
Centaurium pulchellum,76217,164,18077.10761300694,100
Cestrum parqui,76226,172,18182.25450157354,100
Chaetopappa ericoides,76235,121,2480.3473598427204,100
Chilopsis linearis,76290,188,2101.156037574713,100
Chondrilla juncea,76300,131,17902.028229090658,100
Chorispora tenella,76301,169,18077.370811560944,100
Chrysothamnus viscidiflorus,76329,136,1602.0328232524514,100
Chylismia brevipes,76331,172,489.6635919787765,100
Chylismia cardiophylla,76332,141,951.4951806944856,100
Chylismia claviformis,76333,183,962.136209374542,100
Circaea alpina,76342,186,12912.3229961099,100
Cirsium neomexicanum,76352,118,1245.9093239499853,100
Cirsium undulatum,76358,186,3038.5013592570767,100
Cistus ladanifer,76362,180,19897.44631131036,100
Cistus monspeliensis,76363,161,4737.858184712288,100
Cistus salviifolius,76365,181,19826.867783579888,100
Clintonia uniflora,76401,191,2516.900347186968,100
Cneoridium dumosum,76402,164,282.7194676969165,100
Collinsia grandiflora,76409,182,785.9992201164855,100
Collomia linearis,76416,175,10382.09580263409,100
Colutea arborescens,76422,128,12649.980145262209,100
Commelina benghalensis,76425,136,19442.7380511228,100
Convolvulus tricolor,76434,127,10584.91461309068,100
Coprosma repens,76435,162,19509.534073000963,100
Coreopsis lanceolata,76444,185,16731.107278879408,100
Coreopsis tinctoria,76445,199,12378.831943313917,100
Cornus nuttallii,76447,195,1977.4583041637425,100
Corydalis aurea,76451,189,5415.522162872546,100
Cota tinctoria,76456,183,11085.292962605732,100
Cotyledon orbiculata,76462,139,17372.6505364066,100
Crassula multicava,76464,170,19681.722316797102,100
Crataegus douglasii,76469,191,2946.1146562548424,100
Crepis tectorum,76480,152,10860.826120584605,100
Croton californicus,76484,169,779.9606352396404,100
Cucumis melo,76538,104,18104.159549388973,100
Cuscuta campestris,76545,160,19914.463296542646,100
Cuscuta pacifica,76553,101,2104.1559410584423,100
Cyclospermum leptophyllum,76563,151,19740.85655952589,100
Cylindropuntia prolifera,76567,115,579.7133425352955,100
Cyperus esculentus,76584,111,19570.67452949685,100
Cyperus rotundus,76593,114,19925.59509430433,100
Dalea mollis,76600,107,919.2612308469648,100
Dalea mollissima,76601,160,556.062563998708,100
Dasiphora fruticosa,76606,187,11048.840745721249,100
Datura discolor,76608,179,11954.981256258348,100
Daucus carota,76610,190,19982.51343313029,100
Delphinium cardinale,76623,142,1086.8160276868869,100
Delphinium glaucum,76625,119,4256.430297830397,100
Delphinium nuttallianum,76630,173,1850.9348633163245,100
Dianthus deltoides,76647,152,9195.1088653148,100
Dichelostemma ida-maia,76649,182,638.2089570244156,100
Dieteria canescens,76655,182,2358.414092906975,100
Dimorphotheca fruticosa,76661,177,17455.467667382687,100
Diplotaxis muralis,76664,109,19965.05043243088,100
Diplotaxis tenuifolia,76665,179,19893.54360662927,100
Dithyrea californica,76672,179,1005.9384228076956,100
Draba nemorosa,76704,107,10698.992269054845,100
Drymocallis glandulosa,76716,169,2005.618713765296,100
Dudleya cespitosa,76727,114,728.5583808258705,100
Dulichium arundinaceum,76745,126,4753.24308799536,100
Dyssodia papposa,76752,175,3877.172474474527,100
Echinops sphaerocephalus,76762,173,9121.760322873895,100
Echium plantagineum,76764,174,19996.94112031275,100
Eclipta prostrata,76765,131,19650.53075554035,100
Eleusine indica,76790,125,19961.37330446564,100
Eremothera boothii,76865,179,1145.954007710919,100
Erica lusitanica,76877,173,19978.754389699887,100
Erigeron annuus,76897,165,12557.291093138856,100
Erigeron bonariensis,76904,175,19972.562035042687,100
Erigeron canadensis,76907,161,11801.186371265054,100
Erigeron compositus,76912,174,5248.813611739263,100
Erigeron glacialis,76920,157,4466.735025737675,100
Erigeron karvinskianus,76923,158,19946.82320248241,100
Erigeron linearis,76926,147,1450.6061415417253,100
Erigeron pumilus,76936,130,1822.668266627105,100
Erigeron strigosus,76942,193,11748.967054570176,100
Erigeron sumatrensis,76943,174,19892.309309935805,100
Eriodictyon crassifolium,76955,182,349.7781078681017,100
Eriogonum compositum,76976,186,1072.3402140088922,100
Eriogonum deflexum,76981,160,1274.4460923126555,100
Eriogonum parvifolium,77018,184,952.7452580402478,100
Eriogonum pyrolifolium,77025,135,916.5163980918744,100
Eriogonum thomasii,77035,142,522.4639047079245,100
Eriogonum umbellatum,77040,191,1874.6914174845288,100
Eriophyllum lanatum,77049,188,9454.72850094108,100
Eriophyllum wallacei,77054,173,624.7092781246874,100
Erodium malacoides,77056,158,18252.43614573796,100
Erodium texanum,77057,180,1985.7216922491964,100
Eruca vesicaria,77058,174,19698.61291853949,100
Erysimum cheiranthoides,77068,151,10577.24267518201,100
Erysimum concinnum,77069,108,247.89794583864543,100
Eschscholzia parishii,77085,171,221.81594822514407,100
Eucnide urens,77105,106,805.2573305776934,100
Eucrypta micrantha,77106,135,1232.5448466946425,100
Eulobus californicus,77107,168,862.5628474007665,100
Euphorbia cyathophora,77109,184,19746.145841099773,100
Euphorbia lathyris,77114,123,19946.847965928268,100
Euphorbia oblongata,77117,130,19898.317382625293,100
Euphorbia terracina,77119,126,18068.238529746744,100
Euphorbia virgata,77120,159,10522.339463372931,100
Eustoma exaltatum,77125,172,3952.5612952655706,100
Fagonia laevis,77126,155,423.6900699793367,100
Fallopia convolvulus,77129,127,19690.539375371085,100
Fallugia paradoxa,77132,187,1714.5645507707377,100
Flaveria trinervia,77154,116,19151.969922124405,100
Fragaria virginiana,77155,178,4879.784494850866,100
Fritillaria atropurpurea,77171,188,1735.631954597876,100
Fritillaria pudica,77177,154,1539.0638081173947,100
Funastrum cynanchoides,77180,164,1724.2238773452018,100
Gaillardia aristata,77183,138,1866.198209963724,100
Galium boreale,77188,193,10853.47728894259,100
Galium mollugo,77206,146,10032.58216891411,100
Geraea canescens,77248,183,587.3937061997411,100
Geranium bicknellii,77251,193,4476.031220473722,100
Geranium columbinum,77253,184,10759.770307283165,100
Geranium core-core,77254,165,10147.40315403299,100
Geranium lucidum,77255,159,10790.459161792753,100
Geranium potentilloides,77258,121,12858.237504905892,100
Geranium pyrenaicum,77259,147,10810.29958093122,100
Geranium richardsonii,77260,169,2958.647129953091,100
Geranium rotundifolium,77261,153,12288.30600802694,100
Geranium viscosissimum,77264,182,1822.34271445008,100
Geum aleppicum,77265,159,11298.198917554862,100
Geum macrophyllum,77266,184,9288.47705558911,100
Glaucium flavum,77279,191,19998.043834945154,100
Glebionis segetum,77281,169,19951.693585641995,100
Gratiola ebracteata,77300,101,1414.7297603844363,100
Grindelia squarrosa,77305,176,10625.820913990588,100
Gutierrezia sarothrae,77312,167,2594.850912270236,100
Gypsophila paniculata,77315,119,9478.990292547946,100
Hackelia nervosa,77325,126,408.4109062500023,100
Helenium amarum,77348,167,2887.6247645677227,100
Helenium autumnale,77349,194,3933.056215649101,100
Helianthus gracilentus,77356,102,851.798267809442,100
Helianthus petiolaris,77360,165,10925.319560963548,100
Heliomeris multiflora,77362,166,1839.75633233283,100
Heliotropium amplexicaule,77363,175,19554.16296743004,100
Heliotropium europaeum,77365,158,17901.051137136958,100
Herissantia crispa,77368,128,9559.208358790738,100
Heteranthera dubia,77393,184,3903.86361243133,100
Heterotheca subaxillaris,77398,178,13133.447339445953,100
Heterotheca villosa,77399,154,2079.449584445301,100
Heuchera cylindrica,77403,154,1338.120679467732,100
Heuchera rubescens,77408,139,2622.860279859027,100
Hibiscus denudatus,77409,179,1750.088852864712,100
Hibiscus lasiocarpos,77410,117,3134.0552966931145,100
Hibiscus trionum,77411,193,18604.059504450728,100
Hoffmannseggia microphylla,77424,127,693.8100130010226,100
Holosteum umbellatum,77429,132,11755.583308955442,100
Hydrophyllum capitatum,77469,175,1638.2164876384445,100
Hydrophyllum tenuipes,77472,187,709.3294406447939,100
Hypericum androsaemum,77480,184,19997.17995994402,100
Hypericum calycinum,77481,135,19957.549493272003,100
Iliamna rivularis,77489,191,1711.7629338129868,100
Impatiens balfourii,77490,171,18057.89681695232,100
Ipheion uniflorum,77493,189,19707.65956522545,100
Ipomoea cairica,77494,108,19615.747264112644,100
Ipomoea hederacea,77495,180,19529.7924069785,100
Ipomoea indica,77496,183,19962.07871834712,100
Iris fernaldii,77504,124,344.629994332824,100
Isatis tinctoria,77509,190,11344.2391887082,100
Isocoma menziesii,77511,167,815.6806009586687,100
Jacaranda mimosifolia,77541,112,19808.833977288705,100
Jepsonia parryi,77547,131,335.63497887391105,100
Kallstroemia grandiflora,77602,142,1895.177661484067,100
Krameria bicolor,77613,167,1783.419301363454,100
Lactuca biennis,77616,103,4681.758355471871,100
Lactuca tatarica,77617,144,8699.849652085592,100
Lantana montevidensis,77624,163,19228.28690799707,100
Lappula squarrosa,77626,141,10617.973251156158,100
Lathyrus japonicus,77638,192,11735.477002820937,100
Lathyrus palustris,77642,151,10439.943665920102,100
Lepidium campestre,77663,182,10886.030447097732,100
Lepidium fremontii,77668,143,856.9437167394183,100
Lepidium perfoliatum,77672,111,17566.182468578332,100
Lepidium virginicum,77676,173,18761.7094738485,100
Leptosiphon ciliatus,77684,180,1107.808682451844,100
Ligustrum lucidum,77740,190,19875.210442468266,100
Ligustrum ovalifolium,77741,145,19954.12254823277,100
Lilium columbianum,77744,197,1257.888344673749,100
Limonium sinuatum,77758,167,18166.90166488394,100
Linanthus californicus,77762,140,357.009379072895,100
Linanthus dianthiflorus,77766,137,494.6577252277007,100
Linaria dalmatica,77776,188,17060.10898599985,100
Linaria purpurea,77778,189,19310.749541488145,100
Lindernia dubia,77779,167,14398.892421142797,100
Linnaea borealis,77780,197,9897.33556605832,100
Lithophragma glabrum,77789,162,1830.7146698276204,100
Lithophragma parviflorum,77791,178,1746.137674768848,100
Lithospermum ruderale,77795,175,1816.420021359576,100
Lobelia erinus,77797,164,19685.95620172028,100
Lomatium martindalei,77816,121,817.6537734470043,100
Lomatium nudicaule,77818,174,1463.3251768817115,100
Lomatium triternatum,77830,175,1610.4293628791793,100
Lonicera ciliosa,77832,199,1019.41794126112,100
Lonicera etrusca,77834,125,5702.363551927019,100
Lonicera japonica,77835,176,19842.75013529986,100
Lonicera tatarica,77836,179,10165.960108166226,100
Lotus tenuis,77838,153,19611.98019406588,100
Luetkea pectinata,77842,177,2990.832328419207,100
Lycium barbarum,77902,180,17356.815338009423,100
Lycopus uniflorus,77915,139,4707.23973542772,100
Lysimachia thyrsiflora,77917,183,10275.32991256621,100
Machaeranthera tanacetifolia,77920,149,2456.770168566348,100
Malacothrix saxatilis,77940,172,450.5422232785394,100
Malva arborea,77950,198,19979.171370707845,100
Malva assurgentiflora,77951,186,12215.7635449686,100
Malva neglecta,77952,137,19618.749318099,100
Marah macrocarpa,77959,183,405.7597954023732,100
Marah oregana,77960,199,1257.023027778,100
Matricaria chamomilla,77965,187,19613.50163561638,100
Matthiola incana,77966,187,19995.397255804808,100
Maurandella antirrhiniflora,77967,173,7297.156572653685,100
Medicago minima,77971,140,17137.957349762,100
Melaleuca citrina,77976,154,18125.2784745822,100
Melinis repens,77987,142,19611.97969207511,100
Mentha aquatica,77990,173,19808.35209124633,100
Mentha canadensis,77991,158,11691.95588311979,100
Mentha longifolia,77992,191,10718.76928159215,100
Mentha suaveolens,77993,163,19956.484454712743,100
Mentzelia involucrata,77999,178,567.5658811640847,100
Menyanthes trifoliata,78016,168,10797.778139098642,100
Mertensia ciliata,78018,182,1760.3067471907136,100
Micranthes ferruginea,78024,110,2567.830930447176,100
Micranthes tolmiei,78032,109,2245.637414783137,100
Mirabilis laevis,78082,178,834.2091601046751,100
Mirabilis nyctaginea,78084,190,10080.873205208154,100
Modiola caroliniana,78087,187,19735.68868590456,100
Mollugo verticillata,78090,163,18919.55655659228,100
Monoptilon bellioides,78118,168,838.9838509744354,100
Montia parvifolia,78123,108,1591.352590881164,100
Muehlenbeckia complexa,78126,119,12704.5953280164,100
Myosotis laxa,78150,125,19919.32571481822,100
Myrtus communis,78159,171,5148.586166946524,100
Nasturtium officinale,78174,194,19956.94034743908,100
Nestotus stenophyllus,78216,113,1117.8936895420338,100
Nicandra physalodes,78217,190,19476.26373183359,100
Nicotiana obtusifolia,78220,164,2044.0152052090173,100
Noccaea fendleri,78224,148,1750.0544172052555,100
Nolina parryi,78228,162,354.6036242127239,100
Nothochelone nemorosa,78231,170,954.9450311094868,100
Nothoscordum gracile,78233,180,19942.90183150105,100
Nuphar polysepala,78234,191,3416.943058535092,100
Nymphoides peltata,78237,196,13788.015198293437,100
Oenothera cespitosa,78240,175,1999.892505419207,100
Oenothera curtiflora,78241,150,19443.93612211732,100
Oenothera laciniata,78243,171,18794.13028852732,100
Oenothera primiveris,78245,152,1182.286396813204,100
