species,inat_taxon_id,source_v1,source_v2
Quercus oblongifolia,132076,True,False
Hyptis alata,132078,True,True
Passiflora ambigua,132109,True,True
Veronica spicata,132118,True,True
Clinopodium brownei,132127,True,True
Cochlospermum vitifolium,132130,True,True
Heliconia mariae,132133,True,True
Clitoria javitensis,132137,True,True
Pseudobombax septenatum,132138,True,True
Socratea exorrhiza,132143,True,False
Geonoma undata,132155,False,True
Kohleria tubiflora,132157,True,True
Helicteres guazumifolia,132163,True,True
Monstera dubia,132173,True,True
Maripa panamensis,132191,False,True
Chrysothemis friedrichsthaliana,132192,True,True
Baptisia lecontei,132208,True,True
Houstonia purpurea,132219,True,True
Lysimachia clethroides,132224,True,True
Platanthera grandiflora,132322,True,True
Banksia ornata,132346,True,True
Eucalyptus erythrocorys,132354,True,False
Pararchidendron pruinosum,132355,True,False
Telopea mongaensis,132364,False,True
Telopea aspera,132365,True,True
Paradisea liliastrum,132432,True,False
Saxifraga paniculata,132437,True,True
Sida cordifolia,132448,True,True
Tithonia diversifolia,132451,True,True
Cecropia telenitida,132453,True,False
Thunbergia alata,132458,True,True
Cardamine amara,132481,True,True
Syzygium guineense,132507,True,True
Rosa acicularis,132527,True,True
Bersama abyssinica,132573,True,False
Dracaena aletriformis,132590,True,False
Desmodium canescens,132597,True,False
Tilia cordata,132600,True,True
Penstemon albidus,132602,True,False
Gentiana verna,132603,True,True
Primula auricula,132605,False,True
Primula auriculata,132607,True,False
Linaria alpina,132608,True,True
Hornungia alpina,132612,True,True
Veronica aphylla,132613,False,True
Soldanella alpina,132616,False,True
Orchis provincialis,132620,True,True
Orchis mascula,132621,True,True
Potentilla erecta,132622,True,True
Traunsteinera globosa,132623,True,True
Cruciata laevipes,132627,True,True
Prestoea acuminata,132635,True,True
Croton flavens,132637,True,True
Spathoglottis plicata,132672,True,True
Neptunia pubescens,132679,True,True
Xyris brevifolia,132683,True,False
Xyris elliottii,132684,True,False
Rhynchospora colorata,132685,True,True
Rhodomyrtus tomentosa,132698,True,True
Hypericum punctatum,132711,True,True
Eutrochium fistulosum,132717,True,True
Tetraneuris scaposa,132723,True,False
Begonia obliqua,132726,True,True
Utricularia alpina,132730,False,True
Mecardonia acuminata,132746,True,True
Chamaedaphne calyculata,132767,True,True
Elleanthus aurantiacus,132773,True,True
Brunsvigia orientalis,132796,True,True
Disa ferruginea,132836,True,True
Disa uniflora,132845,True,True
Nerine sarniensis,132846,True,True
Protea cynaroides,132848,True,True
Leonotis leonurus,132849,True,True
Rubus pubescens,132855,True,True
Piper peltatum,132874,True,True
Stipulicida setacea,132879,False,True
Tabernaemontana pachysiphon,132899,True,False
Albizia odoratissima,132902,False,True
Albizia gummifera,132903,False,True
Sorindeia madagascariensis,132917,True,True
Xymalos monospora,132925,False,True
Bridelia micrantha,132932,True,False
Myrianthus holstii,132944,True,False
Solanum terminale,132970,True,True
Anthocleista grandiflora,132972,False,True
Actaea spicata,133005,True,True
Saxifraga geranioides,133011,False,True
Ajuga pyramidalis,133012,True,True
Doronicum grandiflorum,133030,False,True
Chrysosplenium alternifolium,133031,True,True
Daphne mezereum,133034,True,True
Lycopus europaeus,133036,True,True
Penthorum sedoides,133038,True,True
Memecylon afzelii,133042,True,False
Linum alpinum,133064,False,True
Pedicularis comosa,133070,True,True
Tephroseris helenitis,133071,True,False
Cnidoscolus texanus,133074,True,True
Plantago alpina,133075,True,True
Grindelia lanceolata,133092,False,True
Scutellaria incana,133094,False,True
Berberis repens,133104,True,True
Edgeworthia chrysantha,133126,True,True
Cardamine raphanifolia,133143,True,True
Cruciata glabra,133145,True,False
Ononis rotundifolia,133150,False,True
Cistus laurifolius,133157,True,False
Linaria triornithophora,133164,True,True
Meriania nobilis,133165,True,True
Bocconia frutescens,133166,True,True
Passiflora tripartita,133169,True,True
Deinbollia kilimandscharica,133188,False,True
Ficus exasperata,133202,False,True
Asarina procumbens,133227,True,False
Verbascum lychnitis,133231,True,True
Hieracium paniculatum,133237,True,True
Centaurea pectinata,133244,False,True
Galeopsis ladanum,133247,True,True
Linaria repens,133252,True,True
Pedicularis pyrenaica,133257,False,True
Banksia marginata,133274,True,True
Solanum erianthum,133286,True,True
Solanum mauritianum,133287,True,True
Oenothera humifusa,133290,True,True
Rivina humilis,133291,True,True
Limonium carolinianum,133293,True,True
Portulaca pilosa,133294,True,True
Spermacoce prostrata,133296,False,True
Lelya osteocarpa,133297,False,True
Ernodea littoralis,133299,True,True
Galium bermudense,133301,False,True
Oldenlandia corymbosa,133304,True,True
Houstonia procumbens,133305,True,True
Oldenlandia salzmannii,133307,True,True
Ixora chinensis,133308,True,True
Ixora coccinea,133309,True,True
Richardia scabra,133311,True,True
Sideroxylon celastrinum,133315,True,False
Agalinis maritima,133317,True,True
Lycium carolinianum,133327,True,True
Suriana maritima,133328,True,True
Lantana involucrata,133331,True,True
Vitex trifolia,133332,True,True
Cissus trifoliata,133333,True,True
Yucca aloifolia,133334,True,True
Hymenocallis latifolia,133335,False,True
Prunus angustifolia,133345,True,False
Centaurea rhizantha,133349,False,True
Impatiens balsamina,133350,True,True
Allium tripedale,133351,True,True
Oxydendrum arboreum,133354,True,True
Maackia amurensis,133358,True,False
Cotinus coggygria,133366,True,True
Hydrangea paniculata,133390,True,True
Clematis recta,133392,True,True
Viola labradorica,133393,True,False
Buxus sempervirens,133397,True,True
Gaillardia aestivalis,133437,True,True
Eriogonum flavum,133440,True,True
Polyscias fulva,133456,True,False
Antiaris toxicaria,133462,True,False
Voacanga africana,133465,True,True
Bistorta officinalis,133487,True,True
Hippocrepis comosa,133488,True,True
Dactylorhiza majalis,133492,True,True
Phyteuma spicatum,133517,True,True
Parkia biglobosa,133528,True,True
Saba comorensis,133532,True,False
Pollia condensata,133548,True,True
Ilex mitis,133559,True,True
Oxyanthus speciosus,133578,True,True
Maesa lanceolata,133587,True,True
Garcinia subelliptica,133605,False,True
Lagerstroemia speciosa,133607,True,True
Koelreuteria bipinnata,133608,True,True
Alangium chinense,133644,True,True
Cirsium oleraceum,133653,True,True
Microchilus plantagineus,133657,True,True
Maxillaria coccinea,133659,True,True
Hillia parasitica,133660,True,True
Voyria aphylla,133665,True,True
Myrsine coriacea,133667,True,True
Freziera undulata,133668,False,True
Cecropia schreberiana,133669,False,True
Portea petropolitana,133689,False,True
Viola rupestris,133720,True,True
Castilleja arvensis,133740,True,True
Castilleja moranensis,133741,True,False
Campanula spatulata,133783,True,True
Stylisma patens,133819,False,True
Torilis japonica,133918,True,True
Erigeron peregrinus,133922,True,True
Treculia africana,133947,False,True
Celtis africana,133950,False,True
Inula helenium,133951,True,True
Amaranthus dubius,133981,False,True
Cornus suecica,134125,True,True
Harveya capensis,134180,True,True
Harungana madagascariensis,134190,True,True
Senna bicapsularis,134205,True,True
Scutellaria elliptica,134213,False,True
Syzygium nervosum,134219,True,False
Platanthera chorisiana,135200,True,True
Tanacetum coccineum,135202,True,False
Lindheimera texana,135211,True,True
Packera tampicana,135213,True,False
Pyrrhopappus pauciflorus,135226,False,True
Solidago radula,135228,False,True
Buglossoides arvensis,135229,True,True
Cardamine parviflora,135230,True,True
Flaveria linearis,135243,True,True
Strelitzia nicolai,135250,True,False
Solanum stramoniifolium,135252,True,True
Solidago juncea,135261,True,True
Ipomoea lacunosa,135262,True,True
Ipomoea cordatotriloba,135263,True,True
Ludwigia suffruticosa,135285,False,True
Phlomis fruticosa,135327,True,False
Xanthorrhoea quadrangulata,135328,True,True
Melaleuca incana,135330,True,True
Prunus armeniaca,135331,True,True
Morus macroura,135333,True,False
Eremophila glabra,135347,True,True
Grevillea lanigera,135351,True,True
Swainsona galegifolia,135353,False,True
Banksia grandis,135355,True,True
Eremophila maculata,135356,True,True
Sannantha virgata,135358,True,True
Isopogon anethifolius,135360,True,False
Crinum moorei,135361,True,False
Lophostemon confertus,135363,True,True
Tristaniopsis laurina,135366,True,False
Corymbia torelliana,135367,True,True
Banksia speciosa,135368,True,True
Crinum pedunculatum,135370,True,True
Brachychiton australis,135372,False,True
Brachychiton bidwillii,135373,False,True
Corymbia calophylla,135379,True,True
Dracaena draco,135388,True,True
Ampelopsis cordata,135393,False,True
Lagerstroemia indica,135394,True,True
Harpullia arborea,135402,True,False
Luehea divaricata,135403,True,True
Sophora davidii,135411,True,True
Melaleuca styphelioides,135412,True,True
Liquidambar formosana,135413,True,False
Syringa reticulata,135416,True,False
Magnolia doltsopa,135422,True,True
Jasminum sambac,135425,True,True
Camptotheca acuminata,135426,True,False
Heliotropium arborescens,135430,True,True
Senna wislizeni,135435,True,True
Gnidia anomala,136347,True,False
Gnidia aberrans,136351,False,True
Gnidia chrysantha,136355,True,True
Gnaphalium uliginosum,136366,False,True
Vicia caroliniana,136367,False,True
Senna hebecarpa,136373,True,True
Asperula tinctoria,136374,True,True
Galium tinctorium,136375,True,True
Rudbeckia triloba,136376,True,True
Cynanchum laeve,136381,True,True
Oenothera tetragona,136383,False,True
Verbesina occidentalis,136384,True,True
Eupatorium hyssopifolium,136397,True,True
Rondeletia inermis,136470,False,True
Trifolium dasyphyllum,136472,True,False
Ribes hirtellum,136605,False,True
Senna glutinosa,138285,False,True
Astragalus mongholicus,138362,True,True
Inga densiflora,138369,True,False
Mimosa xanthocentra,138379,True,False
Indigofera melanadenia,138395,True,True
Indigofera depauperata,138396,True,False
Podalyria myrtillifolia,138401,True,True
Crotalaria albida,138414,False,True
Cullen badocanum,138415,False,True
Tephrosia lupinifolia,138424,True,False
Libidibia glabrata,138447,True,False
Inga capitata,138451,False,True
Vicia tenuifolia,138458,True,True
Vicia narbonensis,138461,True,True
Uraria picta,138463,True,True
Tephrosia villosa,138466,True,True
Tephrosia onobrychoides,138469,False,True
Thermopsis montana,138470,True,False
Trifolium africanum,138472,True,False
Trifolium canescens,138474,True,False
Trifolium parryi,138476,True,True
Trifolium scabrum,138477,True,True
Vicia amoena,138480,True,True
Vicia galeata,138481,True,True
Vicia pisiformis,138485,True,False
Zapoteca formosa,138486,True,True
Wiborgia fusca,138491,False,True
Vicia johannis,138501,True,True
Tephrosia tinctoria,138549,True,False
Tephrosia marginella,138558,False,True
Rhynchosia minima,138567,True,True
Spatholobus parviflorus,138568,False,True
Rhynchosia totta,138573,False,True
Senna macranthera,138576,True,True
Senna pendula,138577,True,True
Senna spectabilis,138578,True,True
Sesbania cannabina,138580,True,True
Sophora flavescens,138582,True,True
Sophora nuttalliana,138584,True,False
Senna pallida,138590,True,True
Schotia afra,138594,True,True
Samanea tubulosa,138597,True,True
Swainsona murrayana,138600,True,False
Swartzia simplex,138604,True,False
Swartzia panacoco,138605,False,True
Swartzia macrostachya,138608,False,True
Strongylodon craveniae,138616,True,False
Strongylodon madagascariensis,138617,True,True
Rhynchosia diversifolia,138622,True,False
Rhynchosia resinosa,138628,False,True
Senna organensis,138633,True,False
Templetonia aculeata,138667,True,False
Phyllodium pulchellum,138671,False,True
Oxytropis lambertii,138674,True,False
Pisum fulvum,138681,True,True
Poitea punicea,138682,True,True
Peltophorum africanum,138688,True,True
Petalostylis labicheoides,138689,True,True
Platypodium elegans,138697,True,True
Podolobium ilicifolium,138701,True,True
Pultenaea euchila,138703,True,False
Pultenaea villifera,138707,False,True
Phyllota squarrosa,138716,True,True
Pterocarpus lucens,138718,True,False
Oxytropis savellanica,138722,False,True
Pithecellobium diversifolium,138740,True,True
Psoralea repens,138744,False,True
Oxytropis squammulosa,138749,False,True
Oxytropis floribunda,138751,True,True
Oxytropis lanata,138752,True,True
Psoralea fascicularis,138762,True,False
Neonotonia wightii,138790,True,True
Mimosa bimucronata,138796,True,True
Mimosa albida,138797,True,True
Mimosa claussenii,138804,True,True
Millettia pulchra,138812,False,True
Nissolia platycarpa,138851,True,False
Ononis tournefortii,138859,False,True
Lupinus nootkatensis,138900,True,True
Macroptilium bracteatum,138904,True,True
Lotus tetragonolobus,138906,True,True
Macrolobium acaciifolium,138909,True,True
Lysiloma acapulcense,138912,True,True
Machaerium brasiliense,138917,True,False
Lupinus pubescens,138920,True,True
Lotus eriosolen,138927,False,True
Indigofera intricata,138975,True,True
Indigofera linifolia,138978,True,True
Indigofera miniata,138980,True,True
Indigofera trita,138981,False,True
Inga marginata,138982,True,True
Lespedeza thunbergii,138984,True,True
Indigofera hendecaphylla,138991,True,True
Kotschya aeschynomenoides,139004,False,True
Indigofera filifolia,139006,True,True
Isotropis cuneifolia,139013,True,True
Lathyrus multiceps,139016,False,True
Lathyrus rotundifolius,139018,True,True
Lessertia argentea,139021,False,True
Indigofera monophylla,139027,True,True
Jacksonia furcellata,139043,True,True
Kotschya thymodora,139046,False,True
Galactia tenuiflora,139066,True,False
Genista tridentata,139068,True,True
Geoffroea decorticans,139069,True,True
Hymenaea courbaril,139075,True,True
Genista sagittalis,139079,False,True
Gleditsia microphylla,139080,True,True
Genista tenera,139087,True,True
Genista fasselata,139089,True,True
Indigofera angustata,139091,True,False
Indigofera asperifolia,139092,False,True
Gastrolobium spinosum,139097,True,True
Glycine canescens,139100,True,False
Hammatolobium lotoides,139104,True,False
Gastrolobium brevipes,139114,True,True
Gompholobium polyzygum,139118,True,False
Gompholobium subulatum,139119,True,True
Gompholobium viscidulum,139120,True,False
Indigofera bungeana,139128,True,True
Eriosema englerianum,139154,True,False
Eriosema kraussianum,139158,False,True
Erythrina latissima,139165,True,True
Erythrina leptopoda,139166,False,True
Erythrina senegalensis,139167,True,False
Erythrina variegata,139168,True,True
Eysenhardtia polystachya,139171,False,True
Desmodium intortum,139181,True,True
Desmodium lindheimeri,139182,True,False
Ebenopsis ebano,139185,True,True
Detarium microcarpum,139189,True,False
Dichrostachys spicata,139194,False,True
Dichrostachys arborescens,139195,True,False
Dillwynia pungens,139223,False,True
Droogmansia pteropus,139231,False,True
Dolichos schweinfurthii,139255,True,False
Enterolobium timbouva,139261,True,True
Eriosema ellipticifolium,139266,True,True
Crotalaria micans,139267,True,True
Crotalaria nitens,139268,False,True
Crotalaria pumila,139269,True,True
Dalbergia monetaria,139272,True,True
Dalea bicolor,139273,True,True
Daviesia physodes,139290,True,False
Daviesia gracilis,139291,True,False
Daviesia nudiflora,139293,True,False
Cyclopia sessiliflora,139294,True,False
